@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
5,3.162278,69.368584,96,2104,68,28,-0.71445,7372800,800,5.038772,2.914363,66.920372,92.960938,2002.996094,64.22522,28.735718,-0.778563,5442154.5,629.752441,5.304515,2.651804,49.729195,68.222481,1071.329956,47.694084,20.528397,-1.218761,1717379.875,368.987244,-0.265743,6.176842,3.444667,8.510424,8.309807,-7.09607,11.134773,-2.824966,-1.206111,6728.317871,97.437164,-1.138071,-0.872327,5.939409,1.371618,4.246074,-5.772353,7.571627,-1.654602,-4.117752,1.342295,101.078201,3.033554,-0.900638,-0.634894,0.237433,5.686054,0.260693,0.155841,0.157298,-0.005727,0.233007,-0.075709,0.779194,0.001179,0.047653,-0.647282,-0.381539,0.490788,0.253356,5.686404,6.368421,5.194445,56.864037,0.429678,5.582603,'class 1'
6,8.246211,58.821766,64,-132,80.08326,-16.083261,1.030377,18939904,4624,5.925773,8.037923,54.973251,60.306511,-67.801208,74.35778,-14.05127,1.036633,14213200,3908.080078,5.872044,6.23106,32.728271,37.97789,106.664841,41.52404,-3.546149,1.116647,1464908.125,1015.660889,0.053729,6.376262,3.27393,4.754824,-3.082318,-7.103463,2.812835,-5.895154,-1.397047,360.214111,37.914536,-0.450489,-0.504218,5.925059,1.411365,3.900764,-5.360075,6.742321,-1.741655,-3.61842,-1.439194,50.597752,1.761122,0.000714,-0.053015,0.451203,5.699009,0.276039,0.129676,0.132603,-0.003601,0.192769,-0.060167,0.756337,0.000562,0.031988,0.226764,0.173035,0.677253,0.22605,5.816082,6.342105,5.263158,58.16082,0.364307,5.770468,'class 1'
6,10,25.199205,2,-376,28.459061,-26.459061,1.269653,6032,1508,6.188901,9.636496,23.816168,-1.950658,-335.118835,24.950338,-26.900997,1.271297,5115.076172,1344.280518,6.75617,7.241173,20.987797,-18.662384,-67.329666,8.241561,-26.903944,1.294803,215101.6875,617.603271,-0.567269,6.552312,3.096736,14.71882,-19.747799,86.432518,-5.170416,-14.577383,-1.467335,17254.667969,44.24551,-0.363411,0.203858,5.85251,1.503812,2.878131,-3.903102,3.336941,-0.980355,-2.922747,-1.134537,28.738459,1.886443,0.336391,0.90366,0.699802,5.713079,0.288501,0.102329,0.109588,-0.00132,0.147771,-0.038183,0.693584,0.000208,0.01729,0.475822,1.043091,0.839233,0.139431,5.921784,6.305555,5.394737,59.217838,0.369061,6.078947,'class 1'
9,13.416408,91.624229,-94,-324,24.175838,-118.175842,-1.213251,89526352,10132,8.767438,12.212237,84.526756,-88.196724,-180.115845,21.090307,-109.287033,-1.194173,66111820,8499.125,7.7934,6.52408,49.459236,-57.115135,148.233948,7.974628,-65.08976,-1.03044,8707309,2669.202637,0.974038,6.895733,1.927285,19.327469,-25.363281,108.94989,-2.495954,-22.867329,-0.797204,133481.640625,207.496445,1.871705,0.897667,6.003702,1.246386,3.962936,-5.547765,7.49545,-2.143053,-3.404712,0.348351,24.495716,0.795892,2.763736,1.789698,0.892031,5.746553,0.293175,0.060695,0.025399,-0.002478,0.085353,-0.059953,0.510165,0.000007,0.010557,3.020885,2.046847,1.149179,0.257149,5.996784,6.555555,5.416667,59.967838,0.408061,6.144737,'class 1'
11,2.828427,156.649292,-206,7544,-24.705683,-181.294312,-0.931992,520265344,12260,10.636431,2.331485,142.112625,-185.846024,5901.532227,-18.988529,-166.857498,-0.920048,377598816,10932.615234,8.567881,0.95692,71.541832,-88.475372,760.982666,4.670186,-93.145561,-0.827096,37448320,4783.959961,2.06855,7.010958,1.933126,21.065243,-26.58964,97.70945,-0.721611,-25.868029,-0.592457,223535.828125,316.171143,3.625473,1.556922,6.099456,0.836346,4.595982,-6.011314,6.831031,-0.906636,-5.104678,0.449782,318.421539,8.811778,4.536974,2.468424,0.911502,5.779818,0.290004,0.076657,-0.061487,-0.001243,0.035413,-0.0969,0.218128,0.000033,0.008753,4.856613,2.788063,1.23114,0.319638,5.975585,6.333333,5.526316,59.755848,0.273315,6.001462,'class 1'
9,22.36068,67.941154,-32,-2948,64.049988,-96.049988,-0.506099,13123584,12816,8.625464,19.737551,64.610924,-31.861137,-2619.426025,59.874561,-91.735703,-0.508677,11666746,11492.835938,7.595798,7.679428,46.29187,-30.818447,-1091.082397,36.13739,-66.955833,-0.520399,5047214.5,5314.106445,1.029667,7.149309,1.632167,21.846983,-23.480122,-10.562416,5.487327,-28.967449,-0.464279,327242.375,593.565796,1.476156,0.446489,6.167861,0.501202,5.700242,-7.89498,14.709073,-2.625669,-5.269312,0.382976,217.810028,3.494425,2.457603,1.427936,0.981447,5.763883,0.285231,0.070239,-0.02404,-0.003246,0.070327,-0.094367,0.458519,0.000008,0.013562,2.861582,1.831915,1.385426,0.403979,6.055264,6.394737,5.388889,60.552635,0.316953,6.111111,'class 1'
7,4.24264,99.292496,-78,-4000,66.080925,-144.080917,-0.532503,134359056,22084,7.298632,3.580106,92.412422,-75.77932,-3106.014404,57.416592,-133.195908,-0.524649,104321584,18166.5625,7.950541,2.084132,58.149345,-59.9151,-268.004303,18.322037,-78.237137,-0.463017,16735152,4661.836914,-0.65191,7.166712,2.74422,24.288788,-28.369652,95.386581,0.363213,-28.732864,-0.24885,340680.21875,423.290863,0.131919,0.783829,6.17513,0.284736,5.124445,-6.864605,9.785078,-1.434493,-5.430112,0.467705,376.157227,7.982489,1.123502,1.775412,0.991582,5.795635,0.27882,0.100996,-0.100848,-0.000187,0.023462,-0.124311,0.18149,0.000111,0.010918,1.502997,2.154907,1.371078,0.379495,5.957603,6.388889,5.472222,59.576027,0.268879,6.026316,'class 1'
10,12.806249,126.059509,-78,-4928,74.569359,-152.569366,-0.043639,156942864,25796,9.652801,11.21768,118.258293,-75.543777,-4159.887695,67.931503,-143.475281,-0.043207,127527912,22346.414063,8.349463,4.265231,75.440689,-60.280918,-1037.723877,32.24818,-92.529099,-0.048079,28287904,7784.685059,1.303338,7.425508,1.872451,30.597973,-35.274052,149.020004,0.365454,-35.639507,-0.125412,806501.875,648.178589,2.227293,0.923955,6.179196,0.364215,5.691751,-7.951166,15.368844,-3.041327,-4.909839,0.231881,110.362938,1.745668,3.473604,2.170266,1.246311,5.779289,0.274847,0.084172,-0.049133,-0.003217,0.062851,-0.111985,0.37351,0.000037,0.015284,3.873511,2.570173,1.646218,0.399907,5.912135,6.277778,5.361111,59.121346,0.320741,6,'class 1'
11,7.615773,164.398911,-174,864,28.801554,-202.801559,0.248211,812002304,26820,10.718876,7.23554,153.685852,-162.502884,794.125,26.523067,-189.025955,0.235895,613457152,23230.689453,9.195451,4.666156,94.416504,-100.333214,481.811462,13.628016,-113.961227,0.154699,81938424,8139.507813,1.523425,7.620463,1.06328,35.906868,-45.79974,404.016144,-7.382919,-38.416821,-0.024158,1010110.3125,481.551544,3.098413,1.574987,6.124258,0.73558,5.699449,-7.979891,15.494197,-3.067484,-4.912407,-0.38543,108.372871,1.701871,4.594618,3.071193,1.496205,5.763242,0.266868,0.090517,0.009132,-0.005983,0.114142,-0.10501,0.464781,0.000002,0.024014,4.955634,3.432209,1.857221,0.361016,6.024123,6.605263,4.861111,60.241234,0.462757,6.108187,'class 1'
9,24.207438,22.715633,-32,252,-13.171573,-18.828426,-0.785398,16384,16,8.735214,22.443989,23.661579,-32.646332,250.94986,-10.756133,-21.890198,-0.266952,66061.171875,61.9837,7.92299,13.038216,34.875767,-36.256527,46.706848,5.617352,-41.873878,-0.065448,1482413.125,1127.708496,0.812224,7.373353,3.536129,25.224998,-32.258385,198.021423,-4.982046,-27.276339,-0.186613,258608.40625,248.517746,1.361861,0.549637,6.122308,0.802698,6.117071,-8.621345,18.453285,-3.803501,-4.817843,-0.069364,38.237476,0.514445,2.612906,1.800682,1.251045,5.733325,0.264819,0.110449,0.069695,-0.007467,0.166618,-0.096923,0.604423,0.000169,0.034727,3.001889,2.189665,1.640028,0.388983,5.937573,6.447369,5.083333,59.375732,0.470426,5.965643,'class 1'
9,21.023796,86.556343,-120,3452,-42.795349,-77.204651,1.488222,8524800,592,8.998327,19.513557,83.501358,-116.223045,3263.073975,-43.020138,-73.202911,1.426919,6152798.5,455.499817,8.734345,11.296439,67.378075,-94.91925,2218.235107,-39.191483,-55.727768,0.861763,1231840.375,136.724335,0.263982,7.396021,3.83119,31.887218,-44.792259,494.147278,-18.538847,-26.253412,0.211811,59703.355469,29.75725,1.602306,1.338325,5.995308,1.260708,5.000159,-7.007151,12.034998,-2.810695,-4.196455,-0.17614,47.144283,0.960166,3.003019,2.739038,1.400713,5.719426,0.249523,0.142207,0.121409,-0.007753,0.211953,-0.090544,0.605719,0.000674,0.045752,3.278901,3.014919,1.676595,0.275882,6.076316,6.657895,5.18421,60.763161,0.462082,6.125,'class 1'
9,15.231546,46.733284,-44,-156,13.777087,-57.777088,-1.409921,4956160,2560,8.993463,13.327215,46.555336,-44.35265,-122.714142,12.880875,-57.233524,-1.433492,4835301.5,2458.014404,8.721189,5.303121,44.370007,-47.995533,167.434067,4.584001,-52.579533,-1.568964,3763654.75,1633.834839,0.272273,7.973082,5.043917,31.301722,-40.798824,335.071747,-7.666441,-33.132381,1.351631,539740.1875,324.25708,1.02038,0.748107,6.567974,1.827109,5.738863,-7.92971,14.633052,-2.49039,-5.439321,0.455991,273.409698,4.348097,2.425489,2.153216,1.405108,6.176923,0.252521,0.209257,-0.150669,-0.011355,0.109221,-0.25989,0.156907,0.001546,0.068122,2.81654,2.544267,1.796159,0.391051,6.617837,7.5,5.916667,66.178368,0.509891,6.611111,'class 1'
7,8.485281,30.265491,20,-420,42.249031,-22.249031,1.11592,832000,2080,7.455309,6.621622,28.192959,12.342298,-476.007446,38.236412,-25.894115,1.126715,313250.40625,2056.362305,8.851908,2.454343,31.003057,-27.141865,-219.390503,14.838948,-41.980812,1.16261,1189181.625,1614.242676,-1.396599,8.520686,3.691802,33.200031,-45.568516,471.668701,-13.042214,-32.526302,1.101205,394148.5,189.814819,-1.065377,0.331222,6.793844,0.992307,7.960593,-11.096971,29.672422,-4.056328,-7.040643,-0.333878,548.362854,4.453066,0.661465,2.058064,1.726842,6.207883,0.227792,0.221107,-0.253234,0.00761,0.003164,-0.256398,-0.02343,0.00216,0.033686,1.247426,2.644025,2.312803,0.585961,6.659064,7.421052,5.666667,66.590645,0.578417,6.595029,'class 1'
7,7.071068,76.648552,66,-844,95.17717,-29.177166,-0.150086,33680592,7732,7.253798,6.420812,63.992119,48.128021,-935.531494,79.102325,-30.974306,-0.124773,14033186,6058.432617,8.915982,3.187352,32.859482,-32.868401,-10.612486,7.25949,-40.127892,0.141249,1212976.875,1122.78186,-1.662184,8.804838,0.55852,38.461826,-53.662659,682.246643,-18.151047,-35.511612,0.675289,433952.3125,150.69458,-1.55104,0.111144,6.867245,0.147775,8.374236,-11.794395,34.324387,-4.945827,-6.848569,-0.51318,251.814972,1.810215,0.386553,2.048737,1.937593,6.234795,0.199442,0.238284,-0.306499,0.018557,-0.053965,-0.252534,0.049756,0.001852,0.019715,1.019003,2.681188,2.570044,0.632451,6.809649,7.473684,5.722222,68.096489,0.567403,6.960526,'class 1'
9,14,77.76889,-100,1776,-11.947405,-88.052597,1.151806,28960000,2896,9.327596,11.711389,75.307838,-98.402832,1813.419922,-14.348606,-84.05423,1.110319,23524522,2429.436768,9.781932,3.603217,62.446117,-85.367294,1567.648193,-20.133902,-65.233391,0.823643,7411333.5,1016.982117,-0.454336,8.575685,3.872921,36.993992,-51.710518,638.725586,-18.1392,-33.57132,0.661254,318404.21875,119.075127,0.751911,1.206247,6.808687,0.761439,7.407561,-10.249403,24.395128,-3.192119,-7.057284,-0.519741,784.699097,7.469749,2.518909,2.973245,1.766997,6.234593,0.197419,0.237751,-0.317447,0.021462,-0.072343,-0.245103,-0.318804,0.001504,0.014923,3.093002,3.547338,2.341091,0.574094,6.68538,7.25,5.5,66.853798,0.584823,6.817983,'class 1'
13,10.198039,95.163017,-132,4112,-43.909279,-88.090721,-0.438029,17005824,976,12.346005,8.661491,92.224701,-128.056274,3905.433838,-44.321884,-83.73439,-0.354075,12736197,776.672729,9.996394,3.380781,72.68708,-100.501373,2399.646973,-34.408672,-66.092705,0.193196,5069846.5,501.938843,2.349611,8.510428,3.818977,39.289894,-54.654076,698.320862,-17.48365,-37.170425,0.690742,578847.6875,193.784576,3.835577,1.485966,6.763579,1.082939,6.341907,-8.920728,19.565573,-3.648854,-5.271873,-1.078586,104.81369,1.317096,5.582426,3.232815,1.746849,6.257732,0.172066,0.241839,-0.338344,0.027858,-0.130155,-0.208189,-0.322114,0.000349,0.003045,6.088274,3.738662,2.252697,0.505847,6.752778,7.657895,6.166667,67.527779,0.455677,6.638889,'class 1'
10,16.124516,83.300659,-114,2808,-27.301516,-86.698486,-0.785398,22924944,1764,9.94326,15.363274,76.869736,-105.904198,2503.098877,-28.423506,-77.48069,-0.80067,13495894,1203.303833,9.048349,11.169311,49.086872,-69.226677,1191.389648,-30.954508,-38.272167,1.535947,128310.273438,26.774075,0.894911,7.891682,6.25983,29.295601,-39.260242,317.291046,-7.963878,-31.296366,1.067819,419563.8125,272.202484,2.051578,1.156667,6.644116,1.367546,4.760088,-6.023422,6.810743,-0.885841,-5.137581,1.557112,327.936676,9.038646,3.299144,2.404233,1.247566,6.277785,0.149603,0.241913,-0.341645,0.02908,-0.156645,-0.185001,1.230711,0.000047,0.000402,3.665475,2.770565,1.613897,0.366331,6.659942,7.31579,5.078948,66.599419,0.799469,6.881579,'class 1'
9,16.124516,34.684292,-30,-332,18.376638,-48.37664,0.467885,2005200,2228,8.783766,15.339468,33.802681,-31.925446,-208.404434,14.474523,-46.399967,0.460242,1888489.75,1852.851807,8.422129,11.659793,31.242445,-40.225685,282.166595,-4.469323,-35.756363,0.460979,791964.6875,489.439392,0.361637,7.890277,6.823461,24.090685,-33.113052,253.051117,-10.065393,-23.047659,1.190513,92399.445313,84.2696,0.893489,0.531852,6.714785,1.047302,5.773672,-7.15471,8.799638,-0.749695,-6.405015,-1.443056,818.593567,15.991319,2.068981,1.707344,1.175492,6.278035,0.14683,0.248893,-0.347467,0.028699,-0.119254,-0.228213,0.656199,0.000717,0.005936,2.505731,2.144094,1.612242,0.43675,6.6731,7.394737,5.078948,66.730995,0.750184,6.932749,'class 1'
6,22.090721,39.230091,6,-1512,58.154327,-52.154327,0.785398,219024,6084,6.455309,20.927629,34.616043,-0.454416,-1196.92395,48.700813,-49.155228,0.76962,988.671753,4787.902344,7.836541,14.661673,24.027727,-27.572407,10.102936,5.185167,-32.757572,0.627978,547238.625,719.825806,-1.381232,7.571061,7.705383,17.309357,-23.864586,134.003632,-7.839377,-16.025209,-1.322778,19081.099609,33.503918,-1.115752,0.26548,6.689261,1.076197,5.245181,-6.350924,5.966417,-0.305918,-6.045005,-1.329091,664.246643,16.468559,-0.233953,1.147279,0.881799,6.275628,0.142736,0.252502,-0.337601,0.022512,-0.059421,-0.27818,0.599651,0.002727,0.023928,0.179681,1.560913,1.295433,0.413633,6.557748,7.394737,5.236842,65.577477,0.69246,6.662281,'class 1'
14,15.6205,144.803314,-168,3116,4.769364,-172.769363,0.267478,444810240,15760,13.184417,13.778214,133.151459,-154.627701,2686.486816,3.81499,-158.442688,0.259107,314742304,13163.777344,9.954351,6.486075,75.417992,-90.855179,1217.337402,-4.285672,-86.569504,0.203089,27944634,3385.314697,3.230065,8.367125,5.225542,33.002213,-45.929962,508.240173,-16.77626,-29.153702,0.235232,161593.5625,76.600548,4.817292,1.587227,6.796006,0.831294,6.75799,-9.491999,22.076349,-3.799258,-5.69274,-1.12089,161.513,1.792636,6.388411,3.158346,1.571119,6.256423,0.16778,0.251767,-0.322907,0.018463,-0.038128,-0.284779,0.402874,0.003172,0.030418,6.927994,3.697929,2.110702,0.539583,6.752485,7.138889,6.31579,67.524849,0.275729,6.740497,'class 1'
11,21.400934,61.644138,-80,1100,-8.377223,-71.62278,-0.553574,12800000,2000,10.796397,18.410122,58.672367,-76.553314,1060.555298,-9.832075,-66.721237,-0.514337,9483248,1618.188477,9.668934,4.908071,46.507355,-62.485764,865.014587,-16.336304,-46.14946,-0.16383,1735194.125,444.41214,1.127463,8.642507,2.791251,36.229027,-50.769962,627.117188,-19.506197,-31.263765,0.45623,178163.4375,69.120186,2.153891,1.026427,6.826754,0.685242,7.883136,-11.091847,30.43642,-4.744861,-6.346987,-0.098964,157.895935,1.283403,3.969644,2.84218,1.815753,6.233644,0.196124,0.245922,-0.288406,0.00986,0.003682,-0.292088,0.274691,0.003638,0.04374,4.562753,3.435289,2.408862,0.593109,6.711696,7.552631,6,67.116959,0.44604,6.776316,'class 1'
7,2,86.642944,50,-3516,116.005493,-66.005493,-1.183591,41410000,16564,7.276232,2.408622,75.659904,39.195923,-2845.155762,99.962578,-60.766655,-1.195516,19844564,12916.943359,8.521213,4.374364,31.225262,-14.619242,-430.080383,23.787354,-38.406597,-1.336187,413348.125,1934.043701,-1.244981,8.440003,3.707015,32.637215,-45.336494,488.831604,-15.594662,-29.741833,1.177342,205686.1875,100.071236,-1.163772,0.081209,6.750879,1.195872,7.565887,-10.539664,26.868116,-3.925948,-6.613717,0.174537,401.24295,3.612051,0.525352,1.770333,1.689124,6.207107,0.22529,0.23158,-0.231009,-0.001246,0.055304,-0.286312,0.20077,0.003114,0.058351,1.069125,2.314106,2.232897,0.543773,6.720468,7.31579,5.861111,67.204681,0.434288,6.755117,'class 1'
9,15.231546,46.733284,-44,-156,13.777087,-57.777088,-1.409921,4956160,2560,8.993463,13.327215,46.555336,-44.35265,-122.714142,12.880875,-57.233524,-1.433492,4835301.5,2458.014404,8.721189,5.303121,44.370007,-47.995533,167.434067,4.584001,-52.579533,-1.568964,3763654.75,1633.834839,0.272273,7.973082,5.043917,31.301722,-40.798824,335.071747,-7.666441,-33.132381,1.351631,539740.1875,324.25708,1.02038,0.748107,6.567974,1.827109,5.738863,-7.92971,14.633052,-2.49039,-5.439321,0.455991,273.409698,4.348097,2.425489,2.153216,1.405108,6.176923,0.252521,0.209257,-0.150669,-0.011355,0.109221,-0.25989,0.156907,0.001546,0.068122,2.81654,2.544267,1.796159,0.391051,6.617837,7.5,5.916667,66.178368,0.509891,6.611111,'class 1'
2,8.602325,40.546268,12,-752,45.698868,-33.698868,-0.035654,453888,3152,2.450427,7.794428,36.356953,9.394758,-619.522766,40.518826,-31.124069,-0.046271,226510.0625,2566.352295,3.707838,4.105139,15.457408,5.503195,-109.479248,18.05196,-12.548764,-0.150679,14179.574219,468.202148,-1.257411,3.924468,1.80594,13.707771,17.755991,63.048279,14.494137,3.261854,-1.426601,19888.21875,63.082088,-1.474041,-0.21663,4.591946,0.476853,4.29423,4.074576,-0.941308,5.228479,-1.153903,1.524048,338.143188,20.367405,-2.141519,-0.884108,-0.667477,4.889185,0.233135,0.331137,0.44079,0.03861,0.36156,0.07923,1.050021,0.007744,0.039855,-2.438758,-1.181347,-0.964717,-0.29724,4.616374,5.305555,4.083333,46.163738,0.424304,4.552631,'class 2'
7,9.486833,59.531506,-80,1356,-17.909279,-62.090721,-0.438029,6246400,976,6.465522,8.454156,52.794884,-70.203796,1014.615295,-14.243909,-55.959888,-0.400236,4288408,870.11145,4.628715,4.240085,19.140171,-21.081829,30.067305,2.19043,-23.272259,-0.245093,144077.140625,324.174255,1.836807,4.185953,2.186247,9.944586,10.943718,9.824991,11.814767,-0.871049,-1.446373,9636.884766,80.464973,2.279569,0.442762,4.625632,0.470407,4.104986,3.035827,-3.878099,5.034207,-1.99838,1.50046,227.905167,24.72864,1.83989,0.003083,-0.439679,4.884058,0.240867,0.350529,0.471078,0.044375,0.384563,0.086515,0.922101,0.009857,0.044416,1.581464,-0.255342,-0.698105,-0.258426,4.766374,5.416667,3.944444,47.663742,0.498863,4.842105,'class 2'
6,7.071068,29.983328,-22,-472,23.438351,-45.438351,-0.952767,1148048,2372,5.691555,6.442362,26.417377,-18.023518,-384.588654,21.51038,-39.533897,-0.983923,605255.875,1863.201782,4.580587,3.839803,15.958226,-1.799526,-141.537018,15.97309,-17.772615,-1.325293,1843.840698,569.386353,1.110968,4.433695,1.694943,12.739288,3.062804,-77.925026,14.201857,-11.139052,1.47449,3011.985352,321.080841,1.25786,0.146892,4.614923,0.053251,4.084987,2.186215,-6.478916,5.010709,-2.824494,1.381319,146.708878,30.695202,1.076632,-0.034336,-0.181227,4.852649,0.219753,0.377781,0.504228,0.048385,0.426332,0.077896,0.868953,0.015434,0.060704,0.838906,-0.272062,-0.418953,-0.237726,4.752486,5.552631,3.722222,47.524857,0.602854,4.960526,'class 2'
4,1.414214,23.579653,-8,-408,25.12044,-33.120441,-1.038947,108544,1696,4.119541,1.360809,23.443542,-9.113792,-358.621887,22.988962,-32.102757,-1.096234,126049.4375,1517.548706,4.640971,1.011818,24.947403,-10.996693,-263.518494,18.740065,-29.736757,-1.420985,142089.671875,1175.001221,-0.52143,4.579844,0.315496,15.106036,-3.2439,-111.39904,13.47969,-16.723591,1.463947,4799.69043,456.119049,-0.460304,0.061126,4.597654,0.283649,3.642616,1.997362,-5.425776,4.582852,-2.58549,1.312012,102.499336,25.692562,-0.478113,0.043317,-0.017809,4.8526,0.236034,0.402671,0.538012,0.054949,0.455634,0.082377,0.781694,0.020164,0.069661,-0.733059,-0.211629,-0.272756,-0.254946,4.805848,5.342105,3.833333,48.058475,0.491249,4.85307,'class 2'
5,3.162278,44.215382,-34,-412,20.443291,-54.443291,-1.475802,3241424,2804,4.991838,2.902747,41.038624,-30.490622,-386.93512,19.949991,-50.440613,-1.481884,2303201.5,2477.418457,4.699191,2.562665,25.246864,-11.588271,-252.111115,18.109133,-29.697403,-1.539664,153455.28125,1142.732422,0.292647,4.500944,1.37727,12.28019,-1.880504,-77.568863,11.585956,-13.466459,1.409649,1109.730713,313.811768,0.490894,0.198247,4.558311,0.48283,3.153177,2.47562,-2.936789,4.227447,-1.751826,1.197667,109.555649,17.875851,0.433527,0.14088,-0.057368,4.856805,0.258092,0.422489,0.563835,0.060332,0.477599,0.086236,0.713195,0.024346,0.076583,0.135033,-0.157614,-0.355861,-0.298493,4.71038,5.552631,3.861111,47.103802,0.481173,4.769737,'class 2'
4,10.29563,14.696939,12,-44,18.649111,-6.649111,0.231824,46080,320,3.967775,9.193767,13.354343,12.248661,-22.032305,17.036684,-4.788023,0.270165,35730.914063,238.158936,4.056724,4.504584,9.697768,12.405179,21.954739,11.950177,0.455002,0.880068,10167.336914,66.069519,-0.088949,4.247176,2.131349,7.211007,5.716473,-17.036076,9.95832,-4.241847,1.135263,3294.679443,100.822372,-0.279401,-0.190452,4.511281,0.615976,3.078696,3.430258,-0.041238,4.157629,-0.727372,1.020464,140.395432,11.931621,-0.543506,-0.454557,-0.264105,4.865784,0.285408,0.432168,0.576258,0.063422,0.486098,0.09016,0.663764,0.026029,0.078383,-0.89801,-0.80906,-0.618608,-0.354503,4.647222,5.657895,4,46.472221,0.521197,4.52924,'class 2'
3,3.162278,52.573757,24,-1432,68.142677,-44.142673,0.357045,3631104,6304,3.153398,2.45063,47.5368,23.993303,-1121.573975,62.305569,-38.312267,0.363527,2914070.5,5061.974609,3.682292,1.410419,24.73307,22.463913,-134.175293,34.050026,-11.586113,0.452989,525482.9375,1041.328613,-0.528894,3.994587,1.840453,10.690895,12.837096,10.881056,14.205294,-1.368197,0.670126,19983.683594,121.266808,-0.841189,-0.312295,4.477893,0.736464,3.481646,4.425609,2.584666,4.363077,0.062531,0.828345,181.118668,9.247348,-1.324495,-0.795601,-0.483306,4.879874,0.316477,0.427546,0.570749,0.063144,0.476657,0.094092,0.634131,0.023838,0.073178,-1.726475,-1.197582,-0.885287,-0.401981,4.619152,5.447369,3.631579,46.191521,0.557287,4.541667,'class 2'
