@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
0,0.926117,0.571429,0.285714,1.147018,0.220901,1.030303,1.155303,1.131112,0.204995,-0.015906,1.18677,1.144668,1.163115,0.236998,0.016097,0.032003,1.128166,1.175151,NotSpot
2,1.042886,1,0.666667,1.153458,0.110572,1,0.625,1.137874,0.094988,-0.015584,1.18677,1.324356,1.163005,0.120119,0.009547,0.025131,1.151469,1.21222,NotSpot
0,1.181766,1.285714,0.571429,1.171181,-0.010585,1.151515,0.882576,1.140699,-0.041067,-0.030482,1.175097,1.35594,1.166769,-0.014997,-0.004411,0.02607,1.151469,1.219316,NotSpot
2,1.209447,1,0.333333,1.176613,-0.032834,1.272727,0.767045,1.147014,-0.062433,-0.029599,1.124514,1.187561,1.164405,-0.045042,-0.012208,0.017391,1.165147,1.246914,NotSpot
1,1.24656,1.714286,1.238095,1.18511,-0.061451,1.272727,0.892045,1.149917,-0.096644,-0.035193,1.229572,1.325997,1.168683,-0.077877,-0.016426,0.018767,1.166667,1.226643,NotSpot
4,1.283075,1.428571,2.285714,1.195925,-0.08715,1.181818,1.278409,1.152192,-0.130883,-0.043733,1.217899,1.257022,1.173627,-0.109448,-0.022298,0.021435,1.160081,1.185714,NotSpot
0,1.091843,1.428571,1.952381,1.189732,0.097889,1.151515,1.132576,1.160231,0.068388,-0.029501,1.237354,1.337974,1.172001,0.080158,-0.017731,0.01177,1.172239,1.217151,NotSpot
1,1.190944,1.142857,1.142857,1.201001,0.010057,1.121212,1.547348,1.161324,-0.029619,-0.039676,1.198444,1.229998,1.17745,-0.013494,-0.023551,0.016125,1.161601,1.17965,NotSpot
1,1.199842,1.428571,0.619048,1.214282,0.014439,1.212121,1.234848,1.169651,-0.030191,-0.04463,1.214008,1.301678,1.176756,-0.023086,-0.037526,0.007105,1.167173,1.201639,NotSpot
3,1.257278,1.285714,0.904762,1.211752,-0.045527,1.181818,1.965909,1.162443,-0.094836,-0.049309,1.214008,1.270428,1.18369,-0.073588,-0.028061,0.021248,1.161094,1.193498,NotSpot
2,1.39018,2,2.666667,1.22898,-0.1612,1.333333,1.479167,1.169609,-0.220571,-0.059371,1.245136,1.310767,1.182838,-0.207342,-0.046142,0.013229,1.151469,1.183837,NotSpot
0,1.399409,1.714286,1.571429,1.266728,-0.132681,1.393939,1.621212,1.176996,-0.222413,-0.089732,1.291829,1.426222,1.18309,-0.216318,-0.083637,0.006094,1.156028,1.219434,NotSpot
2,1.311569,1.428571,1.285714,1.23263,-0.078939,1.393939,1.808712,1.16951,-0.142059,-0.06312,1.225681,1.261369,1.18971,-0.121859,-0.04292,0.0202,1.161601,1.21817,NotSpot
3,1.459782,1.571429,2.285714,1.265654,-0.194128,1.333333,1.854167,1.175599,-0.284183,-0.090055,1.252918,1.236564,1.189844,-0.269938,-0.07581,0.014245,1.1692,1.222244,NotSpot
1,1.183485,0.857143,0.47619,1.225821,0.042336,1.272727,1.704545,1.170017,-0.013468,-0.055804,1.225681,1.175432,1.197377,0.013892,-0.028444,0.02736,1.165147,1.225627,NotSpot
0,1.267428,1.142857,1.809524,1.245869,-0.021559,1.363636,1.676136,1.174807,-0.092621,-0.071062,1.2607,1.185676,1.197371,-0.070057,-0.048498,0.022564,1.173759,1.232337,NotSpot
3,1.440987,1.285714,2.571429,1.270095,-0.170892,1.484848,1.632576,1.179376,-0.261611,-0.090719,1.264591,1.25003,1.198454,-0.242533,-0.071641,0.019078,1.178318,1.243402,NotSpot
0,1.159242,1,2,1.219761,0.060519,1.151515,1.320076,1.175211,0.015969,-0.044549,1.2607,1.209114,1.205758,0.046516,-0.014003,0.030547,1.172746,1.221538,NotSpot
0,1.155543,1.142857,1.47619,1.228649,0.073106,1.090909,1.335227,1.178921,0.023378,-0.049729,1.2607,1.263801,1.206756,0.051213,-0.021894,0.027835,1.167173,1.242186,NotSpot
1,1.073113,0.714286,0.571429,1.203151,0.130038,1.060606,1.121212,1.177526,0.104413,-0.025625,1.252918,1.283439,1.215121,0.142008,0.01197,0.037596,1.163627,1.224606,NotSpot
0,0.966572,0.571429,0.619048,1.202854,0.236283,1.121212,1.109848,1.180562,0.21399,-0.022292,1.217899,1.178897,1.216008,0.249437,0.013154,0.035446,1.16768,1.256715,NotSpot
1,1.01156,0.571429,0.285714,1.204744,0.193184,1.030303,0.842803,1.183598,0.172037,-0.021146,1.233463,1.304657,1.21821,0.20665,0.013466,0.034612,1.163627,1.245894,NotSpot
0,0.960442,0.428571,0.285714,1.207765,0.247322,1,1.125,1.184438,0.223996,-0.023327,1.284047,1.297909,1.22624,0.265798,0.018476,0.041802,1.171733,1.276626,NotSpot
1,1.068225,1,0.666667,1.214977,0.146752,1.121212,0.922348,1.187391,0.119166,-0.027586,1.291829,1.309035,1.228405,0.16018,0.013428,0.041014,1.165653,1.267527,NotSpot
0,1.100936,0.571429,1.285714,1.239526,0.13859,1.121212,1.172348,1.190543,0.089607,-0.048983,1.272374,1.277085,1.237425,0.136489,-0.002101,0.046882,1.191996,1.30169,NotSpot
0,1.233031,1.142857,0.809524,1.256225,0.023194,1.181818,0.965909,1.193585,-0.039446,-0.062641,1.29572,1.279396,1.239533,0.006502,-0.016692,0.045949,1.184397,1.285798,NotSpot
2,1.399927,0.571429,0.952381,1.301508,-0.098418,1.666667,1.604167,1.201874,-0.198052,-0.099634,1.330739,1.276903,1.251646,-0.14828,-0.049862,0.049772,1.18541,1.296574,NotSpot
0,1.529879,1.714286,0.904762,1.320759,-0.209121,1.666667,1.729167,1.205922,-0.323957,-0.114837,1.319066,1.335299,1.254973,-0.274907,-0.065786,0.049051,1.18541,1.293533,NotSpot
3,1.582896,1.428571,1.285714,1.32329,-0.259606,1.666667,1.916667,1.210559,-0.372336,-0.11273,1.287938,1.315205,1.259645,-0.323251,-0.063645,0.049085,1.203647,1.315831,NotSpot
0,1.483142,1.857143,1.47619,1.324604,-0.158538,1.454545,1.443182,1.211986,-0.271157,-0.112618,1.311284,1.262099,1.264772,-0.21837,-0.059832,0.052786,1.191996,1.297635,NotSpot
2,1.538137,1.285714,2.238095,1.344937,-0.193201,1.515152,1.320076,1.216536,-0.321602,-0.128401,1.33463,1.286023,1.268055,-0.270083,-0.076882,0.051519,1.202128,1.299722,NotSpot
1,1.588701,1.571429,0.952381,1.346652,-0.242049,1.636364,1.363636,1.221803,-0.366898,-0.124849,1.354086,1.354602,1.272729,-0.315972,-0.073923,0.050926,1.197568,1.29597,NotSpot
0,1.425791,1.142857,1.47619,1.340316,-0.085475,1.484848,1.632576,1.22893,-0.196861,-0.111386,1.346303,1.446012,1.282167,-0.143624,-0.058149,0.053237,1.209726,1.302166,NotSpot
0,1.451326,1.285714,1.904762,1.342787,-0.108539,1.666667,1.666667,1.23476,-0.216566,-0.108028,1.284047,1.438534,1.286797,-0.164529,-0.055991,0.052037,1.228977,1.320072,NotSpot
3,1.43637,1.571429,1.619048,1.326041,-0.11033,1.393939,1.433712,1.241176,-0.195194,-0.084864,1.36965,1.507357,1.29295,-0.14342,-0.033091,0.051774,1.233536,1.349894,NotSpot
3,1.449883,1.857143,1.809524,1.324695,-0.125188,1.363636,1.301136,1.242589,-0.207295,-0.082107,1.350195,1.384697,1.297208,-0.152676,-0.027488,0.054619,1.221884,1.277656,NotSpot
2,1.375309,1.285714,1.904762,1.331019,-0.04429,1.242424,1.439394,1.248949,-0.12636,-0.08207,1.342412,1.429171,1.301751,-0.073558,-0.029268,0.052802,1.233029,1.311103,NotSpot
0,1.181073,0.857143,1.47619,1.321001,0.139928,1.242424,1.376894,1.255969,0.074896,-0.065032,1.354086,1.417102,1.307826,0.126754,-0.013175,0.051858,1.237589,1.326696,NotSpot
0,1.377129,0.857143,0.809524,1.32988,-0.047249,1.606061,2.183712,1.264598,-0.112531,-0.065283,1.338521,1.365424,1.317477,-0.059652,-0.012403,0.05288,1.244174,1.325042,NotSpot
0,1.131351,0.714286,1.238095,1.327923,0.196573,1.242424,1.564394,1.272184,0.140833,-0.05574,1.307393,1.393422,1.323411,0.192061,-0.004512,0.051228,1.236069,1.311704,NotSpot
0,1.049728,0.428571,0.619048,1.325673,0.275945,1,1.125,1.280626,0.230899,-0.045046,1.33463,1.411023,1.330656,0.280929,0.004984,0.05003,1.253293,1.33875,NotSpot
0,1.419042,2,4,1.343629,-0.075413,1.363636,1.488636,1.281812,-0.13723,-0.061817,1.311284,1.348036,1.333896,-0.085146,-0.009733,0.052084,1.260892,1.327238,NotSpot
3,1.282106,1.142857,1.47619,1.3486,0.066494,1.242424,1.564394,1.289931,0.007824,-0.058669,1.354086,1.456165,1.339615,0.057509,-0.008985,0.049684,1.260892,1.31406,NotSpot
2,1.22256,1.142857,1.142857,1.354708,0.132148,1.090909,1.210227,1.298908,0.076348,-0.0558,1.389105,1.433943,1.346609,0.124049,-0.008098,0.047702,1.278622,1.320202,NotSpot
0,1.31082,1.142857,1.809524,1.373255,0.062435,1.454545,1.630682,1.309335,-0.001485,-0.06392,1.40856,1.383208,1.356278,0.045458,-0.016977,0.046943,1.262918,1.293738,NotSpot
1,1.299562,1.285714,0.904762,1.384522,0.084959,1.212121,1.234848,1.318898,0.019335,-0.065624,1.44358,1.318093,1.362934,0.063372,-0.021588,0.044036,1.284701,1.323871,NotSpot
3,1.294279,1,1.333333,1.391936,0.097657,1.30303,0.967803,1.330612,0.036332,-0.061324,1.431907,1.363509,1.373216,0.078936,-0.01872,0.042604,1.297872,1.327345,NotSpot
1,1.31911,1.571429,1.285714,1.405184,0.086074,1.363636,1.238636,1.340774,0.021664,-0.06441,1.490272,1.305569,1.379437,0.060327,-0.025747,0.038663,1.300405,1.35776,NotSpot
2,1.432075,1.857143,0.809524,1.422857,-0.009219,1.30303,1.030303,1.351851,-0.080225,-0.071006,1.48249,1.344419,1.386711,-0.045364,-0.036145,0.034861,1.326748,1.392928,NotSpot
1,1.305287,1.142857,0.47619,1.418777,0.11349,1.212121,0.859848,1.364689,0.059402,-0.054088,1.509728,1.305569,1.395908,0.090621,-0.022869,0.031219,1.328774,1.382476,NotSpot
2,1.443941,1.428571,0.619048,1.436593,-0.007348,1.454545,0.693182,1.376286,-0.067656,-0.060307,1.478599,1.266142,1.402562,-0.041379,-0.034031,0.026277,1.360689,1.433953,NotSpot
2,1.304917,1.285714,0.571429,1.434844,0.129928,1.212121,0.484848,1.390827,0.08591,-0.044018,1.505837,1.36813,1.412137,0.10722,-0.022708,0.02131,1.365248,1.45345,NotSpot
1,1.43896,1.714286,0.238095,1.45344,0.01448,1.515152,1.007576,1.402777,-0.036183,-0.050663,1.51751,1.360044,1.41806,-0.0209,-0.03538,0.015283,1.372847,1.432126,NotSpot
1,1.505865,1.571429,2.619048,1.484396,-0.021469,1.575758,1.376894,1.431305,-0.07456,-0.053091,1.490272,1.289944,1.433031,-0.072834,-0.051365,0.001726,1.401722,1.488309,NotSpot
1,1.516417,1.285714,0.238095,1.492357,-0.02406,1.515152,1.132576,1.443288,-0.073129,-0.049069,1.478599,1.383329,1.438823,-0.077594,-0.053534,-0.004465,1.420973,1.480574,NotSpot
5,1.656666,2,2.666667,1.530944,-0.125722,1.484848,1.257576,1.460786,-0.19588,-0.070158,1.544747,1.350529,1.447188,-0.209479,-0.083756,-0.013598,1.464032,1.553445,NotSpot
2,1.643073,2,2,1.544141,-0.098932,1.636364,1.113636,1.472091,-0.170982,-0.072049,1.51751,1.320981,1.451912,-0.191161,-0.092229,-0.02018,1.454407,1.537454,NotSpot
1,1.727719,1.285714,0.571429,1.605864,-0.121855,1.787879,1.734848,1.500858,-0.226861,-0.105006,1.595331,1.546541,1.463952,-0.263767,-0.141913,-0.036906,1.486322,1.6174,NotSpot
2,1.901191,2.428571,1.619048,1.662572,-0.238618,1.69697,1.530303,1.528495,-0.372696,-0.134078,1.66537,1.567273,1.474717,-0.426474,-0.187856,-0.053778,1.535461,1.658904,NotSpot
5,1.990354,2.285714,2.571429,1.672793,-0.317561,1.939394,1.683712,1.535601,-0.454753,-0.137192,1.607004,1.380107,1.477184,-0.513169,-0.195609,-0.058417,1.542047,1.658393,NotSpot
1,2.029371,2.142857,2.809524,1.71162,-0.317751,2.090909,2.835227,1.558535,-0.470836,-0.153085,1.634241,1.482885,1.48511,-0.54426,-0.22651,-0.073424,1.558764,1.718542,NotSpot
1,1.854085,1.714286,5.904762,1.723894,-0.13019,2.090909,2.397727,1.577703,-0.276382,-0.146192,1.696498,1.555964,1.491493,-0.362592,-0.232401,-0.086209,1.579534,1.745065,NotSpot
7,1.990395,2.714286,6.238095,1.702773,-0.287622,1.69697,2.530303,1.57653,-0.413865,-0.126243,1.680934,1.491549,1.490914,-0.499481,-0.211859,-0.085616,1.574468,1.703271,NotSpot
2,1.63147,1.857143,5.809524,1.695724,0.064254,1.575758,2.251894,1.588413,-0.043057,-0.107311,1.766537,1.726532,1.493935,-0.137535,-0.201789,-0.094477,1.592705,1.779288,NotSpot
0,1.387947,1.285714,1.571429,1.689923,0.301976,1.424242,1.814394,1.5954,0.207453,-0.094523,1.719844,1.639956,1.49535,0.107403,-0.194573,-0.10005,1.608916,1.776018,NotSpot
0,1.40646,1.285714,1.904762,1.666523,0.260063,1.212121,1.109848,1.582779,0.176319,-0.083744,1.7393,1.787239,1.489274,0.082814,-0.177249,-0.093505,1.575988,1.757781,NotSpot
0,1.435893,1.142857,1.47619,1.681316,0.245423,1.484848,1.132576,1.576445,0.140551,-0.104872,1.782101,1.757022,1.485893,0.05,-0.195423,-0.090552,1.568896,1.763877,NotSpot
0,1.394056,0.857143,0.47619,1.696816,0.30276,1.30303,1.092803,1.565765,0.171709,-0.131051,1.774319,1.800432,1.481167,0.087111,-0.215649,-0.084598,1.564843,1.755297,NotSpot
1,1.534996,1,1.333333,1.664885,0.129889,1.575758,1.626894,1.541448,0.006453,-0.123436,1.743191,1.769729,1.47163,-0.063366,-0.193255,-0.069818,1.547619,1.754194,NotSpot
0,1.57058,1.857143,3.142857,1.658398,0.087818,1.575758,1.814394,1.524176,-0.046405,-0.134222,1.758755,1.754074,1.464227,-0.106354,-0.194171,-0.059949,1.505572,1.708788,NotSpot
2,1.586243,0.857143,0.809524,1.633327,0.047084,1.666667,1.604167,1.504412,-0.081832,-0.128916,1.70428,1.810646,1.455983,-0.13026,-0.177344,-0.048429,1.485309,1.669069,NotSpot
1,1.467183,1,0.666667,1.524644,0.057461,1.69697,1.342803,1.449559,-0.017624,-0.075085,1.544747,1.678654,1.432966,-0.034217,-0.091678,-0.016593,1.445795,1.610593,NotSpot
0,1.28292,1,1,1.472055,0.189134,1.242424,0.939394,1.427549,0.144629,-0.044505,1.463035,1.538667,1.422341,0.139421,-0.049714,-0.005208,1.426545,1.619285,NotSpot
2,1.327373,1.428571,0.619048,1.350157,0.022784,1.30303,0.905303,1.353375,0.026002,0.003217,1.346303,1.328824,1.384303,0.05693,0.034145,0.030928,1.35461,1.546768,NotSpot
1,1.071364,0.857143,0.47619,1.244819,0.173455,1.181818,0.903409,1.293571,0.222207,0.048752,1.225681,1.136369,1.345274,0.273911,0.100456,0.051704,1.295846,1.468437,NotSpot
0,1.352666,1.285714,2.904762,1.432003,0.079337,1.363636,1.426136,1.374962,0.022296,-0.057041,1.494163,1.18063,1.341217,-0.011449,-0.090786,-0.033745,1.393617,1.51706,NotSpot
1,1.250597,0.571429,0.285714,1.499413,0.248816,1.393939,1.308712,1.411461,0.160863,-0.087953,1.610895,1.230818,1.354644,0.104046,-0.14477,-0.056817,1.43769,1.567073,NotSpot
1,1.487454,1.857143,1.142857,1.553547,0.066093,1.363636,1.051136,1.443691,-0.043763,-0.109856,1.587549,1.297969,1.366197,-0.121257,-0.187349,-0.077493,1.453901,1.607352,NotSpot
0,1.245998,0.571429,0.619048,1.421323,0.175325,1.363636,1.363636,1.37298,0.126982,-0.048343,1.431907,1.215072,1.338689,0.092691,-0.082634,-0.034291,1.389058,1.524178,NotSpot
0,1.243515,1.142857,1.142857,1.492863,0.249349,1.242424,1.001894,1.409488,0.165973,-0.083375,1.564202,1.348401,1.35249,0.108976,-0.140373,-0.056998,1.426039,1.551293,NotSpot
2,1.365917,0.714286,0.571429,1.543973,0.178057,1.212121,0.984848,1.441822,0.075905,-0.102151,1.63035,1.687044,1.364404,-0.001512,-0.179569,-0.077418,1.45846,1.629039,NotSpot
0,1.453828,1.714286,1.904762,1.570239,0.116411,1.515152,1.257576,1.467944,0.014116,-0.102295,1.642023,1.67604,1.374015,-0.079813,-0.196224,-0.093929,1.487842,1.650891,NotSpot
1,1.377169,1.571429,1.285714,1.429021,0.051852,1.272727,1.142045,1.372464,-0.004706,-0.056558,1.451362,1.311102,1.336914,-0.040256,-0.092108,-0.03555,1.375887,1.480533,NotSpot
3,1.537453,1.428571,1.619048,1.505378,-0.032075,1.484848,1.132576,1.408892,-0.128562,-0.096486,1.579767,1.643026,1.351108,-0.186345,-0.15427,-0.057783,1.416413,1.559913,NotSpot
0,1.464247,1.428571,1.619048,1.553607,0.08936,1.454545,1.255682,1.441305,-0.022942,-0.112302,1.614786,1.722124,1.363408,-0.100839,-0.190199,-0.077897,1.466565,1.645866,NotSpot
1,1.382155,0.571429,0.285714,1.572417,0.190263,1.393939,1.496212,1.467636,0.085481,-0.104782,1.638132,1.708384,1.373387,-0.008768,-0.199031,-0.094249,1.507599,1.688488,NotSpot
1,1.402079,1.714286,1.238095,1.57348,0.1714,1.454545,2.818182,1.48631,0.08423,-0.08717,1.684825,1.872933,1.380798,-0.021282,-0.192682,-0.105512,1.51925,1.696284,NotSpot
3,1.582411,1.571429,1.285714,1.45164,-0.130771,1.545455,1.005682,1.373478,-0.208933,-0.078162,1.451362,1.311102,1.335555,-0.246855,-0.116085,-0.037923,1.387031,1.517642,NotSpot
3,1.809151,2.285714,0.904762,1.527848,-0.281302,1.787879,1.234848,1.409809,-0.399342,-0.11804,1.490272,1.696194,1.350167,-0.458984,-0.177682,-0.059642,1.413374,1.554327,NotSpot
1,1.689977,1.571429,1.285714,1.572576,-0.117402,1.878788,1.547348,1.442377,-0.2476,-0.130198,1.521401,1.750517,1.36288,-0.327097,-0.209695,-0.079497,1.45846,1.624984,NotSpot
1,1.632501,1.142857,0.809524,1.587193,-0.045308,1.666667,3.729167,1.469089,-0.163412,-0.118104,1.564202,1.817151,1.373263,-0.259238,-0.21393,-0.095826,1.492908,1.659098,NotSpot
1,1.751107,1.857143,10.142858,1.584307,-0.1668,1.69697,3.780303,1.488329,-0.262777,-0.095978,1.571984,1.644212,1.381057,-0.37005,-0.20325,-0.107273,1.529382,1.699846,NotSpot
2,1.643543,2,0.666667,1.478421,-0.165122,1.424242,1.126894,1.37511,-0.268433,-0.103311,1.498055,1.633785,1.334731,-0.308812,-0.14369,-0.040379,1.379939,1.563632,NotSpot
1,1.82281,2.142857,0.809524,1.545424,-0.277387,1.939394,1.371212,1.411564,-0.411246,-0.133859,1.48249,1.766294,1.349787,-0.473024,-0.195637,-0.061778,1.429078,1.613569,NotSpot
1,1.784424,1.285714,1.571429,1.583,-0.201424,2.030303,2.967803,1.444635,-0.33979,-0.138366,1.548638,1.881414,1.362951,-0.421474,-0.22005,-0.081684,1.468592,1.647011,NotSpot
0,1.844212,2.571429,10.285714,1.595792,-0.24842,1.848485,3.632576,1.472183,-0.372029,-0.123609,1.540856,1.741488,1.37378,-0.470432,-0.222012,-0.098403,1.496961,1.675358,NotSpot
9,2.096863,2.714286,11.904762,1.595587,-0.501276,1.939394,3.621212,1.492512,-0.604351,-0.103075,1.564202,1.707776,1.382005,-0.714858,-0.213582,-0.110507,1.527356,1.714152,NotSpot
1,1.642772,1.428571,0.952381,1.501119,-0.141653,1.787879,1.609848,1.376477,-0.266294,-0.124642,1.424124,1.448322,1.334458,-0.308314,-0.166661,-0.042019,1.382979,1.606928,NotSpot
2,1.815148,2.142857,3.142857,1.55249,-0.262658,1.787879,1.797348,1.413319,-0.401829,-0.139171,1.544747,1.842716,1.349983,-0.465165,-0.202507,-0.063336,1.411854,1.639211,NotSpot
4,1.749022,2,1.666667,1.579741,-0.169281,1.727273,1.954545,1.447296,-0.301726,-0.132444,1.607004,1.903545,1.363626,-0.385396,-0.216115,-0.08367,1.456434,1.686646,NotSpot
0,1.608662,1.142857,2.809524,1.591918,-0.016743,1.69697,3.530303,1.476206,-0.132456,-0.115713,1.583658,1.900201,1.374935,-0.233727,-0.216983,-0.101271,1.5,1.725038,NotSpot
0,1.71874,2.285714,10.238095,1.599908,-0.118832,1.787879,3.797348,1.498211,-0.220529,-0.101697,1.544747,1.741154,1.383626,-0.335113,-0.216282,-0.114584,1.532421,1.727027,NotSpot
1,1.741863,2,3,1.511734,-0.230129,1.69697,1.655303,1.376705,-0.365158,-0.135029,1.513619,1.711728,1.334651,-0.407212,-0.177083,-0.042054,1.375887,1.617381,NotSpot
5,1.845335,2.428571,1.952381,1.549504,-0.295832,1.636364,1.676136,1.414268,-0.431068,-0.135236,1.529183,1.773559,1.350665,-0.49467,-0.198838,-0.063602,1.429585,1.710954,NotSpot
2,1.644532,2.142857,3.142857,1.570674,-0.073858,1.424242,1.564394,1.449629,-0.194902,-0.121045,1.55642,1.755593,1.364813,-0.279719,-0.205861,-0.084817,1.465552,1.732974,NotSpot
1,1.340146,0.571429,0.619048,1.588099,0.247953,1.30303,1.530303,1.480491,0.140344,-0.107608,1.610895,1.848006,1.376634,0.036487,-0.211465,-0.103857,1.490375,1.730014,NotSpot
0,1.295508,0.714286,0.571429,1.610687,0.315179,1.424242,2.626894,1.504815,0.209307,-0.105872,1.673152,1.931815,1.385829,0.090321,-0.224858,-0.118986,1.517224,1.752111,NotSpot
1,1.768498,1.857143,2.476191,1.502125,-0.266372,1.878788,2.109848,1.374877,-0.39362,-0.127248,1.494163,1.641567,1.335273,-0.433224,-0.166852,-0.039604,1.360689,1.629594,NotSpot
1,1.711815,1.571429,2.619048,1.535385,-0.17643,1.909091,2.210227,1.413444,-0.298371,-0.121941,1.494163,1.610317,1.351804,-0.360011,-0.183581,-0.06164,1.400709,1.66449,NotSpot
2,1.529003,1.428571,0.285714,1.562928,0.033925,1.575758,1.689394,1.450598,-0.078405,-0.11233,1.575876,1.870197,1.366486,-0.162517,-0.196442,-0.084112,1.445289,1.704811,NotSpot
1,1.401084,1.428571,0.285714,1.59818,0.197096,1.454545,1.568182,1.483918,0.082834,-0.114262,1.677043,2.09451,1.378854,-0.02223,-0.219326,-0.105064,1.47771,1.733664,NotSpot
2,1.416162,1.142857,0.47619,1.644564,0.228402,1.333333,0.791667,1.511121,0.09496,-0.133443,1.766537,2.070282,1.388593,-0.027568,-0.255971,-0.122528,1.514184,1.76437,NotSpot
1,0.877797,0.571429,0.619048,1.011577,0.13378,0.848485,0.882576,1.048025,0.170228,0.036448,1.027344,0.97572,1.165086,0.287288,0.153508,0.11706,1.012881,1.091808,NotSpot
0,0.867453,0.571429,0.285714,1.023309,0.155856,0.848485,0.695076,1.059014,0.191561,0.035705,1.015625,0.956618,1.180485,0.313032,0.157176,0.121471,1.020492,1.094483,NotSpot
1,1.058236,1,0.333333,1.049243,-0.008992,1.060606,0.746212,1.075302,0.017066,0.026059,1.019531,1.015303,1.197367,0.139131,0.148123,0.122065,1.035714,1.121747,NotSpot
0,1.052513,0.857143,0.809524,1.109526,0.057013,1.151515,0.945076,1.124367,0.071854,0.014841,1.078125,1.060539,1.232167,0.179654,0.122641,0.1078,1.089579,1.166546,NotSpot
0,1.032861,0.714286,0.904762,1.151566,0.118705,1.030303,0.967803,1.155502,0.122641,0.003936,1.179688,1.183272,1.252637,0.219776,0.101071,0.097136,1.105972,1.173883,NotSpot
2,1.278394,1.285714,0.904762,1.208856,-0.069539,1.272727,1.142045,1.189718,-0.088676,-0.019137,1.210938,1.241605,1.273759,-0.004635,0.064904,0.084041,1.133489,1.194824,NotSpot
2,1.59906,2.142857,0.47619,1.273852,-0.325208,1.575758,1.564394,1.226376,-0.372684,-0.047476,1.183594,1.366161,1.295277,-0.303783,0.021425,0.068901,1.162178,1.24199,NotSpot
3,1.720534,1.714286,1.238095,1.326154,-0.39438,1.878788,1.797348,1.263917,-0.456617,-0.062237,1.199219,1.399372,1.316939,-0.403595,-0.009215,0.053022,1.205503,1.310409,NotSpot
0,1.53869,1.857143,2.476191,1.354817,-0.183873,1.606061,1.621212,1.301586,-0.237103,-0.05323,1.339844,1.4017,1.338375,-0.200315,-0.016442,0.036789,1.250585,1.400556,NotSpot
0,1.621842,2,2.333333,1.528452,-0.09339,1.69697,2.092803,1.495765,-0.126077,-0.032687,1.507813,1.756801,1.475515,-0.146327,-0.052937,-0.02025,1.456674,1.838192,NotSpot
2,1.556089,1.428571,1.619048,1.519942,-0.036147,1.606061,1.746212,1.498552,-0.057537,-0.02139,1.554688,1.926409,1.472723,-0.083365,-0.047219,-0.025828,1.473068,1.855748,NotSpot
3,1.412123,1.428571,1.285714,1.514475,0.102353,1.272727,1.267045,1.500853,0.08873,-0.013622,1.550781,1.911137,1.467736,0.055613,-0.04674,-0.033117,1.446136,1.794988,NotSpot
0,1.394837,1.428571,1.619048,1.52608,0.131244,1.333333,1.166667,1.501929,0.107092,-0.024152,1.582031,2.03246,1.460667,0.06583,-0.065414,-0.041262,1.443208,1.733738,NotSpot
3,1.671381,1.857143,2.476191,1.560159,-0.111222,1.606061,1.871212,1.501009,-0.170371,-0.059149,1.523438,1.95239,1.45161,-0.219771,-0.108549,-0.049399,1.429742,1.707422,NotSpot
4,1.903088,2.714286,2.571429,1.604229,-0.298859,1.636364,1.863636,1.496834,-0.406254,-0.107395,1.578125,2.040931,1.44071,-0.462379,-0.163519,-0.056124,1.439696,1.745043,NotSpot
2,1.857313,2.142857,1.142857,1.638979,-0.218334,1.757576,2.376894,1.488804,-0.36851,-0.150176,1.589844,1.960524,1.428112,-0.429201,-0.210868,-0.060692,1.426815,1.722233,NotSpot
2,1.790249,1.714286,1.238095,1.649048,-0.1412,1.787879,1.484848,1.476012,-0.314237,-0.173037,1.59375,2.014706,1.413974,-0.376275,-0.235075,-0.062038,1.418618,1.701047,NotSpot
1,1.828225,1.857143,0.47619,1.629192,-0.199033,1.757576,1.376894,1.458245,-0.36998,-0.170947,1.628906,1.975475,1.398524,-0.429701,-0.230668,-0.059721,1.369438,1.637894,NotSpot
3,1.839102,2,1.333333,1.58288,-0.256222,1.909091,1.835227,1.435398,-0.403704,-0.147481,1.535156,1.865426,1.38192,-0.457182,-0.200959,-0.053478,1.357728,1.621809,NotSpot
1,1.648322,1.714286,2.904762,1.519018,-0.129304,1.606061,1.808712,1.408287,-0.240035,-0.110731,1.484375,1.670343,1.364405,-0.283917,-0.154613,-0.043882,1.331967,1.56343,NotSpot
1,1.360903,1,0.333333,1.447692,0.086789,1.424242,1.876894,1.376888,0.015985,-0.070804,1.46875,1.740196,1.346273,-0.01463,-0.101419,-0.030615,1.327283,1.575893,NotSpot
