@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
7999,7775.921875,10326.571289,59724160,6726.803711,-1049.118164,7573.40625,56229796,5153.790527,-2622.131348,-1573.013184,6110.105957,63521364,3989.332275,-3786.5896,-2737.471436,-1164.458252,4640.202637,31611192,Spot
23607,10304.135742,12952.713867,72729040,7959.708496,-2344.427246,9231.53125,70965304,5453.650879,-4850.484863,-2506.057617,6931.464844,72972536,4011.640625,-6292.495117,-3948.067871,-1442.010254,4841.746094,34211748,Spot
15004,12129.253906,12914.286133,50213904,8975.21582,-3154.038086,12877.5,170059984,5701.010742,-6428.243164,-3274.205078,7941.93457,81271176,4029.417969,-8099.835938,-4945.797852,-1671.592773,4950.857422,35058416,Spot
14511,12750.398438,16780.427734,222204912,9518.703125,-3231.695313,12839.8125,180081376,5867.992676,-6882.405762,-3650.710449,8639.348633,91353528,4041.763428,-8708.634766,-5476.939453,-1826.229248,5009.022949,35692116,Spot
11347,11423.631836,9763.571289,21574630,9477.442383,-1946.189453,12494.53125,183108752,5934.702148,-5488.929688,-3542.740234,8949.995117,100005392,4048.402344,-7375.229492,-5429.040039,-1886.299805,5030.820313,35993000,Spot
10775,9127.788086,10187.857422,22976444,7661.422363,-1466.365723,9387.40625,100769584,5441.164063,-3686.624023,-2220.258301,6930.808105,75427392,4017.668457,-5110.119629,-3643.753906,-1423.495605,4876.854492,34282068,Spot
13172,9531.708984,11618.571289,43421920,8041.087891,-1490.621094,8696.90625,89218880,5581.763184,-3949.945801,-2459.324707,7337.671875,77858072,4029.472656,-5502.236328,-4011.615234,-1552.290527,4943.109375,35231248,Spot
8885,8407.931641,7567.856934,18754654,7926.868652,-481.062988,8809.875,101804440,5632.059082,-2775.872559,-2294.80957,7680.949707,86850504,4035.811523,-4372.120117,-3891.057129,-1596.247559,4991.025879,35769500,Spot
5535,6989.383789,7587,26990348,7392.673828,403.290039,6553.8125,43308508,5585.716797,-1403.666992,-1806.957031,7348.762695,78478816,4036.59668,-2952.787109,-3356.077148,-1549.120117,4973.268066,35980268,Spot
4116,5426.740723,6300.714355,13177425,5593.050293,166.30957,5074.5,14894262,5515.522461,88.781738,-77.527832,5212.207031,13626675,5180.237793,-246.50293,-412.8125,-335.284668,5118.376465,10638272,NotSpot
6473,5095.103027,5052.428711,11563951,5560.69043,465.587402,5025.15625,14094248,5590.735352,495.632324,30.044922,5361.883789,13511266,5231.136719,136.033691,-329.553711,-359.598633,5214.117188,10839736,NotSpot
2814,4849.594238,5171.143066,8902336,5445.23584,595.641602,4546.5625,12189278,5640.961426,791.367188,195.725586,5318.116211,13948346,5275.931641,426.337402,-169.304199,-365.029785,5329.133789,11160791,NotSpot
6813,4769.52002,5203.143066,12882493,5293.040527,523.520508,4305.9375,11209258,5666.987793,897.467773,373.947266,5101.691895,13104168,5313.685547,544.165527,20.64502,-353.302246,5403.075684,11340260,NotSpot
2741,4642.585449,5456.428711,11134839,5146.581543,503.996094,4400.78125,13509547,5671.195801,1028.610352,524.614258,4852.929199,12460537,5343.180176,700.594727,196.598633,-328.015625,5446.379883,11298456,NotSpot
5270,4501.879395,4369.856934,21238364,5041.651855,539.772461,4534.1875,14951461,5657.914551,1156.035156,616.262695,4527.702148,11081844,5364.1875,862.308105,322.535645,-293.727051,5475.770996,11534999,NotSpot
2622,4566.698242,5227.571289,16303482,5000.361816,433.663574,4621.90625,16210958,5629.747559,1063.049316,629.385742,4580.495117,11249015,5376.290527,809.592285,375.928711,-253.457031,5437.92334,11438387,NotSpot
12810,4889.353027,5910.856934,19536530,5019.843262,130.490234,4544.75,12958029,5589.742188,700.38916,569.898926,4672.030273,12256332,5379.359863,490.006836,359.516602,-210.382324,5363.0625,11137989,NotSpot
4273,4364.273926,5595.571289,15982435,4867.318848,503.044922,3810.65625,12352346,5576.195801,1211.921875,708.876953,4519.292969,10786455,5396.716309,1032.442383,529.397461,-179.479492,5373.058105,11323902,NotSpot
9748,4953.129883,6753,19731218,5069.383789,116.253906,4188.34375,13153130,5538.086914,584.957031,468.703125,4684.272949,11910256,5373.478027,420.348145,304.094238,-164.608887,5297.575684,11099079,NotSpot
5287,4468.886719,4252,10009593,4939.953125,471.066406,4347.53125,14116203,5518.554688,1049.667969,578.601563,4697.752441,12099194,5387.520996,918.634277,447.567871,-131.033691,5251.568359,10971916,NotSpot
7250,4742.938965,4694.856934,10219330,5109.460449,366.521484,4697.15625,14208478,5475.980469,733.041504,366.52002,4802.737305,12249849,5358.831543,615.892578,249.371094,-117.148926,5163.901367,10519575,NotSpot
5014,4642.472656,5148.428711,6846851.5,5013.195313,370.722656,4464.9375,13578224,5452.521484,810.048828,439.326172,4814.656738,12457124,5369.523926,727.05127,356.328613,-82.997559,5158.794922,10658643,NotSpot
2607,4758.691895,5657.714355,9862937,5100.967773,342.275879,4573.59375,11109257,5403.735352,645.043457,302.767578,4874.63623,12373433,5336.204102,577.512207,235.236328,-67.53125,5103.323242,10376508,NotSpot
7522,4824.045898,4985.428711,7564152,5028.336914,204.291016,4508.0625,13434961,5378.382813,554.336914,350.045898,4755.373535,12166974,5343.528809,519.48291,315.191895,-34.854004,5091.618164,10392712,NotSpot
8125,4855.666504,5414.714355,10141904,5021.73291,166.066406,4649.71875,11668039,5321.049805,465.383301,299.316895,4875.207031,12566380,5306.013672,450.347168,284.280762,-15.036133,4986.443359,10152206,NotSpot
6196,4674.515625,4762.571289,8646226,4954.855957,280.340332,4615.40625,12434243,5295.631836,621.116211,340.775879,4692.717285,12308087,5309.951172,635.435547,355.095215,14.319336,4963.42627,10163879,NotSpot
5066,4581.73291,5201.571289,9841472,4870.833984,289.101074,4265.8125,12608798,5230.563965,648.831055,359.72998,4682.101074,11856919,5269.092773,687.359863,398.258789,38.528809,4900.442871,9881201,NotSpot
1896,4222.041992,4231.143066,5595102.5,4801.37207,579.330078,4306.5625,10619683,5206.628906,984.586914,405.256836,4655.146484,12048463,5269.637207,1047.595215,468.265137,63.008301,4917.57959,9994870,NotSpot
8120,4209.740723,4174.143066,7149983.5,4677.54834,467.807617,3953.8125,10016181,5135.699219,925.958496,458.150879,4493.04541,11081587,5226.267578,1016.526855,548.719238,90.568359,4791.794434,9390958,NotSpot
5512,3955.73584,4212.285645,7829579,4614.382813,658.646973,3810.71875,8506047,5114.191406,1158.455566,499.808594,4346.373535,10487974,5223.432617,1267.696777,609.049805,109.241211,4814.772461,9579985,NotSpot
2925,4065.740723,5282.856934,9420953,4490.439453,424.69873,3836.34375,9812593,5039.874512,974.133789,549.435059,4228.267578,9521942,5178.540527,1112.799805,688.101074,138.666016,4744.631348,9196673,NotSpot
6302,4070.754883,4440.714355,8681914,4453.155273,382.400391,3781.71875,9163565,5021.13623,950.381348,567.980957,4188.469727,9788105,5172.321289,1101.566406,719.166016,151.185059,4722.53418,9280938,NotSpot
3200,3875.174316,4100.143066,6199233.5,4391.307617,516.133301,3795.84375,10741647,5007.775391,1132.601074,616.467773,4112.575684,9979796,5164.348633,1289.174316,773.041016,156.573242,4729.149902,9298252,NotSpot
8655,3968.750732,4606,12522523,4356.78418,388.033447,3722.5,9945648,4947.67627,978.925537,590.89209,4138.535156,9739754,5126.717285,1157.966553,769.933105,179.041016,4687.719727,9053242,NotSpot
9296,4241.038574,6173,11457232,4358.928711,117.890137,3659.5625,9066633,4931.208008,690.169434,572.279297,4111.838379,9671651,5117.148438,876.109863,758.219727,185.94043,4663.32666,8997325,NotSpot
3320,4052.034668,4523.856934,9350827,4338.840332,286.805664,3824.6875,11336787,4919.730469,867.695801,580.890137,3967.959717,9039539,5106.020996,1053.986328,767.180664,186.290527,4649.600098,8971922,NotSpot
4510,3799.816895,3984.571533,10489832,4291.34668,491.529785,3735.8125,10084449,4862.228027,1062.411133,570.881348,4010.863525,9117031,5071.822266,1272.005371,780.475586,209.594238,4590.767578,8763443,NotSpot
7061,4150.140137,5224.285645,8869469,4329.385254,179.245117,3731.15625,8960328,4846.751953,696.611816,517.366699,3964.136475,9123470,5058.940918,908.800781,729.555664,212.188965,4573.01709,8703833,NotSpot
5193,4085.137451,3794.142822,4932061,4347.263672,262.126221,3873.25,12341155,4836.07666,750.939209,488.812988,3990.101074,9626202,5044.683105,959.545654,697.419434,208.606445,4562.947266,8680528,NotSpot
5021,4089.603271,4464.143066,8654605,4269.303223,179.699951,3976.96875,11374060,4785.774902,696.171631,516.47168,3974.424316,9395556,5015.064453,925.461182,745.76123,229.289551,4519.020996,8518378,NotSpot
6907,4188.657715,4890.571289,5867335,4326.198242,137.540527,4180.96875,12653705,4769.347656,580.689941,443.149414,3938.48999,9559163,4998.936523,810.278809,672.738281,229.588867,4502.643555,8381650,NotSpot
4880,4199.555664,5143.428711,14741900,4368.125,168.569336,3663.25,9064605,4757.776855,558.221191,389.651855,4016.949463,9399635,4981.602051,782.046387,613.477051,223.825195,4465.623535,8190210,NotSpot
8357,4503.184082,6588.428711,15991184,4246.585938,-256.598145,3877.15625,12583261,4719.800781,216.616699,473.214844,3887.868652,9166005,4956.772949,453.588867,710.187012,236.972168,4480.396973,8166138,NotSpot
6260,4257.755371,5138.285645,13333974,4304.154785,46.399414,4322,12206927,4700.279785,442.524414,396.125,3972.368652,9548740,4937.498047,679.742676,633.343262,237.218262,4454.473145,8113063.5,NotSpot
853,4115.94873,4324,10790176,4353.746582,237.797852,4171.71875,13396892,4685.928711,569.97998,332.182129,4106.631348,9793244,4917.179688,801.230957,563.433105,231.250977,4424.133789,7884379.5,NotSpot
4381,4203.879883,4906.285645,11166904,4196.609863,-7.27002,4109.40625,12727956,4663.586426,459.706543,466.976563,3861.308105,8791712,4898.053711,694.173828,701.443848,234.467285,4405.484375,8011112.5,NotSpot
9534,4035.4021,4817.856934,9543547,4247.802734,212.400635,3841.46875,10881208,4638.72168,603.31958,390.918945,3916.171631,9070831,4875.755859,840.35376,627.953125,237.03418,4389.938477,7896876,NotSpot
2399,3826.275879,3885.428467,15630411,4296.11084,469.834961,3632.5625,9435723,4619.630371,793.354492,323.519531,4007.298096,9306792,4852.563965,1026.288086,556.453125,232.933594,4341.035645,7748485.5,NotSpot
1923,3798.741699,3681.571533,6198990,4128.486816,329.745117,3783,10497672,4616.024902,817.283203,487.538086,3795.197021,8342552.5,4839.384766,1040.643066,710.897949,223.359863,4349.683594,8076504,NotSpot
6702,3912.918701,4578,13273752,4177.42334,264.504639,3645.21875,8607072,4583.854492,670.935791,406.431152,3837.802979,8779462,4814.238281,901.31958,636.814941,230.383789,4297.200684,7803135,NotSpot
1090,3795.80542,3503.857178,6012379,4224.241699,428.436279,3566.59375,9401748,4558.320313,762.514893,334.078613,3971.378906,8896444,4788.345703,992.540283,564.104004,230.025391,4251.387695,7753085,NotSpot
4417,3928.922119,4603.571289,10806853,4267.301758,338.379639,3784.21875,9052836,4535.184082,606.261963,267.882324,3887.691895,8437062,4762.025879,833.10376,494.724121,226.841797,4236.40332,7556124,NotSpot
6630,3956.751221,4772.571289,7984406.5,4068.436523,111.685303,3734.09375,8310769,4576.007324,619.256104,507.570801,3790.388916,8358939,4781.351563,824.600342,712.915039,205.344238,4331.729492,8092230,NotSpot
7771,4172.654297,6049,8608865,4122.648926,-50.005371,3914.125,9243972,4535.353516,362.699219,412.70459,3757.328369,8169495,4753.560547,580.90625,630.911621,218.207031,4256.233887,7751436,NotSpot
5811,4100.175293,4620.143066,8889847,4171.838379,71.663086,3886.46875,8843301,4502.370117,402.194824,330.531738,3842.176758,8156676.5,4725.171875,624.996582,553.333496,222.801758,4198.238281,7658102,NotSpot
7258,4050.084473,5193,6419625,4213.163086,163.078613,3829.375,8323579,4472.836426,422.751953,259.67334,3784.217285,7698404,4696.55127,646.466797,483.388184,223.714844,4145.565918,7424856,NotSpot
6287,3882.063965,5420.856934,8069874,4039.107666,157.043701,3548.34375,7824053,4542.111328,660.047363,503.003662,3735.126221,7610765,4724.713379,842.649414,685.605713,182.602051,4299.399902,8220082,NotSpot
9407,4072.05957,5039.856934,9872982,4100.290039,28.230469,3689.90625,7927591,4492.291992,420.232422,392.001953,3727.398926,7456232,4694.526367,622.466797,594.236328,202.234375,4215.052734,7822896,NotSpot
4685,4034.063232,5006.285645,9807905,4152.334473,118.27124,3783.875,8908797,4451.292969,417.229736,298.958496,3827.878906,7734221,4663.884766,629.821533,511.550293,212.591797,4145.814453,7599129,NotSpot
6557,4003.449951,4570.143066,5919201.5,4190.126953,186.677002,3911.96875,9196862,4415.100586,411.650635,224.973633,3925.141357,7863019,4633.200684,629.750732,443.07373,218.100098,4080.168701,7416246.5,NotSpot
5822,3527.301514,3622.142822,5738673.5,4054.417969,527.116455,3140.65625,5994077.5,4512.716309,985.414795,458.29834,3804.994873,7531962.5,4669.718262,1142.416748,615.300293,157.001953,4284.483887,8187672,NotSpot
2767,3630.259766,3853.714355,9087505,4116.054199,485.794434,3568.40625,8291654.5,4453.901367,823.641602,337.847168,3835.757568,8122202.5,4637.408691,1007.148926,521.354492,183.507324,4166.606445,7754871,NotSpot
2029,3693.407715,3083.714355,3021392.5,4165.787109,472.379395,3845.1875,9332505,4405.062012,711.654297,239.274902,3876.555664,7767697,4604.794922,911.387207,439.007813,199.73291,4104.561035,7620734.5,NotSpot
4233,3838.554443,4568.714355,8637074,4195.993164,357.438721,3561.125,7427391,4362.537109,523.982666,166.543945,4003.686768,8149648,4572.315918,733.761475,376.322754,209.778809,4059.546143,7234416.5,NotSpot
5886,3637.631348,4128,4101350.25,4111.079102,473.447754,3426.09375,6892638,4485.134766,847.503418,374.055664,3892.434326,7898491,4616.905273,979.273926,505.826172,131.770508,4262.421875,8120988,NotSpot
3762,3798.998779,3993.857178,6821400.5,4158.291504,359.292725,3634.21875,8962065,4418.144043,619.145264,259.852539,3878.813232,7902585.5,4582.782715,783.783936,424.491211,164.638672,4153.619629,7678598.5,NotSpot
2919,3956.065918,4534.143066,13530358,4194.514648,238.44873,3824.15625,9422257,4362.215332,406.149414,167.700684,3888.308105,8158488.5,4548.498047,592.432129,353.983398,186.282715,4083.826904,7518146,NotSpot
7041,4072.025146,4134,4870183,4210.71582,138.690674,3841.375,10262825,4314.182129,242.156982,103.466309,3972.712158,8634184,4514.52002,442.494873,303.804199,200.337891,4004.706543,7280501,NotSpot
5304,4046.758545,4870.428711,6627886,4178.847656,132.089111,3893.71875,8867249,4457.225098,410.466553,278.377441,3936.5354,9065999,4566.304199,519.545654,387.456543,109.079102,4201.885742,8014258,NotSpot
8304,4387.664551,5689.285645,12386193,4191.279785,-196.384766,4063.71875,10399374,4383.42041,-4.244141,192.140625,3827.333252,8204315,4530.690918,143.026367,339.411133,147.270508,4093.273438,7586113,NotSpot
11228,4544.258789,5293.856934,13580452,4200.244141,-344.014648,4235.84375,11971406,4321.609375,-222.649414,121.365234,3812.40918,8437482,4495.067871,-49.190918,294.82373,173.458496,4011.074951,7331865.5,NotSpot
5406,4421.371582,6638,14615913,4196.821289,-224.550293,4140.1875,12666417,4269.203613,-152.167969,72.382324,3835.924316,8894104,4459.916504,38.544922,263.095215,190.712891,3934.905762,7132757,NotSpot
6263,4190.408203,4349.143066,5725551,4213.962402,23.554199,4051.03125,8612831,4426.956543,236.54834,212.994141,3823.101074,8808122,4518.187012,327.778809,304.224609,91.230469,4150.404785,7884889.5,NotSpot
6143,4502.583008,6180.285645,8937617,4174.176758,-328.40625,4013.5,10666430,4348.02832,-154.554688,173.851563,3762.363525,8277669.5,4481.429199,-21.153809,307.252441,133.400879,4051.69165,7465614.5,NotSpot
5733,4519.133789,6329,14271915,4145.917969,-373.21582,4321.84375,12155226,4281.790527,-237.343262,135.872559,3829.070801,8765194,4444.810547,-74.323242,298.892578,163.02002,3954.289795,7037733.5,NotSpot
4123,4223.951172,4288.285645,6830970.5,4121.205566,-102.745605,4244.90625,11471709,4226.262207,2.311035,105.056641,3723.227295,8472563,4408.826172,184.875,287.620605,182.563965,3906.557129,6981354.5,NotSpot
2860,3952.040039,4487.571289,8367120,4200.279297,248.239258,3994.4375,9472960,4391.55957,439.519531,191.280273,3961.353516,10034726,4473.021973,520.981934,272.742676,81.462402,4102.673828,7783732.5,NotSpot
9031,4046.630615,4716.143066,8937672,4105.966309,59.335693,3735.375,10274327,4309.694336,263.063721,203.728027,3808.787842,8219840,4435.463867,388.833252,329.497559,125.769531,4017.910889,7385979,NotSpot
6727,3932.14624,4644,9570721,4041.117188,108.970947,3847.25,11593754,4240.949219,308.802979,199.832031,3777.383789,8456788,4398.201172,466.054932,357.083984,157.251953,3951.918945,6991472.5,NotSpot
6011,3677.48877,4785.856934,5192276,3997.867676,320.378906,3198.84375,8729613,4183.90332,506.414551,186.035645,3778.843506,8522834,4361.717773,684.229004,363.850098,177.814453,3903.283691,6925814.5,NotSpot
5375,3679.621582,4154.143066,6736146,3977.170166,297.548584,3372.1875,8037930.5,4135.635742,456.01416,158.465576,3720.767578,8697377,4326.353027,646.731445,349.182861,190.717285,3875.225098,6786318.5,NotSpot
3236,3676.275879,3245.428467,3969978.5,4156.575684,480.299805,3540.53125,8687300,4349.240723,672.964844,192.665039,3860.4646,9506626,4431.240723,754.964844,274.665039,82,4063.568359,7701587,NotSpot
2998,3516.096191,4113.714355,11556301,4026.065186,509.968994,3398.84375,8894848,4266.674805,750.578613,240.609619,3803.701904,8338256,4393.236328,877.140137,367.171143,126.561523,3998.94873,7418896.5,NotSpot
2344,3375.672119,3550.714355,7177028.5,3937.298828,561.626709,3069.78125,7590594,4197.324219,821.6521,260.025391,3719.828369,8006085,4355.67041,979.998291,418.371582,158.346191,3950.190186,7211434,NotSpot
5016,3218.148438,3073.714355,4978904,3880.515381,662.366943,2918.125,6025584,4140.229004,922.080566,259.713623,3807.030273,8816398,4319.021484,1100.873047,438.506104,178.79248,3917.040039,7005099.5,NotSpot
1258,3210.763672,3602.142822,6815487.5,3853.608154,642.844482,3243.9375,7307567.5,4092.888184,882.124512,239.280029,3826.191895,9101215,4283.577637,1072.813965,429.969482,190.689453,3858.021484,6806121,NotSpot
2299,3684.745361,3490.428467,6454948,4109.400879,424.655518,3807.40625,10392591,4299.737793,614.992432,190.336914,3761.40918,8834348,4393.04541,708.300049,283.644531,93.307617,3985.241455,7483579,NotSpot
2535,3530.10498,3430.428467,9106825,3971.643555,441.538574,3623,10021937,4218.704102,688.599121,247.060547,3677.651611,8727705,4354.911133,824.806152,383.267578,136.207031,3930.82251,7278236,NotSpot
6734,3524.791748,3606,5054537.5,3875.58667,350.794922,3383.75,9667055,4150.587891,625.796143,275.001221,3586.313232,7818236.5,4317.358887,792.567139,441.772217,166.770996,3910.572021,7152311,NotSpot
4844,3379.668213,3992.857178,4661374.5,3808.565674,428.897461,3056.53125,7090162,4094.735596,715.067383,286.169922,3483.075684,7049783,4280.837402,901.169189,472.271729,186.101807,3874.155273,6960453.5,NotSpot
4216,3286.619873,3465.428467,7849300,3769.861816,483.241943,3042.8125,6002212.5,4049.083008,762.463135,279.221191,3538.318115,7577597,4245.586426,958.966553,475.724609,196.503418,3871.69751,6894423.5,NotSpot
3792,3887.319824,5032,12089934,4057.70166,170.381836,3602.15625,8480155,4242.169922,354.850098,184.468262,3797.732422,8869825,4358.748047,471.428223,301.046387,116.578125,3944.158936,7348748.5,NotSpot
8353,3936.521729,4036.714355,6615128.5,3935.760742,-0.760986,3789.9375,10932102,4164.693848,228.172119,228.933105,3466.005127,6963078.5,4320.82666,384.304932,385.065918,156.132813,3857.729492,7108196,NotSpot
5400,4087.619141,6429.714355,12980205,3843.283203,-244.335938,3721.34375,10050911,4099.564941,11.945801,256.281738,3454.944336,7060943,4283.624512,196.005371,440.341309,184.05957,3849.890137,6944502.5,NotSpot
4650,3820.689453,4789.428711,6482400,3765.933105,-54.756348,3637.09375,9694672,4046.255371,225.565918,280.322266,3497.858643,7060426,4247.549316,426.859863,481.616211,201.293945,3848.641846,6966687.5,NotSpot
8398,3598.960693,4160.571289,6083813,3709.294189,110.333496,3215.5625,7333077.5,4003.086182,404.125488,293.791992,3414.247559,6687766.5,4212.782715,613.822021,503.488525,209.696533,3818.121094,6842249,NotSpot
3695,3747.502197,3748.428467,3638103.5,3989.093262,241.591064,3692.21875,9664166,4178.211426,430.709229,189.118164,3715.646484,8637976,4328.9375,581.435303,339.844238,150.726074,3901.786865,7281058.5,NotSpot
3547,3892.477295,5063.571289,13555189,3892.478516,0.001221,3808.25,9552495,4105.999512,213.522217,213.520996,3645.176758,7480983,4291.535156,399.057861,399.056641,185.535645,3840.078125,7095416.5,NotSpot
11339,4115.075195,5839.143066,12374394,3806.102539,-308.972656,3496,9242706,4045.311035,-69.76416,239.208496,3458.843506,6943353,4254.972656,139.897461,448.870117,209.661621,3812.666504,7019694.5,NotSpot
6195,3703.22583,4367.428711,13185855,3716.540527,13.314697,3508.21875,9493231,3995.569824,292.343994,279.029297,3506.813232,7128889,4219.609375,516.383545,503.068848,224.039551,3773.734863,6700537.5,NotSpot
3422,3317.815674,4309.285645,9971002,3637.880127,320.064453,3040.625,9217074,3955.380615,637.564941,317.500488,3323.878906,6627292.5,4185.560059,867.744385,547.679932,230.179443,3763.043945,6615344.5,NotSpot
4779,3472.49292,3536.428467,2770905.25,3907.149902,434.656982,3315.53125,6654962,4110.092773,637.599854,202.942871,3675.777832,7823943,4303.600098,831.107178,396.450195,193.507324,3842.12915,7280533.5,NotSpot
4181,3527.447998,3662.571533,4748649,3838.160156,310.712158,3466.46875,9003721,4044.41748,516.969482,206.257324,3501.914063,7177649.5,4266.987793,739.539795,428.827637,222.570313,3776.963623,7036954.5,NotSpot
6629,3561.906494,4034.714355,15031383,3758.520752,196.614258,3208.78125,7791865.5,3989.355469,427.448975,230.834717,3606.217285,7933888.5,4231.322754,669.41626,472.802002,241.967285,3766.893799,6807896,NotSpot
2378,3176.03833,3508.857178,5386330.5,3657.633789,481.595459,3001.84375,8138016,3944.122803,768.084473,286.489014,3518.161621,7175029,4196.905273,1020.866943,539.271484,252.782471,3715.932373,6638795.5,NotSpot
2352,2799.712402,2109.857178,3092350.75,3556.261475,756.549072,2983.59375,7434310.5,3907.479492,1107.76709,351.218018,3423.025146,6960500,4163.782715,1364.070313,607.52124,256.303223,3707.607666,6537747,NotSpot
3114,3542.021973,4341.571289,4936274,3826.450928,284.428955,3298.5625,6911665.5,4040.69458,498.672607,214.243652,3580.717285,7669279,4283.126465,741.104492,456.675537,242.431885,3767.906494,7011088,NotSpot
4736,3539.675537,3655,6156383,3788.479004,248.803467,3441.40625,6649772.5,3982.262451,442.586914,193.783447,3573.116211,7593151.5,4247.561523,707.885986,459.08252,265.299072,3727.772705,6792354.5,NotSpot
968,3337.674805,3802.571533,6528599,3720.750488,383.075684,3174.96875,7279428,3933.573975,595.89917,212.823486,3520.04541,7634729.5,4213.030762,875.355957,492.280273,279.456787,3695.256348,6704118,NotSpot
3036,3092.305664,2774.571533,3219363.75,3615.909668,523.604004,3155.25,7233867.5,3893.541016,801.235352,277.631348,3420.762695,6914358.5,4179.770508,1087.464844,563.86084,286.229492,3685.91748,6484909,NotSpot
4984,2913.963379,3495.285645,4029565,3497.143555,583.180176,2592.78125,6155201.5,3860.938232,946.974854,363.794678,3339.560547,6936586.5,4147.749512,1233.786133,650.605957,286.811279,3653.093506,6161553.5,NotSpot
4101,2812.792236,3460.714355,5566809.5,3404.352539,591.560303,2519.03125,5313439.5,3834.401123,1021.608887,430.048584,3261.404053,6761002.5,4117.379883,1304.587646,713.027344,282.97876,3654.162598,6276189,NotSpot
5504,3826.729248,4687.428711,6574807,3749.263916,-77.465332,3530.9375,7494442.5,3973.240967,146.511719,223.977051,3417.787842,7031868.5,4267.76416,441.034912,518.500244,294.523193,3710.983643,6829591,NotSpot
6886,3861.48291,4830.428711,5223910.5,3743.528809,-117.954102,3605.5,7095073,3922.373535,60.890625,178.844727,3494.944336,7254659.5,4233.454102,371.971191,489.925293,311.080566,3669.294189,6544905.5,NotSpot
5081,3624.802002,3507.142822,5848632,3694.494385,69.692383,3587.1875,8510217,3880.583252,255.78125,186.088867,3380.752441,6816678.5,4200.243164,575.441162,505.748779,319.659912,3620.369873,6398246.5,NotSpot
3799,3520.053955,4515.428711,10356797,3597.559326,77.505371,3275.78125,9214177,3846.413818,326.359863,248.854492,3295.636475,6821802,4168.294434,648.240479,570.735107,321.880615,3624.173828,6288844.5,NotSpot
6291,3397.904785,4703.856934,11338086,3474.39502,76.490234,3060.125,7881825.5,3818.488037,420.583252,344.093018,3269.540283,7266905.5,4137.496094,739.591309,663.101074,319.008057,3599.262939,6023193.5,NotSpot
4464,3011.031006,3340.714355,3811830.5,3361.302002,350.270996,2683.15625,6888892.5,3795.405518,784.374512,434.103516,3192.752441,6924379.5,4108.190918,1097.159912,746.888916,312.7854,3593.489502,5981450.5,NotSpot
7655,3894.812744,4980.714355,6400698.5,3656.819092,-237.993652,3536.15625,7376838,3912.672363,17.859619,255.853271,3257.394043,6271090.5,4257.813965,363.001221,600.994873,345.141602,3675.203613,6683470.5,NotSpot
6630,3894.251953,4851.285645,8073857,3675.833496,-218.418457,3870.90625,8978861,3869.361816,-24.890137,193.52832,3334.520264,6527336.5,4224.933594,330.681641,549.100098,355.571777,3630.248047,6513731.5,NotSpot
2897,3712.259766,4666.285645,12809580,3648.027832,-64.231934,3548.40625,10009028,3834.710449,122.450684,186.682617,3295.813232,6466873,4193.19043,480.930664,545.162598,358.47998,3611.970947,6380594,NotSpot
10308,3797.351318,4694,17601852,3570.200439,-227.150879,3399.375,9648135,3806.85498,9.503662,236.654541,3244.207031,6663737.5,4162.665527,365.314209,592.465088,355.810547,3585.689453,6126971,NotSpot
10848,3708.952148,5116.714355,20115938,3460.265137,-248.687012,3112.21875,8260362.5,3784.112305,75.160156,323.847168,3184.45459,6782675,4133.169434,424.217285,672.904297,349.057129,3591.299316,6074593,NotSpot
2355,3199.635498,4705.856934,11450536,3348.622559,148.987061,3006.84375,8414418,3764.89624,565.260742,416.273682,3097.641357,6680024.5,4104.970215,905.334717,756.347656,340.073975,3590.147949,6064881.5,NotSpot
5766,3633.96582,4751.285645,7908650,3533.290527,-100.675293,3187.5625,7347135,3863.502441,229.536621,330.211914,3254.712158,6520446.5,4252.98291,619.01709,719.692383,389.480469,3603.843262,6497709.5,NotSpot
3227,3556.487549,3613.714355,5679290.5,3561.135254,4.647705,3563.71875,7766664.5,3827.64624,271.158691,266.510986,3252.298096,6266489,4221.669434,665.181885,660.53418,394.023193,3575.979248,6208783.5,NotSpot
1150,3388.135986,2745.428467,4894430,3550.371338,162.235352,3573,8668183,3800.277588,412.141602,249.90625,3301.505127,6324354,4191.507813,803.371826,641.136475,391.230225,3573.044678,6284473.5,NotSpot
3031,3559.586426,4309,11613419,3496.924805,-62.661621,3468.28125,9925894,3779.0896,219.503174,282.164795,3105.828369,6190845.5,4162.495605,602.90918,665.570801,383.406006,3596.717041,6198360.5,NotSpot
