@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
1,0.689087,0.025695,2,0.714286,1,0.571429,0.635534,-0.053553,-0.024191,3,0.636364,0,0.738636,'Not Spots'
1,0.858711,-0.149128,2,0.857143,1,0.47619,0.682452,-0.176259,-0.051939,3,0.909091,1,0.897727,'Not Spots'
0,0.885062,0.009228,2,0.857143,1,0.809524,0.716585,-0.168477,-0.062764,5,1.060606,1,1.308712,'Not Spots'
1,0.93241,-0.145482,2,0.714286,1,0.571429,0.738824,-0.193586,-0.066417,5,0.969697,1,1.405303,'Not Spots'
1,1.083064,-0.571951,4,1.714286,1,1.238095,0.752097,-0.330967,-0.072974,5,1.090909,1,1.585227,'Not Spots'
4,1.257567,-1.270273,4,2,1,2,0.751727,-0.50584,-0.074426,4,1.242424,1,1.251894,'Not Spots'
4,1.158568,-1.249317,4,2.142857,2,2.142857,0.729821,-0.428748,-0.056194,4,0.939394,1,1.183712,'Not Spots'
2,0.783248,-0.286651,4,1,0,2.333333,0.68968,-0.093567,-0.022708,4,0.818182,0,1.215909,'Not Spots'
0,0.53668,0.217296,2,0.714286,1,0.571429,0.645074,0.108394,0.004101,4,0.515152,0,0.757576,'Not Spots'
1,0.500834,0.241272,1,0.428571,0,0.285714,0.607182,0.106348,0.011662,2,0.363636,0,0.301136,'Not Spots'
0,0.527638,0.225974,1,0.285714,0,0.238095,0.576328,0.048689,0.009053,2,0.545455,0,0.443182,'Not Spots'
0,0.545739,-0.022956,2,0.714286,1,0.571429,0.548939,0.0032,0.009038,2,0.575758,0,0.439394,'Not Spots'
0,0.485416,0.041238,1,0.428571,0,0.285714,0.526398,0.040982,0.010982,2,0.484848,0,0.382576,'Not Spots'
1,0.444039,0.159168,1,0.285714,0,0.238095,0.512895,0.068856,0.006786,3,0.424242,0,0.501894,'Not Spots'
0,0.47115,0.167997,1,0.428571,0,0.285714,0.509113,0.037964,-0.003819,3,0.454545,0,0.755682,'Not Spots'
1,0.52226,-0.02751,2,0.714286,0,0.904762,0.509648,-0.012612,-0.012818,3,0.484848,0,0.757576,'Not Spots'
2,0.540154,-0.161007,2,0.714286,1,0.571429,0.509312,-0.030842,-0.015676,2,0.363636,0,0.363636,'Not Spots'
0,0.523091,-0.039717,2,0.571429,0,0.619048,0.505731,-0.01736,-0.015165,2,0.515152,0,0.445076,'Not Spots'
0,0.504309,0.02589,2,0.571429,0,0.619048,0.498933,-0.005377,-0.01618,2,0.575758,0,0.501894,'Not Spots'
0,0.489585,0.138456,1,0.285714,0,0.238095,0.489001,-0.000583,-0.021665,3,0.636364,0,0.613636,'Not Spots'
1,0.584353,-0.2132,2,0.857143,1,0.47619,0.474884,-0.109469,-0.030215,2,0.484848,0,0.320076,'Not Spots'
2,0.686999,-0.547965,2,0.714286,1,0.571429,0.455362,-0.231637,-0.034636,3,0.727273,1,0.579545,'Not Spots'
1,0.632851,-0.488101,3,1.285714,1,1.238095,0.430651,-0.2022,-0.027622,3,0.636364,0,0.613636,'Not Spots'
0,0.436499,0.022218,1,0.285714,0,0.238095,0.405645,-0.030854,-0.010898,3,0.484848,0,0.632576,'Not Spots'
0,0.295069,0.264099,1,0.142857,0,0.142857,0.38753,0.09246,0.00586,1,0.272727,0,0.204545,'Not Spots'
0,0.249485,0.269157,1,0.142857,0,0.142857,0.380501,0.131016,0.014763,2,0.242424,0,0.251894,'Not Spots'
0,0.24846,0.293486,0,0,0,0,0.382882,0.134422,0.015388,2,0.242424,0,0.251894,'Not Spots'
0,0.286233,0.183409,1,0.285714,0,0.238095,0.388048,0.101815,0.012212,2,0.30303,0,0.342803,'Not Spots'
1,0.328199,0.016809,1,0.285714,0,0.238095,0.389152,0.060953,0.009311,2,0.272727,0,0.267045,'Not Spots'
0,0.337556,0.011725,2,0.571429,0,0.619048,0.382109,0.044553,0.008188,3,0.333333,0,0.479167,'Not Spots'
0,0.311006,0.158468,1,0.142857,0,0.142857,0.36614,0.055134,0.009912,2,0.30303,0,0.342803,'Not Spots'
0,0.294813,0.123073,1,0.142857,0,0.142857,0.344034,0.049222,0.015918,2,0.30303,0,0.280303,'Not Spots'
0,0.274826,0.020961,1,0.285714,0,0.238095,0.323165,0.048339,0.024009,2,0.242424,0,0.314394,'Not Spots'
0,0.236608,0.06393,2,0.285714,0,0.571429,0.312575,0.075967,0.026846,2,0.272727,0,0.267045,'Not Spots'
0,0.241081,0.142943,1,0.142857,0,0.142857,0.316373,0.075292,0.01841,2,0.181818,0,0.215909,'Not Spots'
1,0.334547,-0.018901,1,0.285714,0,0.238095,0.329645,-0.004903,0.002555,2,0.363636,0,0.301136,'Not Spots'
0,0.385998,-0.023338,1,0.285714,0,0.238095,0.340675,-0.045323,-0.008179,3,0.454545,0,0.505682,'Not Spots'
0,0.331986,0.173844,1,0.142857,0,0.142857,0.341909,0.009923,-0.006304,2,0.454545,0,0.318182,'Not Spots'
0,0.45981,0.268357,1,0.428571,0,0.285714,0.511898,0.052088,-0.018795,3,0.333333,0,0.479167,'Not Spots'
0,0.411279,0.406247,1,0.142857,0,0.142857,0.514419,0.10314,-0.00477,2,0.363636,0,0.301136,'Not Spots'
0,0.419705,0.140588,1,0.428571,0,0.285714,0.510629,0.090924,0.018963,2,0.424242,0,0.439394,'Not Spots'
1,0.437005,-0.055181,2,0.428571,0,0.619048,0.517913,0.080908,0.034528,2,0.363636,0,0.426136,'Not Spots'
0,0.482364,0.022037,2,0.571429,0,0.619048,0.549226,0.066862,0.027693,2,0.424242,0,0.439394,'Not Spots'
0,0.6101,0.000723,2,0.714286,1,0.571429,0.602345,-0.007756,0.002535,2,0.636364,0,0.613636,'Not Spots'
1,0.750186,-0.083511,2,0.857143,1,0.809524,0.662592,-0.087594,-0.024571,2,0.757576,0,0.751894,'Not Spots'
0,0.870087,-0.152149,2,0.714286,1,0.571429,0.718294,-0.151793,-0.044879,5,0.848485,1,1.195076,'Not Spots'
2,1.016484,-0.455116,5,1.428571,1,2.952381,0.764697,-0.251788,-0.063195,5,1.030303,1,1.092803,'Not Spots'
1,1.148461,-0.459962,2,1,1,0.666667,0.798041,-0.35042,-0.08251,5,1.181818,1,1.528409,'Not Spots'
2,1.291693,-0.889951,4,1.857143,1,2.476191,0.809517,-0.482176,-0.091762,4,1.393939,1,1.121212,'Not Spots'
1,1.212817,-0.883597,4,1.714286,1,1.238095,0.79076,-0.422057,-0.077238,4,1.151515,1,1.445076,'Not Spots'
1,0.883495,-0.128836,2,0.857143,1,0.809524,0.746209,-0.137286,-0.043588,4,1,1,0.9375,'Not Spots'
0,0.660097,0.19377,1,0.571429,1,0.285714,0.691642,0.031545,-0.011965,2,0.606061,1,0.433712,'Not Spots'
1,0.617822,0.053116,1,0.428571,0,0.285714,0.641085,0.023262,0.003578,2,0.666667,1,0.479167,'Not Spots'
0,0.61016,-0.024395,2,0.571429,0,0.619048,0.597851,-0.012309,0.00812,2,0.666667,1,0.541667,'Not Spots'
1,0.569997,-0.108305,2,0.571429,0,0.619048,0.559323,-0.010674,0.013085,2,0.606061,0,0.496212,'Not Spots'
0,0.454681,0.111681,1,0.285714,0,0.238095,0.526126,0.071445,0.020692,2,0.484848,0,0.382576,'Not Spots'
0,0.365601,0.286835,1,0.285714,0,0.238095,0.502752,0.13715,0.024106,2,0.393939,0,0.308712,'Not Spots'
1,0.366455,0.245126,1,0.142857,0,0.142857,0.493282,0.126827,0.018981,2,0.30303,0,0.280303,'Not Spots'
0,0.402911,0.193219,1,0.428571,0,0.285714,0.495773,0.092862,0.007842,2,0.424242,0,0.501894,'Not Spots'
1,0.454084,0.080176,2,0.428571,0,0.619048,0.505524,0.05144,-0.005863,2,0.424242,0,0.376894,'Not Spots'
0,0.536136,-0.007583,1,0.428571,0,0.285714,0.51632,-0.019816,-0.020878,2,0.575758,0,0.564394,'Not Spots'
1,0.64937,-0.322919,2,1,1,0.666667,0.522296,-0.127075,-0.035213,3,0.606061,0,0.621212,'Not Spots'
1,0.680616,-0.307303,3,0.857143,1,1.142857,0.518685,-0.161931,-0.045408,3,0.666667,1,0.604167,'Not Spots'
1,0.686462,-0.288483,1,0.857143,1,0.142857,0.503489,-0.182973,-0.048175,3,0.636364,1,0.551136,'Not Spots'
1,0.684202,-0.434935,2,1.142857,1,0.47619,0.479072,-0.20513,-0.041201,3,0.666667,1,0.541667,'Not Spots'
2,0.574209,-0.331867,2,0.714286,1,0.571429,0.451358,-0.122851,-0.025892,3,0.545455,0,0.568182,'Not Spots'
0,0.395085,0.09786,2,0.428571,0,0.619048,0.428711,0.033626,-0.009121,2,0.333333,0,0.291667,'Not Spots'
0,0.291702,0.338586,1,0.142857,0,0.142857,0.417145,0.125443,0.001725,2,0.30303,0,0.280303,'Not Spots'
0,0.284408,0.354018,0,0,0,0,0.416927,0.132519,0.004687,3,0.333333,0,0.479167,'Not Spots'
0,0.342886,0.129682,2,0.428571,0,0.619048,0.423357,0.080471,0.002756,3,0.30303,0,0.467803,'Not Spots'
1,0.378649,0.002752,1,0.428571,0,0.285714,0.428928,0.050278,-0.000136,4,0.424242,0,0.689394,'Not Spots'
0,0.358648,0.150943,1,0.428571,0,0.285714,0.427095,0.068447,-0.001535,2,0.242424,0,0.251894,'Not Spots'
1,0.362029,0.099279,1,0.142857,0,0.142857,0.414014,0.051985,-0.000083,3,0.393939,0,0.558712,'Not Spots'
0,0.339984,0.105004,1,0.428571,0,0.285714,0.389797,0.049813,0.005666,2,0.333333,0,0.354167,'Not Spots'
0,0.275929,0.233238,0,0,0,0,0.359545,0.083616,0.015048,2,0.30303,0,0.280303,'Not Spots'
0,0.242764,0.194498,1,0.142857,0,0.142857,0.332994,0.09023,0.022857,2,0.242424,0,0.251894,'Not Spots'
0,0.243634,0.13065,1,0.142857,0,0.142857,0.319117,0.075482,0.022575,2,0.242424,0,0.251894,'Not Spots'
0,0.26691,0.143159,1,0.142857,0,0.142857,0.319802,0.052893,0.012671,2,0.242424,0,0.251894,'Not Spots'
0,0.338618,0.001194,1,0.428571,0,0.285714,0.328821,-0.009797,-0.000775,2,0.333333,0,0.354167,'Not Spots'
0,0.378728,-0.066284,2,0.428571,0,0.619048,0.33573,-0.042999,-0.008001,2,0.363636,0,0.301136,'Not Spots'
0,0.333274,0.075461,1,0.285714,0,0.238095,0.335374,0.0021,-0.005641,2,0.30303,0,0.280303,'Not Spots'
0,0.420458,0.332702,1,0.142857,0,0.142857,0.473895,0.053437,-0.012481,2,0.454545,0,0.318182,'Not Spots'
0,0.474524,0.208091,1,0.285714,0,0.238095,0.487261,0.012737,-0.009948,3,0.515152,0,0.507576,'Not Spots'
1,0.507018,-0.074816,2,0.571429,0,0.619048,0.490885,-0.016133,0.007814,2,0.484848,0,0.445076,'Not Spots'
0,0.499758,-0.125753,2,0.714286,1,0.571429,0.499425,-0.000333,0.027518,2,0.545455,0,0.505682,'Not Spots'
2,0.524808,-0.216667,2,0.714286,0,0.904762,0.527446,0.002637,0.034649,2,0.484848,0,0.507576,'Not Spots'
2,0.577591,-0.227034,2,0.857143,0,1.142857,0.578603,0.001012,0.026971,2,0.484848,0,0.507576,'Not Spots'
2,0.630283,-0.127061,2,0.857143,1,0.809524,0.644599,0.014317,0.011085,2,0.545455,0,0.568182,'Not Spots'
1,0.723925,-0.02848,2,0.857143,1,0.809524,0.715865,-0.00806,-0.009634,5,0.757576,0,1.251894,'Not Spots'
1,0.892647,-0.139671,2,1,1,0.666667,0.783529,-0.109118,-0.036541,5,1,1,1.6875,'Not Spots'
1,1.078221,-0.321974,4,1.285714,1,1.571429,0.837146,-0.241076,-0.065915,5,1.121212,1,1.609848,'Not Spots'
4,1.234296,-0.733183,4,1.571429,1,1.619048,0.863141,-0.371155,-0.084011,4,1.181818,1,1.278409,'Not Spots'
2,1.198588,-0.688082,4,2,2,1,0.851701,-0.346887,-0.077688,4,1.151515,1,1.195076,'Not Spots'
2,0.98537,-0.249776,2,1,1,0.666667,0.807113,-0.178257,-0.049934,4,0.969697,1,0.842803,'Not Spots'
1,0.822568,-0.112291,2,0.857143,1,0.47619,0.74606,-0.076509,-0.018714,3,0.909091,1,0.710227,'Not Spots'
0,0.741541,-0.16339,2,1,1,0.666667,0.685567,-0.055975,0.000673,2,0.787879,1,0.484848,'Not Spots'
2,0.687798,-0.284167,2,1,1,0.666667,0.632806,-0.054992,0.00773,2,0.545455,0,0.505682,'Not Spots'
1,0.596553,-0.087023,2,0.571429,0,0.619048,0.58635,-0.010203,0.011838,2,0.515152,0,0.445076,'Not Spots'
0,0.484686,0.115126,1,0.571429,1,0.285714,0.545144,0.060458,0.019494,2,0.393939,0,0.371212,'Not Spots'
0,0.409205,0.149004,1,0.285714,0,0.238095,0.512477,0.103272,0.027391,2,0.424242,0,0.314394,'Not Spots'
0,0.395428,0.066493,2,0.571429,0,0.619048,0.495261,0.099834,0.027717,2,0.272727,0,0.267045,'Not Spots'
0,0.410564,0.104229,1,0.285714,0,0.238095,0.495484,0.08492,0.016623,2,0.393939,0,0.371212,'Not Spots'
0,0.451494,0.165807,2,0.428571,0,0.619048,0.509777,0.058283,-0.004315,2,0.454545,0,0.443182,'Not Spots'
0,0.563965,0.048377,2,0.571429,0,0.619048,0.528869,-0.035095,-0.029826,3,0.636364,0,0.676136,'Not Spots'
2,0.732417,-0.447235,3,0.857143,0,1.47619,0.541876,-0.190541,-0.051755,3,0.636364,0,0.613636,'Not Spots'
3,0.775546,-0.504955,3,1.142857,1,1.142857,0.540315,-0.235231,-0.062075,3,0.727273,1,0.642045,'Not Spots'
0,0.704888,-0.168358,3,0.714286,0,1.238095,0.522117,-0.182771,-0.05741,3,0.818182,1,0.778409,'Not Spots'
1,0.632364,-0.255398,3,1,1,1,0.493339,-0.139025,-0.041061,3,0.636364,0,0.801136,'Not Spots'
1,0.49795,-0.082404,2,0.571429,0,0.619048,0.464769,-0.033181,-0.022148,3,0.454545,0,0.568182,'Not Spots'
0,0.372926,0.264506,1,0.285714,0,0.238095,0.446966,0.074041,-0.010382,2,0.30303,0,0.280303,'Not Spots'
0,0.344506,0.372696,1,0.142857,0,0.142857,0.443872,0.099366,-0.008865,5,0.424242,0,0.939394,'Not Spots'
0,0.396008,0.272002,1,0.142857,0,0.142857,0.451783,0.055775,-0.013541,3,0.363636,0,0.488636,'Not Spots'
0,0.510628,-0.159859,3,0.714286,0,1.238095,0.463344,-0.047284,-0.018975,4,0.454545,0,0.880682,'Not Spots'
1,0.540679,-0.267051,4,0.857143,0,2.142857,0.470325,-0.070354,-0.022168,4,0.454545,0,0.880682,'Not Spots'
0,0.458058,0.162464,1,0.142857,0,0.142857,0.466381,0.008323,-0.022047,4,0.515152,0,0.882576,'Not Spots'
0,0.448932,0.063002,3,0.714286,0,1.238095,0.447738,-0.001194,-0.017334,3,0.363636,0,0.551136,'Not Spots'
1,0.446495,-0.1289,2,0.428571,0,0.619048,0.415187,-0.031308,-0.00639,3,0.424242,0,0.564394,'Not Spots'
0,0.365795,-0.006611,1,0.428571,0,0.285714,0.375873,0.010077,0.008336,2,0.393939,0,0.433712,'Not Spots'
0,0.28823,0.1235,1,0.142857,0,0.142857,0.341566,0.053335,0.019265,2,0.272727,0,0.329545,'Not Spots'
1,0.273944,0.08294,1,0.142857,0,0.142857,0.321466,0.047522,0.020271,2,0.333333,0,0.354167,'Not Spots'
0,0.286635,0.049098,1,0.428571,0,0.285714,0.316252,0.029617,0.012791,2,0.242424,0,0.251894,'Not Spots'
1,0.30645,0.030567,1,0.142857,0,0.142857,0.319391,0.012941,0.00373,2,0.363636,0,0.301136,'Not Spots'
0,0.332621,-0.064358,1,0.428571,0,0.285714,0.322177,-0.010444,-0.000309,2,0.30303,0,0.280303,'Not Spots'
1,0.330033,-0.101928,1,0.428571,0,0.285714,0.321236,-0.008797,0.001159,2,0.30303,0,0.280303,'Not Spots'
0,0.399082,0.17277,1,0.428571,0,0.285714,0.43271,0.033628,0.002141,3,0.393939,0,0.433712,'Not Spots'
0,0.505312,0.051181,1,0.285714,0,0.238095,0.459424,-0.045888,-0.006992,3,0.575758,0,0.751894,'Not Spots'
1,0.528306,-0.031294,1,0.428571,0,0.285714,0.475665,-0.052641,0.001388,3,0.515152,0,0.570076,'Not Spots'
0,0.496841,0.063131,1,0.285714,0,0.238095,0.491518,-0.005322,0.02032,2,0.575758,0,0.439394,'Not Spots'
0,0.490406,0.01197,2,0.571429,0,0.619048,0.521117,0.030711,0.036797,2,0.454545,0,0.380682,'Not Spots'
0,0.479992,0.140951,2,0.285714,0,0.571429,0.573252,0.09326,0.042868,3,0.545455,0,0.630682,'Not Spots'
0,0.505014,0.253179,2,0.428571,0,0.619048,0.6461,0.141087,0.036356,2,0.424242,0,0.501894,'Not Spots'
0,0.619371,0.274656,2,0.428571,0,0.619048,0.73254,0.113169,0.016488,2,0.545455,0,0.630682,'Not Spots'
0,0.815628,0.158516,2,0.428571,0,0.619048,0.820148,0.00452,-0.014743,4,0.878788,1,0.984848,'Not Spots'
0,1.023193,-0.117665,4,1.285714,1,1.904762,0.892427,-0.130766,-0.04862,4,0.969697,1,1.155303,'Not Spots'
1,1.165525,-0.272097,4,1.142857,1,2.142857,0.931375,-0.23415,-0.070125,4,1.242424,1,1.314394,'Not Spots'
1,1.194545,-0.418045,3,1.285714,1,0.904762,0.925721,-0.268824,-0.066979,4,1.242424,1,1.189394,'Not Spots'
1,1.052593,-0.235454,2,1.142857,1,0.47619,0.879767,-0.172826,-0.041063,3,1.030303,1,0.842803,'Not Spots'
1,0.87632,-0.136499,2,1.142857,1,0.47619,0.811625,-0.064696,-0.008928,2,0.848485,1,0.570076,'Not Spots'
0,0.71719,0.106966,1,0.428571,0,0.285714,0.74206,0.02487,0.011135,2,0.757576,1,0.564394,'Not Spots'
1,0.658485,0.071174,2,0.428571,0,0.619048,0.682249,0.023763,0.013457,3,0.69697,0,0.717803,'Not Spots'
0,0.653548,0.019483,1,0.571429,1,0.285714,0.631403,-0.022145,0.007877,3,0.787879,1,0.672348,'Not Spots'
1,0.615418,-0.03575,1,0.428571,0,0.285714,0.585806,-0.029612,0.007649,3,0.727273,1,0.767045,'Not Spots'
1,0.534696,-0.054531,1,0.428571,0,0.285714,0.546087,0.011391,0.014579,3,0.545455,0,0.630682,'Not Spots'
1,0.463116,0.037475,1,0.428571,0,0.285714,0.520489,0.057373,0.018083,3,0.515152,0,0.570076,'Not Spots'
1,0.466509,0.054899,1,0.428571,0,0.285714,0.513995,0.047486,0.008582,2,0.484848,0,0.445076,'Not Spots'
0,0.506028,0.163485,1,0.285714,0,0.238095,0.524903,0.018875,-0.014165,2,0.575758,1,0.376894,'Not Spots'
0,0.589532,0.167062,1,0.285714,0,0.238095,0.542814,-0.046717,-0.042139,3,0.69697,0,0.717803,'Not Spots'
0,0.715498,-0.13289,2,0.857143,1,0.809524,0.554585,-0.160913,-0.064036,3,0.727273,1,0.767045,'Not Spots'
1,0.767509,-0.263625,3,0.857143,1,1.142857,0.550418,-0.217091,-0.070714,3,0.787879,0,1.047348,'Not Spots'
0,0.737027,-0.320882,3,1.142857,1,1.47619,0.528625,-0.208401,-0.059796,3,0.666667,0,0.791667,'Not Spots'
3,0.621023,-0.308089,3,0.571429,0,1.285714,0.497288,-0.123735,-0.03813,3,0.545455,0,0.630682,'Not Spots'
0,0.465381,0.086537,3,0.571429,0,1.285714,0.46947,0.00409,-0.01892,3,0.484848,0,0.570076,'Not Spots'
0,0.439561,0.132055,1,0.285714,0,0.238095,0.456392,0.016831,-0.012566,3,0.545455,0,0.630682,'Not Spots'
1,0.505496,-0.066838,2,0.571429,0,0.619048,0.460362,-0.045135,-0.018789,3,0.515152,0,0.570076,'Not Spots'
1,0.580717,-0.225176,3,1,1,1,0.475296,-0.105421,-0.030076,4,0.575758,0,0.939394,'Not Spots'
3,0.687645,-0.588962,4,1.142857,0,2.809524,0.492313,-0.195332,-0.040156,4,0.545455,0,0.880682,'Not Spots'
4,0.732896,-0.7187,4,1.285714,1,2.571429,0.502433,-0.230463,-0.046449,4,0.636364,0,1.113636,'Not Spots'
0,0.664719,-0.31251,4,1.428571,1,2.619048,0.498797,-0.165922,-0.047668,4,0.69697,0,1.530303,'Not Spots'
3,0.615852,-0.240469,3,0.428571,0,1.285714,0.476884,-0.138967,-0.041134,4,0.666667,0,0.979167,'Not Spots'
0,0.550738,-0.185071,3,0.857143,1,1.142857,0.437504,-0.113234,-0.024442,3,0.575758,0,0.814394,'Not Spots'
1,0.446515,-0.166183,2,0.428571,0,0.619048,0.389246,-0.057269,-0.001682,3,0.484848,0,0.632576,'Not Spots'
0,0.341891,-0.068254,2,0.428571,0,0.619048,0.345753,0.003862,0.016805,2,0.333333,0,0.354167,'Not Spots'
0,0.291727,-0.030178,1,0.428571,0,0.285714,0.317261,0.025534,0.023522,2,0.272727,0,0.267045,'Not Spots'
1,0.280017,-0.056772,1,0.285714,0,0.238095,0.304642,0.024625,0.020518,1,0.242424,0,0.189394,'Not Spots'
0,0.265993,0.020774,1,0.428571,0,0.285714,0.301773,0.03578,0.015017,1,0.212121,0,0.172348,'Not Spots'
1,0.27073,-0.034921,1,0.285714,0,0.238095,0.301234,0.030504,0.012405,2,0.272727,0,0.267045,'Not Spots'
1,0.273974,-0.06888,1,0.428571,0,0.285714,0.300329,0.026355,0.012582,1,0.212121,0,0.172348,'Not Spots'
1,0.378029,-0.069635,1,0.142857,0,0.142857,0.39355,0.015521,0.019928,3,0.363636,0,0.426136,'Not Spots'
0,0.492027,-0.124425,3,0.571429,0,1.285714,0.430637,-0.06139,0.00528,3,0.515152,0,0.507576,'Not Spots'
0,0.541988,-0.157857,2,0.714286,1,0.571429,0.460236,-0.081752,0.005782,3,0.606061,0,0.683712,'Not Spots'
1,0.550805,-0.22248,1,0.571429,1,0.285714,0.488419,-0.062386,0.019967,3,0.484848,0,0.507576,'Not Spots'
1,0.511068,-0.087035,1,0.571429,1,0.285714,0.527788,0.01672,0.037276,3,0.515152,0,0.507576,'Not Spots'
0,0.480025,0.158753,1,0.571429,1,0.285714,0.590276,0.110251,0.046037,2,0.484848,0,0.382576,'Not Spots'
1,0.576353,0.099243,2,0.571429,0,0.619048,0.678319,0.101966,0.038997,2,0.606061,0,0.496212,'Not Spots'
2,0.794576,-0.208823,2,1,1,0.666667,0.7855,-0.009076,0.014921,2,0.727273,1,0.642045,'Not Spots'
2,1.009782,-0.327001,2,1.285714,2,0.904762,0.895484,-0.114299,-0.019912,4,0.969697,1,0.967803,'Not Spots'
2,1.133538,-0.078635,2,1,1,1,0.986178,-0.147361,-0.052926,4,1.181818,1,1.028409,'Not Spots'
0,1.225197,0.039602,3,1,1,1.333333,1.035641,-0.189557,-0.068878,4,1.454545,1,1.630682,'Not Spots'
3,1.298447,-0.507156,3,1.714286,2,1.904762,1.031788,-0.266659,-0.05785,4,1.30303,1,1.280303,'Not Spots'
0,1.117506,-0.125787,3,1,1,1.333333,0.980027,-0.137479,-0.02399,4,1.272727,1,1.267045,'Not Spots'
2,0.863481,0.120254,2,0.428571,0,0.619048,0.900861,0.037379,0.013917,3,0.878788,1,0.922348,'Not Spots'
0,0.666004,0.383685,2,0.571429,0,0.619048,0.818961,0.152957,0.03414,3,0.666667,0,0.666667,'Not Spots'
0,0.66113,0.224839,2,0.571429,0,0.619048,0.749249,0.088118,0.028447,3,0.666667,0,0.791667,'Not Spots'
1,0.771275,-0.214069,3,0.857143,0,1.47619,0.692124,-0.079151,0.009131,3,0.727273,0,0.767045,'Not Spots'
0,0.752952,-0.17819,2,0.714286,1,0.571429,0.642108,-0.110844,-0.00409,3,0.818182,1,0.840909,'Not Spots'
0,0.62243,-0.024011,3,0.857143,0,1.47619,0.596633,-0.025797,-0.004207,3,0.515152,0,0.570076,'Not Spots'
0,0.497724,0.270511,1,0.142857,0,0.142857,0.562581,0.064858,-0.001858,3,0.545455,0,0.693182,'Not Spots'
0,0.504952,0.195283,1,0.285714,0,0.238095,0.545353,0.040401,-0.009077,3,0.454545,0,0.505682,'Not Spots'
0,0.555464,0.138333,2,0.571429,0,0.619048,0.544712,-0.010753,-0.027717,3,0.545455,0,0.568182,'Not Spots'
1,0.610408,0.146416,1,0.285714,0,0.238095,0.551902,-0.058506,-0.050338,3,0.575758,0,0.564394,'Not Spots'
0,0.686029,0.030077,3,0.857143,1,1.142857,0.555189,-0.13084,-0.066688,3,0.69697,1,0.655303,'Not Spots'
1,0.743585,-0.146562,2,0.571429,0,0.619048,0.54577,-0.197815,-0.06907,3,0.878788,1,0.859848,'Not Spots'
2,0.755536,-0.508207,2,0.857143,1,0.809524,0.521857,-0.233679,-0.055492,3,0.69697,0,0.780303,'Not Spots'
0,0.59731,-0.189717,3,1,1,1.333333,0.490716,-0.106593,-0.032653,3,0.606061,0,0.746212,'Not Spots'
0,0.467993,0.056105,1,0.285714,0,0.238095,0.464535,-0.003458,-0.013657,3,0.545455,0,0.693182,'Not Spots'
1,0.532956,-0.378802,2,1.142857,1,0.809524,0.454056,-0.0789,-0.008782,2,0.363636,0,0.426136,'Not Spots'
2,0.606207,-0.505858,2,0.857143,1,0.47619,0.461397,-0.14481,-0.017831,2,0.545455,0,0.505682,'Not Spots'
1,0.629026,-0.304772,2,0.857143,1,0.47619,0.480348,-0.148677,-0.033537,3,0.575758,0,0.501894,'Not Spots'
0,0.676024,-0.200382,3,0.857143,1,1.142857,0.501658,-0.174366,-0.049502,4,0.727273,1,0.892045,'Not Spots'
1,0.766231,-0.45108,4,1.142857,1,2.142857,0.515567,-0.250664,-0.061974,4,0.757576,0,1.251894,'Not Spots'
2,0.808308,-0.586038,4,1,0,2.333333,0.514186,-0.294121,-0.067804,4,0.757576,0,1.314394,'Not Spots'
0,0.766648,-0.464288,3,1.285714,1,1.238095,0.491882,-0.274766,-0.062016,4,0.69697,0,1.092803,'Not Spots'
1,0.644852,-0.292709,3,0.714286,0,1.238095,0.449026,-0.195827,-0.041144,3,0.757576,0,0.939394,'Not Spots'
0,0.459585,-0.067893,1,0.428571,0,0.285714,0.394838,-0.064747,-0.010718,3,0.484848,0,0.632576,'Not Spots'
0,0.307006,0.045356,1,0.285714,0,0.238095,0.344159,0.037152,0.016128,2,0.30303,0,0.342803,'Not Spots'
1,0.238271,0.019988,1,0.142857,0,0.142857,0.308265,0.069994,0.029786,2,0.272727,0,0.267045,'Not Spots'
0,0.211032,0.066587,1,0.285714,0,0.238095,0.28894,0.077908,0.031528,1,0.121212,0,0.109848,'Not Spots'
0,0.217803,0.043635,1,0.142857,0,0.142857,0.280984,0.063181,0.028466,2,0.30303,0,0.342803,'Not Spots'
0,0.230411,-0.039106,2,0.428571,0,0.619048,0.277959,0.047548,0.026176,2,0.151515,0,0.195076,'Not Spots'
0,0.208057,0.075014,1,0.142857,0,0.142857,0.277258,0.069202,0.025476,2,0.181818,0,0.215909,'Not Spots'
0,0.290595,0.002093,1,0.428571,0,0.285714,0.361156,0.070561,0.035081,3,0.30303,0,0.405303,'Not Spots'
0,0.381186,-0.006156,1,0.428571,0,0.285714,0.402641,0.021455,0.023201,3,0.393939,0,0.496212,'Not Spots'
1,0.484158,-0.172762,1,0.285714,0,0.238095,0.443023,-0.041134,0.01999,3,0.545455,0,0.755682,'Not Spots'
1,0.560501,-0.398007,3,1,1,1,0.486233,-0.074268,0.027284,3,0.545455,0,0.568182,'Not Spots'
