@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,'Not Spots'}

@data
3,3.546596,3.317483,1.751776,0.613395,0.952312,4.029392,9.154792,2.494766,1.801609,1.298724,12,3,1,19.333334,2.843442,-0.703154,0.471679,0.204472,0.009973,-0.666178,1.04741,0.605792,0.137418,0.127335,0.121397,34,3.69697,1,49.530304,1.249555,-2.297042,-1.593887,0.042698,0.034067,0.020955,-0.09772,0.0975,0.008243,0.001418,0.00483,0.003312,36,3.155642,1,38.405369,Spots
7,7.53767,4.999816,1.041554,0.36564,-5.675731,5.675139,10.026656,6.814423,1.969725,1.500682,30,10.714286,7,134.238098,3.471878,-4.065792,0.58523,0.369379,0.253378,-1.207986,0.939664,0.527519,0.163484,0.152736,0.102207,34,7.818182,2,116.840912,1.341093,-6.196577,-2.130785,0.043681,0.036616,0.03015,-0.110446,0.076538,0.005976,0.001262,0.005504,0.003231,36,3.18677,1,38.504044,Spots
8,8.305065,4.832905,0.845784,0.425356,-6.104045,6.09715,11.948334,6.186186,2.039193,1.504386,34,10.428572,7,146.285721,3.657334,-4.647731,0.636386,0.440843,0.295237,-1.372467,0.883842,0.49786,0.194434,0.15063,0.112647,34,8.636364,2,115.36364,1.335145,-6.96992,-2.322189,0.045857,0.037025,0.029303,-0.112184,0.073181,0.005276,0.001454,0.005077,0.003141,36,3.287938,1,38.408955,Spots
6,5.873007,2.833736,2.745518,0.687253,-4.892001,3.656682,4.016753,2.25443,0.600962,0.506701,26,7.714286,6,69.238098,2.469062,-3.403945,0.389587,0.336683,0.218899,-0.94517,0.348931,0.105712,0.069258,0.045477,0.035048,35,6.181818,3,74.153412,0.906108,-4.966899,-1.562954,0.026885,0.024068,0.019192,-0.070145,0.017339,0.000807,0.000463,0.001476,0.001131,35,2.171206,1,15.783074,Spots
26,7.950154,5.19957,4.123724,1.948304,-11.271598,2.429032,3.90571,3.014487,0.627691,0.530342,35,15.857142,6,199.142853,2.627157,-5.322997,0.438055,0.408343,0.276959,-1.123357,0.113775,0.087473,0.074113,0.046271,0.036341,35,7.30303,4,69.467804,0.907208,-7.042946,-1.719949,0.027365,0.024436,0.020045,-0.071846,0.013964,0.000641,0.000472,0.001418,0.001148,35,2.151751,1,15.754226,Spots
5,5.751304,2.906432,2.644056,0.53921,-5.011279,3.867618,4.335705,2.250847,0.601885,0.50323,26,8.142858,5,66.809525,2.38421,-3.367094,0.376093,0.292673,0.240828,-0.909594,0.428741,0.129384,0.067692,0.043812,0.035702,35,6.121212,3,74.609848,0.886998,-4.864306,-1.497212,0.026193,0.023638,0.017708,-0.067539,0.030746,0.001015,0.000541,0.001318,0.001118,35,2.07393,1,15.896856,Spots
7,5.371689,2.948634,2.176665,0.69728,-4.42802,3.958643,4.39652,2.280157,0.59554,0.500349,31,7.714286,4,109.904762,2.322786,-3.048903,0.354625,0.272192,0.232106,-0.858923,0.478345,0.152507,0.05983,0.046046,0.034033,35,5.848485,3,77.257576,0.880941,-4.490748,-1.441845,0.023949,0.022993,0.019204,-0.066146,0.039512,0.001735,0.000428,0.001619,0.001078,35,2.07393,1,15.935919,Spots
31,7.478339,5.093865,3.500458,2.265743,-10.860065,3.153248,3.827215,3.633979,0.619044,0.526814,31,14.142858,7,119.476189,2.493797,-4.984542,0.413272,0.346734,0.282651,-1.042657,0.346045,0.120279,0.074349,0.046102,0.035879,35,6.939394,4,79.308716,0.884303,-6.594036,-1.609494,0.025443,0.0234,0.019354,-0.068197,0.035873,0.0015,0.000448,0.001535,0.001099,35,2.097276,1,15.775657,Spots
7,5.415657,2.978122,2.306928,0.568821,-4.716229,4.008292,4.367968,2.419186,0.591108,0.502424,31,7.428571,4,112.952377,2.278988,-3.136668,0.374497,0.258108,0.219017,-0.851622,0.484785,0.145597,0.068352,0.042913,0.035905,35,5.969697,3,76.280304,0.866756,-4.548901,-1.412232,0.025125,0.022769,0.016505,-0.0644,0.04204,0.001721,0.000454,0.001414,0.00108,35,2.035019,1,15.901113,Spots
1,3.033701,2.177131,1.577648,1.044421,-0.444938,3.121865,3.743536,1.413779,0.536695,0.454713,7,2.571429,1,9.285714,1.882084,-1.151616,0.2777,0.191694,0.061021,-0.530415,0.612108,0.207369,0.042176,0.044586,0.030545,31,3.181818,1,37.090908,0.832662,-2.201039,-1.049422,0.021408,0.017804,0.017166,-0.056378,0.05919,0.003116,0.000366,0.001786,0.000984,35,1.863813,1,16.063412,Spots
7,4.221782,2.730404,1.771406,1.238815,-3.262995,3.652148,3.926011,2.092299,0.554532,0.482144,31,7,3,119,2.029641,-2.192141,0.320995,0.222208,0.127164,-0.670368,0.582688,0.192375,0.052201,0.044325,0.032557,31,4.181818,1,52.528408,0.837549,-3.384233,-1.192092,0.022255,0.020042,0.016218,-0.058515,0.05648,0.002869,0.000385,0.001696,0.001009,35,1.918288,1,16.012829,Spots
3,3.181917,2.107891,1.852213,1.185886,-0.930209,3.077546,3.56166,1.574276,0.527055,0.46232,7,3,2,8.333333,1.874622,-1.307295,0.297375,0.203859,0.043894,-0.545129,0.588616,0.190622,0.047955,0.041192,0.032685,31,3.242424,1,36.501892,0.823191,-2.358726,-1.051431,0.022153,0.020299,0.012964,-0.055416,0.057791,0.002907,0.000376,0.001576,0.000997,35,1.871595,1,15.940479,Spots
4,4.769999,2.473396,1.585007,0.287468,-3.770935,3.163687,2.840461,1.564144,0.551241,0.447701,17,7.142857,4,45.142857,2.157654,-2.612345,0.314495,0.218335,0.195372,-0.728203,0.373826,0.091555,0.049983,0.048556,0.031068,22,5.242424,2,41.376892,1.026636,-3.743363,-1.131018,0.02975,0.025575,0.000767,-0.054557,0.073514,0.004805,0.000742,0.00276,0.002426,22,1.964981,1,9.791738,Spots
4,3.807178,1.932033,1.332448,1.000255,-2.264226,2.847276,2.601377,1.211121,0.59117,0.458048,17,4.428571,4,33.619049,1.971496,-1.835681,0.260166,0.200158,0.101846,-0.56217,0.457654,0.124293,0.032043,0.054757,0.030402,20,4.151515,2,29.632576,1.04356,-2.763618,-0.927936,0.029523,0.025781,0.001702,-0.053602,0.078557,0.005452,0.00072,0.003262,0.002372,22,1.867704,1,9.91993,Spots
17,6.261892,3.416431,3.240779,1.124224,-7.781434,2.234221,2.531357,1.96942,0.693606,0.539933,20,10.428572,12,50.619049,2.313875,-3.948017,0.335438,0.2779,0.220661,-0.833998,0.254219,0.076637,0.045001,0.061081,0.035636,22,6.272727,4,35.579544,1.091548,-5.170343,-1.222327,0.0335,0.028585,0.000061,-0.062146,0.074409,0.00489,0.000941,0.003177,0.002712,22,1.918288,1,9.840953,Spots
12,6.230966,3.566939,2.671874,0.99926,-7.238073,2.236948,2.347794,2.03665,0.749702,0.590894,22,10.571428,7,45.619049,2.352875,-3.878091,0.343209,0.274975,0.212515,-0.830699,0.199182,0.070294,0.043413,0.066479,0.038329,22,6.515152,4,36.132576,1.112367,-5.118599,-1.240507,0.034881,0.029756,0.000805,-0.065442,0.077067,0.005296,0.000966,0.003628,0.002756,22,1.929961,1,9.737263,Spots
4,3.404106,1.811259,1.376844,0.874277,-2.313826,2.439816,2.100652,1.065514,0.711003,0.530101,14,4.714286,4,23.571428,1.869671,-1.534435,0.210754,0.168039,0.051873,-0.430667,0.472385,0.134913,0.023269,0.067463,0.033549,20,3.515152,1,24.382576,1.087834,-2.316272,-0.781837,0.031163,0.027603,0.001273,-0.057493,0.085813,0.006469,0.000782,0.003949,0.002584,22,1.805447,1,9.977627,Spots
14,5.137312,2.80115,2.649112,0.242534,-5.692796,2.438087,2.169863,1.630734,0.859149,0.641674,17,8.285714,6,26.238094,2.209903,-2.927409,0.294944,0.219817,0.115787,-0.630548,0.321771,0.089625,0.034285,0.07561,0.040662,22,5,4,32.875,1.149812,-3.9875,-1.060091,0.036534,0.03118,0.001399,-0.069114,0.076893,0.005187,0.001076,0.003795,0.002928,22,1.906615,1,9.897495,Spots
7,4.877084,2.504196,1.90005,0.125323,-4.278924,2.681806,2.407057,1.329295,0.95561,0.722314,14,6.714286,4,20.904762,2.290363,-2.586721,0.335496,0.241248,0.027321,-0.604066,0.191166,0.062603,0.039965,0.082151,0.045416,22,5.090909,4,32.210228,1.182952,-3.694132,-1.107411,0.039382,0.032834,0.003113,-0.075329,0.074251,0.004836,0.001266,0.003968,0.003129,22,1.941634,1,9.867674,Spots
6,2.741468,1.200151,1.071451,1.052102,-1.180802,2.242243,1.950241,0.737831,1.045761,0.758663,14,3.285714,1,26.904762,1.981617,-0.759851,0.229076,0.148653,0.128194,-0.249534,0.363914,0.108812,0.029043,0.091979,0.046501,17,2.787879,1,15.984848,1.198529,-1.542939,-0.783088,0.038578,0.033143,0.004007,-0.075728,0.081541,0.005848,0.001119,0.004445,0.003139,22,1.92607,1,10.107794,Spots
5,4.098953,2.926008,1.947638,1.563055,-0.584685,4.249771,8.437968,2.440835,1.78372,1.323797,9,3.714286,1,15.571428,2.923625,-1.175329,0.403879,0.280008,0.042418,-0.64147,0.944956,0.493801,0.095831,0.145215,0.086625,36,4.212121,1,50.922348,1.325164,-2.773789,-1.598461,0.045232,0.036106,0.025291,-0.106629,0.078113,0.006149,0.001406,0.005628,0.003622,36,3.18677,1,36.019669,Spots
9,7.696875,3.858541,2.922644,0.569826,-6.211358,5.625401,10.292766,4.566885,1.954184,1.458235,36,11.571428,5,146.619049,3.569732,-4.127143,0.596388,0.417509,0.187012,-1.20091,0.785645,0.350126,0.17441,0.149854,0.096251,36,8.060606,4,105.058716,1.364508,-6.332367,-2.205224,0.050195,0.037831,0.028873,-0.116899,0.052353,0.003509,0.001855,0.00528,0.003851,36,3.307393,1,36.221546,Spots
19,8.821321,5.163046,2.715922,0.519947,-8.398916,5.391075,9.465915,6.229133,1.956462,1.477464,34,13.285714,9,160.571426,3.691016,-5.130304,0.632214,0.492926,0.244763,-1.369903,0.725202,0.327485,0.189921,0.148526,0.098223,36,8.757576,5,104.876892,1.357238,-7.464083,-2.333778,0.049386,0.036422,0.030105,-0.115914,0.057383,0.003825,0.001867,0.005127,0.003886,36,3.190661,1,35.686161,Spots
9,5.644932,3.161852,2.269443,1.79421,-3.637085,4.967834,8.799746,3.619277,1.787159,1.355819,36,8.857142,5,149.809525,3.073894,-2.571038,0.45753,0.345265,0.067813,-0.870609,0.975931,0.542664,0.115926,0.147443,0.093877,36,5.636364,2,76.98864,1.297908,-4.347024,-1.775986,0.042371,0.032312,0.029302,-0.103985,0.092257,0.00799,0.00128,0.005843,0.003438,36,3.07393,1,36.232796,Spots
36,10.431249,5.990021,5.09578,2.485029,-13.57083,4.285716,9.066607,6.394791,1.978974,1.485325,36,17.571428,13,146.952377,3.783703,-6.647546,0.628133,0.604891,0.259686,-1.49271,0.685629,0.351784,0.177339,0.15082,0.105179,36,10,5,99.4375,1.343247,-9.088001,-2.440455,0.048202,0.035847,0.031454,-0.115504,0.067099,0.004907,0.001628,0.005336,0.00368,36,3.287938,1,37.565205,Spots
34,11.343899,6.938605,5.497798,2.497398,-14.933802,3.449109,9.119164,6.862945,2.002395,1.493926,36,21,19,188,3.914236,-7.429663,0.695837,0.649765,0.295227,-1.640829,0.558581,0.268029,0.197411,0.147789,0.108262,36,10.939394,8,96.058716,1.342889,-10.001009,-2.571347,0.048933,0.036332,0.030601,-0.115866,0.06318,0.004137,0.001912,0.004934,0.003792,36,3.2607,1,36.084114,Spots
5,4.499897,2.384927,2.373488,1.43828,-1.426841,4.457461,7.594874,3.136116,1.6512,1.28829,14,4.428571,2,28.285715,2.795118,-1.704778,0.467234,0.278739,0.02147,-0.724504,0.985425,0.561431,0.122739,0.140388,0.09594,36,4.636364,2,53.363636,1.240286,-3.25961,-1.554832,0.038439,0.031876,0.023973,-0.094288,0.108479,0.010305,0.001098,0.005961,0.003138,36,2.809339,1,32.131474,Spots
14,8.08658,4.646535,3.0761,0.222089,-7.944724,5.102139,8.111733,5.910163,1.846673,1.398741,36,12.857142,11,133.142853,3.419957,-4.666623,0.616998,0.463304,0.149685,-1.229987,0.846985,0.440504,0.187646,0.141902,0.108625,36,8.212121,5,94.859848,1.288542,-6.798038,-2.131416,0.044181,0.035232,0.026529,-0.105943,0.089063,0.00732,0.001385,0.005352,0.003373,36,3.105058,1,36.13345,Spots
11,8.404583,4.402014,3.420939,0.06305,-7.759903,5.274495,9.633963,4.904889,1.886107,1.393017,34,12.285714,12,121.904762,3.517981,-4.886602,0.606685,0.528667,0.180015,-1.315367,0.81062,0.412271,0.186843,0.137061,0.112872,36,8.666667,5,97.791664,1.293956,-7.110627,-2.224025,0.045965,0.0361,0.025187,-0.107253,0.081758,0.00606,0.001658,0.004742,0.003558,36,3.159533,1,36.02523,Spots
5,1.874856,1.042527,0.974336,0.045404,-1.971459,0.877256,0.23104,0.174879,0.038991,0.032886,6,2.571429,2,4.952381,0.814353,-1.060503,0.094376,0.086156,0.06923,-0.249762,0.06793,0.005265,0.003692,0.002292,0.001978,14,1.878788,1,7.172348,0.437578,-1.437278,-0.376774,0.00502,0.004427,0.004146,-0.013594,0.008035,0.000093,0.000017,0.000185,0.000038,14,0.731517,0,1.587792,Spots
6,2.154719,1.305915,1.004663,0.700904,-3.011482,0.94153,0.283878,0.222994,0.040232,0.033565,14,4.571429,3,21.619047,0.807272,-1.347448,0.097459,0.085723,0.076296,-0.259477,0.077535,0.005855,0.003838,0.002265,0.001966,14,2,1,7.1875,0.435455,-1.719264,-0.371816,0.0046,0.004435,0.003978,-0.013013,0.009056,0.000105,0.000016,0.000184,0.000039,14,0.684825,0,1.55262,Spots
3,1.589359,0.967584,0.776759,0.153031,-1.591312,1.047341,0.265729,0.175232,0.038097,0.031432,6,2.428571,2,4.285714,0.724606,-0.864753,0.083568,0.074309,0.036446,-0.194322,0.122758,0.008225,0.003254,0.002079,0.001813,14,1.666667,1,7.416667,0.429018,-1.160341,-0.295589,0.00435,0.003678,0.003233,-0.011261,0.011662,0.000145,0.00001,0.000188,0.000038,14,0.634241,0,1.545385,Spots
3,2.047194,1.073067,0.990188,0.301768,-2.365022,0.92225,0.230077,0.213939,0.039599,0.03384,14,4,3,23,0.821673,-1.22552,0.101108,0.092084,0.074354,-0.267547,0.058913,0.005083,0.004469,0.002319,0.002039,14,2,1,7.25,0.435808,-1.611385,-0.385865,0.005046,0.004257,0.004065,-0.013368,0.009128,0.000109,0.000016,0.000189,0.000037,14,0.708171,0,1.57466,Spots
14,2.504101,1.548696,1.453105,1.307627,-4.309429,0.376166,0.277883,0.248152,0.040937,0.034453,14,4.857143,4,18.809525,0.81585,-1.688251,0.104468,0.094886,0.081346,-0.2807,0.067441,0.005739,0.004499,0.002287,0.002035,14,2.060606,1,7.058712,0.433934,-2.070166,-0.381916,0.004648,0.004492,0.003673,-0.012813,0.009672,0.000112,0.000016,0.000184,0.000039,14,0.66537,0,1.52821,Spots
4,1.833501,1.173719,1.015174,0.156916,-2.34581,1.043731,0.268784,0.201255,0.038832,0.03215,14,3.571429,2,22.952381,0.73145,-1.102051,0.089495,0.080818,0.042489,-0.212802,0.121681,0.008459,0.003504,0.0021,0.00189,14,1.727273,1,7.017045,0.427826,-1.405675,-0.303624,0.00442,0.003829,0.00286,-0.011108,0.011746,0.000143,0.000013,0.000185,0.000039,14,0.622568,0,1.50152,Spots
0,1.373774,0.560229,0.494865,0.47723,-0.542593,0.954649,0.24119,0.13381,0.036884,0.03235,3,1.142857,1,1.47619,0.739806,-0.633969,0.086383,0.068945,0.046275,-0.201603,0.122018,0.008895,0.003528,0.002219,0.00198,14,1.575758,1,6.689394,0.429855,-0.943919,-0.30995,0.00483,0.003795,0.003104,-0.011729,0.011368,0.00014,0.000013,0.000192,0.000034,14,0.673152,0,1.556815,Spots
2,1.659698,0.899717,0.821759,0.117415,-1.604061,1.077784,0.273436,0.174075,0.038182,0.032909,14,3,1,24.666666,0.73464,-0.925058,0.09069,0.073694,0.048338,-0.212721,0.125513,0.009336,0.003674,0.002181,0.001993,14,1.818182,1,6.903409,0.42838,-1.231318,-0.30626,0.004462,0.004139,0.00262,-0.011222,0.011302,0.000132,0.000015,0.000182,0.000037,14,0.618677,0,1.49465,Spots
1,1.231963,0.668052,0.498032,0.487524,-0.678559,1.007611,0.266664,0.133091,0.036311,0.030743,4,1.285714,1,1.904762,0.663227,-0.568735,0.07717,0.067279,0.014337,-0.158786,0.139317,0.010273,0.002818,0.002005,0.001875,14,1.30303,1,6.530303,0.423008,-0.808955,-0.24022,0.004229,0.003674,0.001793,-0.009696,0.012306,0.000147,0.000013,0.000178,0.000038,14,0.568093,0,1.488509,Spots
4,2.804262,1.628143,1.134988,0.279762,-3.042894,1.666035,0.769848,0.523195,0.117946,0.087444,11,4.571429,4,18.619047,1.097802,-1.70646,0.166652,0.116642,0.098951,-0.382245,0.178035,0.02105,0.012518,0.007214,0.005175,13,2.878788,1,14.047348,0.521643,-2.282619,-0.576159,0.010526,0.006945,0.005731,-0.023202,0.014158,0.000176,0.000087,0.000242,0.00017,13,0.910506,0,3.120866,Spots
10,3.116758,2.109892,1.41011,0.705329,-4.225331,1.468445,0.756447,0.585858,0.119388,0.089214,13,5.428571,4,22.285715,1.103503,-2.013255,0.166875,0.136433,0.098346,-0.401654,0.173579,0.021633,0.011634,0.007197,0.005027,13,3.121212,2,13.297348,0.520134,-2.596624,-0.583369,0.010007,0.006935,0.005932,-0.022873,0.016005,0.000247,0.000059,0.00026,0.000165,13,0.906615,0,3.124058,Spots
11,3.413941,1.932149,1.579447,1.310578,-4.822173,1.449968,0.916791,0.556518,0.123982,0.093413,13,6.142857,4,25.476191,1.163379,-2.250562,0.166116,0.153367,0.121351,-0.440835,0.138863,0.020847,0.010123,0.007523,0.004947,13,3.242424,1,13.814394,0.528027,-2.885914,-0.635352,0.010496,0.007025,0.006891,-0.024412,0.01111,0.000132,0.00008,0.000244,0.000171,13,0.92607,0,3.178107,Spots
13,3.726761,2.540658,2.019883,1.307586,-5.868126,0.912445,0.886673,0.642409,0.125105,0.095725,13,7.571429,9,19.285715,1.174584,-2.552177,0.184167,0.160684,0.117379,-0.46223,0.113854,0.016415,0.012984,0.00734,0.005011,13,3.30303,2,13.592803,0.52812,-3.198641,-0.646464,0.01041,0.00712,0.006785,-0.024315,0.011185,0.000144,0.000071,0.000247,0.00017,13,0.941634,0,3.164549,Spots
3,2.484851,1.419698,0.794199,0.107063,-2.106834,1.750661,0.839801,0.489567,0.118763,0.092339,11,3.142857,3,15.809524,1.085665,-1.399186,0.158282,0.109528,0.090875,-0.358685,0.195382,0.02476,0.010794,0.007268,0.004823,13,2.666667,1,12.541667,0.526571,-1.95828,-0.559094,0.009795,0.007513,0.006261,-0.023569,0.012443,0.000166,0.000062,0.000242,0.00017,13,0.957198,0,3.158317,Spots
3,2.640363,1.798268,0.576339,0.172966,-2.547573,1.725327,0.782516,0.632167,0.119438,0.094969,13,4,3,19.333334,1.094424,-1.54594,0.165098,0.104572,0.101396,-0.371065,0.186611,0.022114,0.01251,0.006964,0.005095,13,2.969697,1,14.342803,0.528157,-2.112206,-0.566267,0.010048,0.007647,0.005979,-0.023674,0.010379,0.000107,0.000081,0.000233,0.000173,13,0.929961,0,3.190388,Spots
5,3.098339,1.594412,1.263421,0.139163,-2.996997,2.063346,1.21878,0.625757,0.156116,0.136496,9,4.714286,5,11.571428,1.250811,-1.847528,0.188592,0.178002,0.107163,-0.473758,0.248455,0.035652,0.01719,0.010489,0.009576,13,3.363636,1,13.926136,0.498351,-2.599988,-0.75246,0.012364,0.010229,0.006771,-0.029363,0.003574,0.000129,0.000087,0.000383,0.000251,13,1.093385,1,3.741245,Spots
7,2.92383,1.681866,1.4926,0.061701,-3.112766,1.829431,0.960811,0.652769,0.148845,0.13145,7,4.428571,5,7.285714,1.192726,-1.731104,0.18538,0.167612,0.078466,-0.431459,0.266632,0.039316,0.016305,0.010505,0.009215,13,2.878788,1,12.734848,0.493842,-2.429987,-0.698884,0.011652,0.010362,0.006274,-0.028287,0.010869,0.000206,0.000093,0.000349,0.000296,13,1.046693,0,3.739999,Spots
8,3.674524,1.977952,1.578208,0.687167,-4.243327,1.765138,1.093115,0.717446,0.159572,0.139803,12,5.714286,5,13.238095,1.322263,-2.352261,0.201368,0.19889,0.146671,-0.546929,0.206994,0.031358,0.018767,0.010825,0.010027,13,3.848485,3,12.507576,0.492207,-3.182317,-0.830056,0.01213,0.009876,0.008431,-0.030436,0.010274,0.000165,0.000112,0.000374,0.000243,13,1.11284,1,3.733311,Spots
7,3.359449,1.887953,1.516091,0.46636,-3.870405,1.755514,0.861911,0.7348,0.152594,0.133682,13,5.857143,7,18.142857,1.258735,-2.100714,0.197952,0.18169,0.117567,-0.497209,0.242797,0.037128,0.01798,0.01079,0.009697,13,3.333333,2,11.291667,0.487501,-2.871948,-0.771234,0.011397,0.010003,0.007899,-0.029299,0.014543,0.000262,0.000085,0.000347,0.000277,13,1.070039,1,3.721638,Spots
4,2.703036,1.361358,1.082725,0.424089,-2.019993,1.695226,0.920201,0.561215,0.148316,0.132088,8,3.714286,3,4.571429,1.204892,-1.498145,0.179091,0.175583,0.09129,-0.445964,0.268473,0.041862,0.015963,0.010554,0.009778,13,2.818182,2,10.278409,0.477904,-2.225132,-0.726987,0.011555,0.009381,0.007585,-0.028521,0.018501,0.000348,0.000102,0.000384,0.000227,13,1.058366,0,3.766111,Spots
4,2.484679,1.208969,1.166349,0.626087,-1.749232,1.564492,0.809116,0.484405,0.142038,0.125737,7,3,2,4.666667,1.15187,-1.332809,0.179406,0.161709,0.066425,-0.407541,0.279518,0.0436,0.0161,0.010215,0.00971,13,2.727273,1,10.329545,0.473557,-2.011123,-0.678314,0.011123,0.009431,0.006945,-0.0275,0.020371,0.000397,0.000095,0.00036,0.000252,13,1.042801,0,3.752067,Spots
0,1.491878,1.020627,0.715126,0.548355,-0.242853,1.370235,0.834075,0.312798,0.130803,0.119343,5,1.571429,1,2.619048,0.964639,-0.527239,0.13826,0.118352,0.00814,-0.248472,0.303925,0.049842,0.010881,0.009748,0.008825,9,1.666667,1,6.666667,0.460329,-1.031549,-0.50431,0.010526,0.00929,0.005537,-0.025353,0.02986,0.00086,0.000084,0.000686,0.000216,13,0.992218,0,3.734314,Spots
2,1.746683,1.059324,0.961626,0.526358,-0.42866,1.592181,0.964719,0.398186,0.136717,0.126539,9,1.857143,1,10.476191,1.04773,-0.698954,0.154931,0.132262,0.017331,-0.304525,0.299139,0.047033,0.013053,0.009798,0.009535,10,1.939394,1,8.121212,0.468767,-1.277916,-0.578962,0.011403,0.01063,0.005232,-0.027264,0.026863,0.00074,0.000101,0.000661,0.000251,13,1.035019,0,3.744863,Spots
5,2.791836,1.634117,1.268785,0.176549,-2.726352,1.746235,0.925211,0.610491,0.147292,0.132261,9,4.285714,5,11.904762,1.171914,-1.619922,0.180533,0.167878,0.077896,-0.426307,0.275924,0.043363,0.015912,0.010353,0.009865,12,2.818182,1,11.153409,0.464532,-2.327304,-0.707382,0.011174,0.00998,0.008165,-0.029319,0.028308,0.000803,0.000091,0.000667,0.000215,13,1.038911,0,3.77973,Spots
9,3.312961,1.889786,1.371031,0.326536,-3.587353,1.907241,1.074794,0.746045,0.15458,0.139389,10,5,5,19.333334,1.275919,-2.037043,0.198378,0.181578,0.128303,-0.508259,0.237914,0.036901,0.018563,0.010711,0.010402,13,3.333333,1,14.479167,0.472635,-2.840327,-0.803284,0.011907,0.011314,0.008058,-0.031279,0.025167,0.000686,0.000107,0.000642,0.000248,13,1.108949,1,3.730271,Spots
8,3.222304,1.914093,1.640323,0.092665,-3.647081,1.560978,0.780552,0.675345,0.150873,0.135564,10,5.142857,5,10.142858,1.236754,-1.98555,0.192861,0.190702,0.10198,-0.485543,0.249728,0.038726,0.017512,0.01066,0.010022,12,3.090909,2,10.335227,0.460476,-2.761828,-0.776278,0.011364,0.010319,0.008897,-0.03058,0.028805,0.000825,0.000091,0.000656,0.000206,13,1.089494,1,3.769303,Spots
10,3.786917,2.057539,1.704039,0.738654,-4.500232,1.654813,1.003629,0.776768,0.158603,0.142258,12,6.285714,8,20.238094,1.349106,-2.437811,0.212578,0.201964,0.162463,-0.577006,0.185078,0.030534,0.020651,0.011017,0.01054,13,3.818182,2,13.465909,0.468365,-3.318552,-0.880741,0.011961,0.011517,0.009084,-0.032562,0.025824,0.000709,0.000105,0.00063,0.000236,13,1.159533,1,3.697106,Spots
4,2.266511,1.219904,0.877862,0.616659,-1.481106,1.579785,0.877019,0.464085,0.14035,0.128654,8,3,2,6,1.119925,-1.146586,0.168077,0.155073,0.058844,-0.381994,0.295603,0.049019,0.014413,0.010761,0.009462,12,2.363636,1,8.363636,0.447285,-1.819226,-0.67264,0.0109,0.009952,0.007916,-0.028768,0.031867,0.000953,0.000083,0.000656,0.00019,13,1.066148,0,3.796389,Spots
2,2.587717,1.220726,0.725307,0.597634,-1.348398,1.804842,0.976783,0.543838,0.147554,0.134514,10,3,2,11.333333,1.224955,-1.362762,0.190396,0.165583,0.107169,-0.463148,0.264536,0.042464,0.017785,0.010725,0.010281,13,3,2,12.1875,0.455007,-2.13271,-0.769948,0.01146,0.011068,0.008196,-0.030724,0.029408,0.000841,0.000095,0.00063,0.000217,13,1.101167,1,3.75535,Spots
0,0.975344,0.27784,0.159493,0.072712,-0.191058,0.32113,0.061661,0.034652,0.05041,0.01654,2,1,1,0.666667,0.822476,-0.152868,0.062423,0.018804,0.001885,-0.079342,0.135501,0.014023,0.001577,0.00774,0.002578,4,0.969697,1,1.030303,0.735629,-0.239715,-0.086847,0.007159,0.003113,0,-0.004047,0.034119,0.00101,0.000038,0.000662,0.000216,4,0.787234,1,0.877614,'Not Spots'
