@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
6505,6025.085938,6418.285645,3545038,5829.049316,-196.036621,5896.36377,4450625,5584.383789,-440.702148,-244.665527,5774.653809,6314733,5215.754883,-809.331055,-613.294434,-368.628906,5651.830566,9037749,NotSpot
4315,5739.456055,5356.143066,1922328.625,5787.103027,47.646973,5842.63623,4453861.5,5616.012695,-123.443359,-171.090332,5787.249023,6527624.5,5248.175781,-491.280273,-538.927246,-367.836914,5717.427246,8952042,NotSpot
3636,5755.147461,5740.571289,12823870,5791.308594,36.161133,5784.848633,8272050,5639.210449,-115.937012,-152.098145,5705.782227,6416647.5,5273.777344,-481.370117,-517.53125,-365.433105,5712.217285,8688272,NotSpot
4866,5883.139648,5402.285645,8579707,5831.702148,-51.4375,6160.151367,8355758,5656.324707,-226.814941,-175.377441,5774.949219,6211091.5,5292.726074,-590.413574,-538.976074,-363.598633,5750.893066,8623955,NotSpot
6384,5877.185059,6024,4548893.5,5884.083496,6.898438,5727.878906,8463305,5668.321289,-208.86377,-215.762207,5881.151855,6778798,5304.859375,-572.325684,-579.224121,-363.461914,5767.044922,8633119,NotSpot
6336,5785.231934,5676.143066,5246279,5925.504883,140.272949,5680.515137,5316476,5674.462891,-110.769043,-251.041992,6050.513672,6987893.5,5310.009766,-475.222168,-615.495117,-364.453125,5727.208008,8564993,NotSpot
6255,5801.1875,6183,1922135.5,5948.178223,146.990723,5385.030273,4246258,5673.900391,-127.287109,-274.277832,5947.318848,6749104.5,5308.632324,-492.555176,-639.545898,-365.268066,5716.80127,8693529,NotSpot
5477,5755.674805,4228.856934,4988987.5,5954.842773,199.167969,6363.211914,6272914,5666.651367,-89.023438,-288.191406,6030.288086,7029416,5300.89502,-454.779785,-653.947754,-365.756348,5683.484863,8508453,NotSpot
4922,4264.751465,3965.285645,1754679.75,4793.788086,529.036621,4300.54541,3149335.75,4891.694336,626.942871,97.90625,4819.151855,6229947,4820,555.248535,26.211914,-71.694336,4933.426758,8179441.5,NotSpot
3320,4632.606934,4212.143066,3094487.75,5124.782227,492.175293,4282.696777,4332331.5,5037.49707,404.890137,-87.285156,5169.307617,6239971.5,4889.151855,256.544922,-235.630371,-148.345215,5033.42334,8264785.5,NotSpot
7508,5371.071777,5044.714355,8682071,5433.866211,62.794434,5326.242188,7264235.5,5175.516113,-195.555664,-258.350098,5590.462891,7034411,4955.55957,-415.512207,-478.306641,-219.956543,5159.029297,8614664,NotSpot
2854,5868.587402,7085.571289,5050706.5,5676.979492,-191.60791,5712.211914,7157726.5,5299.188965,-569.398438,-377.790527,5724.653809,6959353,5018.28125,-850.306152,-658.698242,-280.907715,5273.118164,8629845,NotSpot
6314,5885.636719,4593.143066,2951712.5,5834.812012,-50.824707,6219.151367,5280447.5,5404.045898,-481.59082,-430.766113,5852.887207,7226052,5076.746582,-808.890137,-758.06543,-327.299316,5378.853027,8820843,NotSpot
4084,6080.883789,5547,3559803,5909.588867,-171.294922,6474.272949,6375271,5488.86377,-592.02002,-420.725098,5818.840332,6534370.5,5129.935059,-950.94873,-779.653809,-358.928711,5507.464355,8864406,NotSpot
8160,6383.80127,7697.428711,7802036.5,5918.671875,-465.129395,6015.060547,5397943.5,5553.994141,-829.807129,-364.677734,5810.0625,6199437.5,5177.290039,-1206.51123,-741.381836,-376.704102,5600.959961,8990809,NotSpot
8729,6216.838867,6091.714355,4078260,5898.085449,-318.753418,6424.969727,6221433.5,5602.888184,-613.950684,-295.197266,5795.408691,6561196.5,5218.444336,-998.394531,-679.641113,-384.443848,5713.57959,9130481,NotSpot
4882,6082.031738,6736.143066,7967422.5,5890.422363,-191.609375,6090.605957,5865899.5,5638.560547,-443.471191,-251.861816,5780.914551,6839611.5,5252.896484,-829.135254,-637.525879,-385.664063,5756.20459,9091263,NotSpot
12132,6355.672852,7129.714355,11422771,5918.898926,-436.773926,6005.333496,6399678,5663.78125,-691.891602,-255.117676,5863.984375,6706819.5,5280.275391,-1075.397461,-638.623535,-383.505859,5752.789551,8954892,NotSpot
11593,6608.20459,8017.143066,13289959,5973.691406,-634.513184,6589.515137,9798082,5680.766602,-927.437988,-292.924805,5851.859863,6442801,5300.712402,-1307.492188,-672.979004,-380.054199,5746.914063,8741845,NotSpot
7955,6475.060547,7500.428711,4149663,6028.817871,-446.242676,6300.242188,9231292,5690.669434,-784.391113,-338.148438,6031.677246,6494350.5,5314.024902,-1161.035645,-714.792969,-376.644531,5703.082031,8505926,NotSpot
6889,6163.557129,5933.285645,5095399.5,6060.502441,-103.054688,6421.757813,8047712,5693.062988,-470.494141,-367.439453,6104.711914,6523612,5320.009277,-843.547852,-740.493164,-373.053711,5717.161621,8645020,NotSpot
8151,6009.602051,6427.714355,4335098,6060.894531,51.29248,5625.788086,3971997,5687.682129,-321.919922,-373.212402,6218.361816,7187389.5,5319.147949,-690.454102,-741.746582,-368.53418,5684.995117,8531740,NotSpot
3903,5796.396484,6119.571289,3679445.25,6033.685059,237.288574,5832.211914,5330066.5,5675.061035,-121.335449,-358.624023,6221.805664,6666740.5,5311.586426,-484.810059,-722.098633,-363.474609,5688.756348,8540507,NotSpot
4973,4456.972656,4670.714355,5047056.5,4789.317383,332.344727,3989.515137,3572776.75,4866.057617,409.084961,76.740234,4773.603027,6369960,4804.412598,347.439941,15.095215,-61.64502,4875.635254,7956294,NotSpot
4331,4955.973633,4748.143066,957790.625,5120.742188,164.768555,5492.90918,8032054,5016.674805,60.701172,-104.067383,5142.280273,6785142.5,4875.773438,-80.200195,-244.96875,-140.901367,5010.683105,8345221.5,NotSpot
4511,5577.215332,6058.143066,4670245.5,5426.78125,-150.434082,5316.45459,6510303,5160.79541,-416.419922,-265.98584,5391.260742,7169602,4944.466797,-632.748535,-482.314453,-216.328613,5127.697754,8444810,NotSpot
6807,5750.570313,4859.571289,2733492,5667.159668,-83.410645,5971.211914,6238097,5291.534668,-459.035645,-375.625,5688.77832,7061741.5,5009.518555,-741.051758,-657.641113,-282.016113,5261.041016,8603740,NotSpot
3082,5754.150879,5294.856934,4449936,5833.394043,79.243164,5834.030273,6528056,5404.142578,-350.008301,-429.251465,5841.019531,6982009.5,5070.279785,-683.871094,-763.114258,-333.862793,5375.324707,8691041,NotSpot
5025,6135.430176,6593.714355,7940882.5,5933.365723,-202.064453,6354.242188,7523738,5496.684082,-638.746094,-436.681641,5960.552734,6540598,5125.696289,-1009.733887,-807.669434,-370.987793,5500.54541,8841605,NotSpot
10961,6543.94043,6659.856934,4992702.5,5978.626953,-565.313477,6335.54541,7022238.5,5569.028809,-974.911621,-409.598145,5814.264648,6174292,5175.149902,-1368.790527,-803.477051,-393.878906,5626.232422,8830267,NotSpot
6677,6405.955078,7139.856934,8967496,5993.526855,-412.428223,6386.54541,4950602.5,5623.885742,-782.069336,-369.641113,5863.74707,6674440,5218.232422,-1187.722656,-775.294434,-405.65332,5753,9032359,NotSpot
6432,6200.817383,5927.143066,2871478.75,6013.834473,-186.98291,6133.030273,5901600,5663.756348,-537.061035,-350.078125,5988.225586,7236416,5254.385742,-946.431641,-759.44873,-409.370605,5796.529785,8997395,NotSpot
6838,6427.294434,6319.143066,7795824.5,6062.231445,-365.062988,6645.303223,6248558.5,5691.114258,-736.180176,-371.117188,5989.996094,6950684,5283.224121,-1144.070313,-779.007324,-407.890137,5750.263184,8809848,NotSpot
5662,6811.044434,8123.571289,5736689,6129.95459,-681.089844,6552.878906,8732482,5707.984863,-1103.05957,-421.969727,5972.64209,6456837,5304.841309,-1506.203125,-825.113281,-403.143555,5729.478516,8764214,NotSpot
8091,6754.600098,7650.285645,13294928,6188.42041,-566.179688,6910.272949,8965169,5715.716797,-1038.883301,-472.703613,6233.280273,7098932,5319.026367,-1435.57373,-869.394043,-396.69043,5729.793945,8655469,NotSpot
6460,6414.517578,6427.143066,1945738.625,6211.844727,-202.672852,6224.394043,6930441,5714.14502,-700.372559,-497.699707,6310.28418,6479092,5325.552246,-1088.965332,-886.29248,-388.592773,5707.978516,8777890,NotSpot
4297,4545.054688,5225.143066,1203875.75,4789.843262,244.788574,4557.848633,5031549.5,4844.043457,298.98877,54.200195,4765.256836,5959440.5,4788.403809,243.349121,-1.439453,-55.639648,4817.329102,7899991,NotSpot
5832,5065.27832,4524,3982330.25,5119.699707,54.421387,4964.45459,7213365.5,4998.615723,-66.662598,-121.083984,5144.80957,6464050.5,4861.640137,-203.638184,-258.05957,-136.975586,4980.724609,8204029,NotSpot
3861,5493.427246,5213.143066,7861091,5425.117188,-68.310059,5970.818359,7694130,5147.973145,-345.454102,-277.144043,5415.770508,7604008.5,4932.287109,-561.140137,-492.830078,-215.686035,5094.981445,8318806.5,NotSpot
4015,5456.720215,3978,2419112.75,5667.547363,210.827148,5553.36377,7142778,5285.037109,-171.683105,-382.510254,5650.766602,7379180.5,4999.337402,-457.382813,-668.209961,-285.699707,5235.787109,8548203,NotSpot
2775,5560.979492,5371.856934,6119827.5,5844.985352,284.005859,5887.242188,5497239.5,5404.839355,-156.140137,-440.145996,5984.428223,7109712,5062.060059,-498.919434,-782.925293,-342.779297,5351.666016,8645747,NotSpot
7628,6054.843262,5305,5869574,5967.722656,-87.120605,5701.63623,6210338,5504.743652,-550.099609,-462.979004,6063.054688,7000221,5119.377441,-935.46582,-848.345215,-385.366211,5484.529297,8705268,NotSpot
5880,6447.520508,7218.856934,7734216.5,6041.526367,-405.994141,6633.515137,6404650.5,5584.110352,-863.410156,-457.416016,5999.816895,6760777.5,5170.606445,-1276.914063,-870.919922,-413.503906,5627.766113,8823765,NotSpot
6279,6350.74707,6370.285645,2901894.75,6081.461426,-269.285645,6417.121094,5366761.5,5644.852051,-705.89502,-436.609375,6099.314941,7091134,5215.294434,-1135.452637,-866.166992,-429.557617,5730.072266,8973311,NotSpot
3085,6066.175781,5286.285645,3552933.5,6118.974609,52.798828,6199.211914,4492813,5688.915039,-377.260742,-430.05957,6154.373535,7142447.5,5252.843262,-813.33252,-866.131348,-436.071777,5748.999023,8858884,NotSpot
3537,6180.873047,5894.856934,8318711.5,6178.078613,-2.794434,6270.484863,4923869,5718.444824,-462.428223,-459.633789,6114.428223,6920661.5,5282.837891,-898.035156,-895.240723,-435.606934,5772.472168,8766738,NotSpot
11221,6541.22168,6195,9560232,6253.257324,-287.964355,6586.272949,8528092,5735.266113,-805.955566,-517.991211,6213.424316,6726510,5305.34082,-1235.880859,-947.916504,-429.925293,5769.14502,8914731,NotSpot
4199,6505.447754,6567.285645,7921173,6314.883789,-190.563965,6477.788086,7524725.5,5740.942383,-764.505371,-573.941406,6414.155762,6856579,5320.11377,-1185.333984,-994.77002,-420.828613,5708.696289,8693383,NotSpot
5456,4841.587402,4162.285645,4921881,5099.37207,257.784668,4900.605957,8469592,4980.509277,138.921875,-118.862793,5205.980469,6861788,4847.104492,5.51709,-252.267578,-133.404785,4947.362305,8197907,NotSpot
1615,5325.807129,5696.571289,13834261,5406.159668,80.352539,5195.848633,6764401.5,5134.272949,-191.53418,-271.886719,5446.941406,7676143,4919.363281,-406.443848,-486.796387,-214.909668,5085.130371,8388539,NotSpot
1779,5352.874023,4316.856934,5748627.5,5656.912109,304.038086,5808.121094,6873630.5,5276.919922,-75.954102,-379.992188,5831.085449,7558775.5,4988.069336,-364.804688,-668.842773,-288.850586,5216.929199,8490018,NotSpot
5509,5538.741211,5284.143066,9503937,5850.111328,311.370117,4988.484863,6204874,5403.273438,-135.467773,-446.837891,6040.081543,7381432,5052.414551,-486.32666,-797.696777,-350.858887,5363.080078,8715920,NotSpot
8571,5953.699707,5784.856934,7715393,5995.085938,41.38623,5803.242188,6094010,5510.030273,-443.669434,-485.055664,6326.575684,7658276,5111.301758,-842.397949,-883.78418,-398.728516,5478.516113,8826696,NotSpot
2742,6182.039063,6452.285645,4721160.5,6092.82373,-89.215332,6277.818359,5148092,5595.996094,-586.042969,-496.827637,6121.213867,7101585,5163.983398,-1018.055664,-928.840332,-432.012695,5602.12207,8848846,NotSpot
6459,6104.654297,5442.571289,3245588.25,6151.667969,47.013672,6276.848633,4075905,5662.285156,-442.369141,-489.382813,6243.408691,7314262.5,5209.96875,-894.685547,-941.699219,-452.316406,5691.529785,8821058,NotSpot
3306,5969.231445,5296.714355,5781274,6199.59082,230.359375,5985.818359,5984532,5710.290039,-258.941406,-489.300781,6418.237305,7661960,5248.606934,-720.624512,-950.983887,-461.683105,5714.894531,8848476,NotSpot
6112,6167.276855,4931.285645,2061150.375,6262.223145,94.946289,6268.666504,7762496.5,5741.842285,-425.43457,-520.380859,6382.836426,6911991.5,5279.472168,-887.804688,-982.750977,-462.370117,5711.684082,8779319,NotSpot
3691,6473.40918,7485.856934,9469108,6338.866211,-134.542969,6418.151367,7717970,5758.613281,-714.795898,-580.25293,6317.934082,7020516.5,5302.586426,-1170.822754,-1036.279785,-456.026855,5724.606445,8724543,NotSpot
2180,3573.006348,3596,2648110,3797.447998,224.44165,3579.212158,4406583,3944.928467,371.922119,147.480469,3744.961182,4048133.5,4210.916504,637.910156,413.468506,265.988037,3895.943359,5761451.5,NotSpot
6868,4063.513184,4839.428711,4173734.5,3843.749023,-219.76416,3974.727295,3089628.25,4011.713867,-51.799316,167.964844,3766.883301,4209463.5,4267.433105,203.919922,423.684082,255.719238,3976.067871,5953315,NotSpot
8053,4057.520752,4330.428711,6961498,3869.04248,-188.478271,4037.212158,3146166,4088.028809,30.508057,218.986328,3768.393066,4151622.5,4325.99707,268.476318,456.95459,237.968262,4065.494873,6123863,NotSpot
953,3664.524658,3256,6143796,3888.765625,224.240967,3833.030273,3249287.75,4173.406738,508.88208,284.641113,3704.521484,3956708.25,4385.890625,721.365967,497.125,212.483887,4165.853516,6424943.5,NotSpot
5002,4050.452393,4206.143066,3135310,4194.529297,144.076904,3839.394043,2893432.75,4348.411133,297.95874,153.881836,4118.112793,4080475,4462.821777,412.369385,268.29248,114.410645,4321.490234,6679778,NotSpot
2503,3858.644775,3382.285645,2964626,4087.185547,228.540771,4004.272705,2926037.75,4236.504395,377.859619,149.318848,4115.770508,4185349.25,4403.224121,544.579346,316.038574,166.719727,4224.869141,6319233.5,NotSpot
968,3867.3125,3930.857178,3362285.75,4005.648682,138.336182,3786.212158,3038647.25,4132.142578,264.830078,126.493896,4027.459229,4114497.5,4343.006348,475.693848,337.357666,210.86377,4102.249023,6024546,NotSpot
3613,4095.69043,4400.571289,4844393,3952.044678,-143.645752,4150.151367,5111912,4038.241211,-57.449219,86.196533,3965.564209,4074296.75,4283.469727,187.779297,331.425049,245.228516,3993.355225,5543987,NotSpot
3611,4194.315918,4009.857178,1591570,3913.780273,-280.535645,4098.181641,6294363,3956.706055,-237.609863,42.925781,3877.291748,4270302,4225.458496,31.142578,311.678223,268.752441,3908.374756,5258298,NotSpot
2145,4020.461182,4059.285645,8755575,3869.846436,-150.614746,4143.666504,5366003,3887.923096,-132.538086,18.07666,3779.879395,4081799.75,4169.902344,149.441162,300.055908,281.979248,3879.605957,5044603.5,NotSpot
5345,3834.220947,3887.142822,3598635,3811.402832,-22.818115,3685.697021,3519104.25,3832.301758,-1.919189,20.898926,3751.38916,4280950,4117.571289,283.350342,306.168457,285.269531,3833.505127,5081564.5,NotSpot
2604,3567.007324,3529.857178,2907452.75,3746.456055,179.44873,3431.939453,2681482.25,3789.48999,222.482666,43.033936,3814.824951,4212664,4069.019043,502.011719,322.562988,279.529053,3807.002441,4997119,NotSpot
2523,3237.56958,3043.714355,2874661.5,3696.172852,458.603271,3102.939453,3192722.25,3758.056641,520.487061,61.883789,3685.603027,3809225,4024.608398,787.038818,328.435547,266.551758,3744.336426,4896532,NotSpot
1055,3044.90918,1958,2039986.125,3684.024658,639.115479,3247.212158,3220409.75,3736.701172,691.791992,52.676514,3753.050537,3535015.5,3984.37915,939.469971,300.354492,247.677979,3714.552246,4865008,NotSpot
1413,3186.271729,2560.857178,3391025,3720.282227,534.010498,3151.90918,3230841,3723.766357,537.494629,3.484131,3919.202393,4007291.75,3948.619629,762.3479,228.337402,224.853271,3687.849121,4885507.5,NotSpot
3362,3430.539063,3549.571533,3759289.25,3793.606445,363.067383,3404.484863,3435685.75,3716.904297,286.365234,-76.702148,3969.206299,4307078.5,3916.963867,486.424805,123.357422,200.05957,3688.837402,4944456,NotSpot
4088,3659.269287,3981.571533,5363144,3876.827881,217.558594,3734.727295,4579199,3714.867432,55.598145,-161.960449,4000.151855,4434911,3889.488525,230.219238,12.660645,174.621094,3664.88501,4903205,NotSpot
8515,3974.875,4358.285645,8217466.5,3938.671387,-36.203613,3720.939453,4932236.5,3715.623047,-259.251953,-223.04834,4053.369629,4613900.5,3865.907959,-108.967041,-72.763428,150.284912,3655.119629,4822900,NotSpot
7977,4169.604492,4892.714355,10143874,3963.067139,-206.537354,4039.54541,5141630,3718.155518,-451.448975,-244.911621,3984.007813,4411250.5,3845.922363,-323.682129,-117.144775,127.766846,3670.699707,4855296,NotSpot
7178,4126.748535,3972,8790963,3951.827637,-174.920898,4353.09082,6604052.5,3721.510742,-405.237793,-230.316895,3931.770508,4491046,3829.206055,-297.54248,-122.621582,107.695313,3688.658447,4861204.5,NotSpot
2880,3842.955078,3641.285645,3640907,3923.069336,80.114258,3997.030273,6794552.5,3724.750488,-118.20459,-198.318848,4000.206299,4283441,3815.780029,-27.175049,-107.289307,91.029541,3679.120117,4960179.5,NotSpot
2691,3584.798584,2850.571533,4101091.25,3897.588867,312.790283,3810.09082,6279430.5,3727.567627,142.769043,-170.02124,4101.163574,4239495.5,3805.167725,220.369141,-92.421143,77.600098,3697.546143,4879939.5,NotSpot
3343,3535.469482,3178.428467,4560654.5,3890.484375,355.014893,3519.394043,4192090.5,3729.518066,194.048584,-160.966309,4124.462891,4526816.5,3797.07959,261.610107,-93.404785,67.561523,3714.282715,4919769.5,NotSpot
2918,3503.409668,3379.857178,4906138,3856.692871,353.283203,3473.787842,4139760.75,3714.803467,211.393799,-141.889404,3928.591553,4189403.25,3775.428955,272.019287,-81.263916,60.625488,3705.202637,4992059,NotSpot
588,3562.797363,3266.714355,3450556.5,3896.545166,333.747803,3564.212158,3186009.5,3730.152344,167.35498,-166.392822,4026.58374,4513716,3791.263428,228.466064,-105.281738,61.111084,3724.634766,4881702.5,NotSpot
3179,3553.243164,2774.142822,1852541.25,3865.075195,311.832031,3558.484863,3821232.75,3716.262451,163.019287,-148.812744,3971.019531,4480232.5,3770.403809,217.160645,-94.671387,54.141357,3712.404297,5025821,NotSpot
3971,3667.376709,3807.428467,2961761,3898.754883,231.378174,3693.636475,2960308.25,3729.450195,62.073486,-169.304688,3975.684814,4461996.5,3787.644531,120.267822,-111.110352,58.194336,3720.641357,4979444.5,NotSpot
5161,3767.752197,3738.285645,1151543.125,3876.289795,108.537598,3667.515137,3068564.75,3716.483643,-51.268555,-159.806152,3945.175049,4301973.5,3767.462891,-0.289307,-108.826904,50.979248,3710.231934,4948663.5,NotSpot
5727,3673.056396,3125.142822,3085646.25,3884.446533,211.390137,3398.363525,3096920.75,3726.681885,53.625488,-157.764648,3943.171143,4254716.5,3785.939209,112.882813,-98.507324,59.257324,3726.55835,5024830,NotSpot
4055,3979.886963,4480.856934,1009286.625,3878.154541,-101.732422,3859.787842,3793629.25,3714.623535,-265.263428,-163.531006,3889.439697,4246626,3766.322754,-213.564209,-111.831787,51.699219,3701.9646,5011128.5,NotSpot
2852,3497.923584,2630.571533,4612033.5,3857.04126,359.117676,3664.636475,4256222,3722.541748,224.618164,-134.499512,3925.175049,4152296.25,3786.341797,288.418213,-70.699463,63.800049,3722.634766,5015890,NotSpot
5334,3882.973389,4173.285645,1933247.125,3868.933838,-14.039551,3635.757568,3800380.75,3711.372314,-171.601074,-157.561523,3892.108887,4076749.5,3767.158936,-115.814453,-101.774902,55.786621,3708.302979,5015882.5,NotSpot
1727,3473.979248,2379.285645,1364200.125,3833.770508,359.79126,3829.818115,3804215.5,3717.196289,243.217041,-116.574219,3849.474609,4026920.25,3788.71167,314.732422,-45.058838,71.515381,3679.416504,4894916.5,NotSpot
1859,3619.571533,3019.714355,3715055.75,3859.819824,240.248291,3543.757568,2862059.25,3706.800293,87.22876,-153.019531,3887.696533,4032393.75,3769.829102,150.257568,-89.990723,63.028809,3671.00708,4916396.5,NotSpot
1562,3712.403076,3372,3152174.5,3857.900391,145.497314,3885.515137,3577932.5,3702.662109,-9.740967,-155.238281,3952.509766,4341974.5,3774.407715,62.004639,-83.492676,71.745605,3672.956543,4809165.5,NotSpot
3759,3944.220947,3588.428467,3916650.25,3855.378418,-88.842529,3917.302979,3598679,3700.470703,-243.750244,-154.907715,3870.918213,4140293.5,3780.948242,-163.272705,-74.430176,80.477539,3690.037598,4855366.5,NotSpot
2439,4001.621826,4457,7016561.5,3838.823975,-162.797852,3986.605957,4109839.25,3701.792236,-299.82959,-137.031738,3769.828857,3934284.25,3789.329102,-212.292725,-49.494873,87.536865,3706.193604,4910228,NotSpot
5040,3982.053467,3967.142822,3041862.5,3808.02417,-174.029297,4041.09082,4058809,3708.255371,-273.798096,-99.768799,3803.486328,3944294,3799.838623,-182.214844,-8.185547,91.583252,3754.52832,5054985,NotSpot
7208,4027.127197,4618.285645,5332181,3789.581055,-237.546143,3916,4201531.5,3720.512939,-306.614258,-69.068115,3784.155762,3995331,3812.366455,-214.760742,22.7854,91.853516,3753.468506,5051967.5,NotSpot
3907,3977.150146,5371.143066,2080343.25,3817.145508,-160.004639,3921.424316,3640341,3738.19165,-238.958496,-78.953857,3798.821045,3946918,3827.032471,-150.117676,9.886963,88.84082,3752.183838,5092556.5,NotSpot
3962,3773.919434,3033.428467,1082990.125,3905.966309,132.046875,3802.818115,2972166.25,3759.728271,-14.191162,-146.238037,3884.74707,4228154,3844.13501,70.215576,-61.831299,84.406738,3753.791748,5095695.5,NotSpot
2895,3845.674561,3034.285645,988031.875,4030.562744,184.888184,4086.54541,2890585.5,3782.379639,-63.294922,-248.183105,4156.86377,4944062,3863.833984,18.159424,-166.72876,81.454346,3757.785645,5099890.5,NotSpot
4085,4146.393066,4173,1707224.125,4136.348633,-10.044434,3958.666748,3470124.5,3804.078369,-342.314697,-332.270264,4268.175293,4815891,3886.215332,-260.177734,-250.133301,82.136963,3750.775635,5047527.5,NotSpot
6700,4215.816406,3556.428467,3605809.5,4170.806641,-45.009766,4443.060547,4811328.5,3822.993896,-392.82251,-347.812744,4293.07373,4586645,3911.392822,-304.423584,-259.413818,88.398926,3765.911865,5058909,NotSpot
1581,4076.97168,4700,3386603,4121.620605,44.648926,3921.818115,3835198.5,3838.694336,-238.277344,-282.92627,4344.120605,5018896,3939.557861,-137.413818,-182.062744,100.863525,3786.907715,5106857.5,NotSpot
3634,3903.343262,3198.571533,2027296.75,4019.154785,115.811523,3988.212158,4475463,3852.019043,-51.324219,-167.135742,4153.202148,5287135,3970.842041,67.498779,-48.312744,118.822998,3842.094727,5249314.5,NotSpot
3374,3827.445557,4066,5022209,3909.648193,82.202637,3806.242432,5764748,3865.326172,37.880615,-44.322021,3818.9104,4297281.5,4005.510986,178.06543,95.862793,140.184814,3868.059326,5184317,NotSpot
3771,3715.099121,2674,1485371.875,3835.361084,120.261963,3853.636475,5964867.5,3881.385742,166.286621,46.024658,3862.326904,4393668,4043.717773,328.618652,208.356689,162.332031,3907.800293,5330440.5,NotSpot
4409,4000.266113,4966,12968689,3910.29126,-89.974854,3766.212158,6886428.5,3870.383545,-129.882568,-39.907715,3798.159424,4142700,4016.488037,16.221924,106.196777,146.104492,3883.237549,5281901.5,NotSpot
2077,3713.798828,3119.142822,3755594.5,3887.452881,173.654053,3788.272705,5588793,3886.6521,172.853271,-0.800781,3880.287842,4344765.5,4057.017334,343.218506,169.564453,170.365234,3890.89209,5229914.5,NotSpot
2617,3829.205322,3248,2638759.25,3937.630371,108.425049,3941.515137,4783378,3910.41333,81.208008,-27.217041,3933.696533,4701391.5,4101.453613,272.248291,163.823242,191.040283,3897.331787,5355356,NotSpot
1970,4281.075195,4654.143066,5274528.5,4035.82373,-245.251465,4564.757813,6336841.5,3943.277344,-337.797852,-92.546387,4026.774414,5141542,4149.598633,-131.476563,113.774902,206.321289,3877.662598,5308364,NotSpot
7391,4573.98291,3678.142822,5724047,4136.037598,-437.945313,4719.09082,6462205.5,3986.978271,-587.004639,-149.059326,4102.964844,4982880.5,4201.495605,-372.487305,65.458008,214.517334,3876.654541,5287486,NotSpot
3798,4528.694336,4985.428711,4308357,4206.530762,-322.163574,4609.060547,7140102.5,4042.249756,-486.44458,-164.281006,4245.661621,4389796.5,4257.099609,-271.594727,50.568848,214.849854,3958.938232,5565308.5,NotSpot
9381,7099.025879,7251.856934,5665473.5,6247.244629,-851.78125,7414.727051,8597656,5478.36084,-1620.665039,-768.883789,6272.754883,6073849,5164.67041,-1934.355469,-1082.574219,-313.69043,5446.742676,7854030,NotSpot
12479,7433.164063,8629.713867,13109063,6306.747559,-1126.416504,7467.605957,8729122,5527.687988,-1905.476074,-779.05957,6275.645996,6237891.5,5225.77832,-2207.385742,-1080.969238,-301.909668,5489.769531,7888694.5,NotSpot
10074,7866.20752,10017.713867,8335648.5,6399.650879,-1466.556641,7641.818359,8474180,5528.810059,-2337.397461,-870.84082,6452.342285,6626250,5203.581543,-2662.625977,-1196.069336,-325.228516,5469.534668,7883277,NotSpot
6423,6575.583984,5427.143066,7022963,6148.759277,-426.824707,7076.121094,7527054.5,5545.854492,-1029.729492,-602.904785,6180.984375,6149022,5275.836914,-1299.74707,-872.922363,-270.017578,5544.190918,8042519,NotSpot
8301,7356.836914,8760.286133,4758377,6322.202637,-1034.634277,7278.272949,7891534,5559.195801,-1797.641113,-763.006836,6333.268555,6820745,5258.403809,-2098.433105,-1063.798828,-300.791992,5540.598145,7952102,NotSpot
7155,6089.902344,6325,5397649,5896.784668,-193.117676,6362.939453,7486278,5542.852539,-547.049805,-353.932129,5919.288086,5813245.5,5314.52002,-775.382324,-582.264648,-228.33252,5544.92041,7936245.5,NotSpot
4266,6311.458496,6394.428711,4456034,6074.077148,-237.381348,5944.394043,6851915.5,5561.799316,-749.65918,-512.277832,6096.081543,6551369.5,5302.119629,-1009.338867,-771.95752,-259.679688,5568.700684,8005303,NotSpot
9797,6805.455078,6245.714355,7843518.5,6250.203613,-555.251465,7085.90918,7144415.5,5580.34375,-1225.111328,-669.859863,6271.505859,6815647,5286.666504,-1518.788574,-963.537109,-293.677246,5562.820313,7879695,NotSpot
3993,5754.515625,4468.428711,3221440.25,5816.875488,62.359863,5898.788086,7357451,5547.616211,-206.899414,-269.259277,6005.537109,6223135.5,5334.731445,-419.78418,-482.144043,-212.884766,5549.61377,8005167,NotSpot
4113,5961.692383,5582,11433496,5973.38916,11.696777,6214.788086,6055318,5569.494629,-392.197754,-403.894531,6112.303711,6707766.5,5324.263184,-637.429199,-649.125977,-245.231445,5565.44043,8026671.5,NotSpot
