@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_middle_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_middle_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_middle_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_middle_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_middle_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_middle_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_middle_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_middle_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
4,2.79669,0.267335,0.250462,0.164007,-0.004556,-0.027785,-0.248632,-4.262932,7.953114,-0.147135,0.15894,0.038714,0.014039,0.013461,0.047496,0.040423,0.036375,1,5,3.142857,3,2.476191,2.892093,0.095403,0.06666,0.02675,0.000459,0.00083,-0.00071,0.000128,0.000305,-0.000168,0.092951,0.080631,0.008476,0.001028,0.000258,0.008197,0.00355,0.001671,0,6,2.727273,3,2.392045,3.195426,0.398736,0.303332,0.009238,0.004971,0.002881,0.00025,0.000009,-0,0,-0,0.011329,0.052794,0.002796,0.000053,0.000021,0.003615,0.000436,0.000064,0,8,2.844358,3,2.608493,3.234488,0.437798,0.342394,0.039062,0.006533,0.000738,0.00002,-0.000011,0,-0,-0,0,-0.005815,0.023923,0.000574,0.000006,0,0.000565,0.00003,0.000004,0,11,3.253675,3,3.355448,NotSpot
5,2.651387,0.40294,0.244287,0.167893,-0.076244,-0.033501,1.073084,2.190859,-19.835966,-0.00924,0.241201,0.041388,0.021925,0.01359,0.04623,0.039405,0.034689,1,5,3,3,2,2.860951,0.209564,0.066706,0.024453,0.021721,0.003696,0.000239,0.000039,0.000216,-0.000623,0.11288,0.041725,0.004601,0.001331,0.000516,0.007238,0.003462,0.001461,0,5,2.575758,3,2.501894,3.172076,0.520688,0.311125,0.009711,0.004112,0.002923,0.000221,0.000009,-0,0,0,0.010899,0.047496,0.002312,0.000063,0.000015,0.003394,0.000396,0.000054,0,8,2.832685,3,2.421115,3.222371,0.570984,0.36142,0.050296,0.006466,0.000859,0.000241,-0.000008,0,-0,-0,0,-0.005366,0.023735,0.000566,0.000006,0,0.000558,0.000029,0.000004,0,13,3.226648,3,3.408758,NotSpot
2,2.572208,0.394574,0.243544,0.238911,0.020872,0.10451,0.00023,-0.786864,-2.795178,0.399207,0.318295,0.046846,0.032345,0.018625,0.044899,0.03898,0.034127,0,5,2.285714,3,3.238095,2.875289,0.303081,0.059001,0.033599,0.022836,0.004337,0.001047,-0.000162,-0.000254,-0.000147,0.115435,0.046,0.00312,0.002231,0.000616,0.006217,0.003362,0.001295,0,5,2.575758,3,2.564394,3.157846,0.585638,0.282557,0.008793,0.003484,0.003112,0.000165,0.000009,-0,-0,0,0.008421,0.043275,0.001944,0.00006,0.000009,0.003216,0.000344,0.000044,0,8,2.856031,3,2.701848,3.210857,0.638649,0.335568,0.053012,0.006409,0.000992,0.000478,-0.000006,0,-0,-0,0,-0.004939,0.023421,0.000552,0.000006,0.000001,0.000548,0.000028,0.000005,0,13,3.19156,3,3.408259,NotSpot
3,2.740824,0.390023,0.375814,0.07187,0.067696,0.062142,-0.557287,-3.732673,17.884956,0.057661,0.374379,0.054446,0.037625,0.02381,0.044118,0.038716,0.034528,1,5,3.428571,4,2.285714,2.936908,0.196084,0.04351,0.032218,0.016286,0.002871,0.000971,-0.000197,-0.000564,0.000555,0.092013,0.082284,0.005691,0.001199,0.000563,0.005356,0.003168,0.001175,0,5,2.636364,3,2.613636,3.151931,0.411107,0.215024,0.006722,0.004475,0.002001,0.000098,0.000008,-0,-0,0,0.004248,0.040596,0.001713,0.000042,0.000005,0.003094,0.000281,0.000034,0,8,2.918288,3,2.794078,3.200135,0.459311,0.263227,0.048204,0.006364,0.001141,0.00068,-0.000004,0,-0,-0,0,-0.004544,0.023,0.000534,0.000005,0.000001,0.000537,0.000027,0.000006,0,13,3.169275,3,3.374084,NotSpot
5,2.956546,0.219991,0.120606,0.016593,0.01231,0.018123,0.008053,8.205732,-6.366085,-0.082792,0.437551,0.064744,0.033506,0.020613,0.044563,0.038005,0.03551,1,5,2.571429,2,2.285714,3.026172,0.069626,0.03532,0.025002,0.005368,0.001459,0.000054,0.000067,-0.000323,0.000485,0.054953,0.096634,0.007,0.000855,0.000391,0.004803,0.002821,0.001099,0,6,2.878788,3,2.859848,3.15203,0.195483,0.125857,0.005776,0.004032,0.000839,0.000035,0.000006,-0,-0,0,-0.000904,0.038876,0.001575,0.000021,0.000002,0.003028,0.000216,0.000027,0,8,3.003891,3,2.910141,3.190644,0.234098,0.164472,0.038615,0.006331,0.001304,0.000839,-0.000002,0,-0,-0,-0,-0.004188,0.022511,0.000513,0.000005,0.000001,0.000525,0.000026,0.000007,0,13,3.169749,3,3.360166,NotSpot
2,3.186537,0.45007,0.087399,0.043297,-0.074138,0.161886,-0.144572,-9.951855,8.024988,-0.405968,0.463042,0.06357,0.03287,0.015813,0.046096,0.037164,0.036547,1,6,4.142857,5,3.809524,3.113232,-0.073305,0.034117,0.024889,0.017913,0.001921,-0.000946,0.00036,0.000398,-0.000112,0.027141,0.085101,0.006125,0.000733,0.000262,0.004504,0.002416,0.001062,0,7,3.30303,3,3.655303,3.155769,-0.030768,0.042537,0.007246,0.001465,0.000454,-0.000017,0.000002,-0,-0,0,-0.006235,0.037401,0.001477,0.000008,0.000001,0.00301,0.000158,0.000022,0,8,3.085603,3,3.031706,3.182349,-0.004188,0.069117,0.02658,0.00631,0.001469,0.000965,-0.000001,0,-0,0,-0,-0.003877,0.021998,0.000492,0.000004,0.000001,0.000513,0.000025,0.000008,0,13,3.153627,3,3.357792,NotSpot
2,2.6845,0.261616,0.096682,0.053185,-0.095968,-0.157859,0.503821,4.704257,-7.002789,0.305112,0.196825,0.063631,0.019753,0.010697,0.050279,0.038632,0.03658,1,4,2.428571,2,1.619048,2.916577,0.232077,0.077003,0.018673,0.000429,-0.000057,-0.00004,0.000402,0.000248,-0.000548,0.096104,0.109197,0.012807,0.000666,0.000281,0.008802,0.003492,0.001521,0,5,2.545455,3,2.005682,3.20038,0.515881,0.283804,0.009079,0.004097,0.003251,0.000298,0.000008,-0,0,-0,0.009924,0.05531,0.003034,0.00005,0.000016,0.00373,0.000431,0.000062,0,9,2.914397,3,2.961394,3.233503,0.549003,0.316926,0.033122,0.006546,0.000871,0.000146,-0.000012,0,-0,-0,0,-0.005822,0.024014,0.000579,0.000006,0.000001,0.00057,0.000028,0.000005,0,11,3.259365,3,3.372451,NotSpot
3,2.565773,0.310095,0.131654,0.126544,-0.086137,0.026451,-0.013476,-0.728677,22.378933,0.304985,0.23521,0.053049,0.019076,0.014721,0.048631,0.038336,0.03479,0,5,2.428571,3,2.619048,2.870293,0.30452,0.082217,0.02912,0.008906,0.003965,0.000758,0.000256,0.000169,-0.000373,0.120243,0.055183,0.006568,0.001533,0.000263,0.007704,0.003464,0.001363,0,5,2.454545,3,2.005682,3.175536,0.609764,0.305243,0.009956,0.003267,0.003099,0.000264,0.000009,-0,0,0,0.010124,0.049725,0.002514,0.000063,0.000011,0.003501,0.000396,0.000052,0,9,2.883269,3,2.720695,3.221817,0.656045,0.351525,0.046281,0.00648,0.000976,0.00012,-0.00001,0,-0,-0,0,-0.005384,0.023878,0.000573,0.000006,0.000001,0.000565,0.000027,0.000006,0,13,3.204362,3,3.342941,NotSpot
0,2.568282,0.465871,0.229876,0.043213,0.12969,0.167166,-0.249621,-5.402615,5.848965,0.652535,0.33242,0.06478,0.025212,0.017385,0.046647,0.038682,0.034089,0,4,2.428571,2,1.952381,2.886264,0.317981,0.068885,0.033792,0.007069,0.006,0.001125,-0.000368,-0.000219,0.000801,0.109745,0.05842,0.003896,0.002799,0.000244,0.006505,0.003429,0.00124,0,5,2.666667,3,1.916667,3.159564,0.591282,0.273301,0.009366,0.003468,0.002309,0.000198,0.00001,-0,-0,0,0.008207,0.044958,0.002093,0.000064,0.000006,0.003307,0.000349,0.000042,0,9,2.859922,3,2.792802,3.210673,0.642391,0.32441,0.051109,0.006424,0.001088,0.000371,-0.000007,0,-0,-0,0,-0.004965,0.023619,0.000561,0.000005,0.000001,0.000557,0.000027,0.000006,0,13,3.183025,3,3.397226,NotSpot
4,2.923067,0.340665,0.144665,0.01583,0.146926,0.068546,0.164904,8.851844,-34.761051,-0.211829,0.485952,0.082708,0.028085,0.020321,0.044705,0.039433,0.03442,0,4,2.428571,2,1.952381,2.958767,0.0357,0.036802,0.026856,0.002001,0.004951,0.000766,-0.000398,-0.000478,0.000806,0.065659,0.097932,0.006777,0.001185,0.000218,0.005461,0.003298,0.001155,0,6,2.939394,3,2.808712,3.151911,0.228844,0.193144,0.007542,0.00429,0.001233,0.000121,0.000009,-0,-0,0,0.004485,0.041732,0.001813,0.00005,0.000003,0.003168,0.000291,0.000033,0,8,2.914397,3,2.898894,3.200254,0.277187,0.241487,0.048343,0.006379,0.00121,0.000594,-0.000006,0,-0,-0,0,-0.004575,0.023251,0.000545,0.000005,0.000001,0.000547,0.000026,0.000007,0,13,3.172119,3,3.363625,NotSpot
4,3.287217,0.48226,0.255021,0.108822,-0.079272,0.068039,-0.118037,-6.88605,25.49547,-0.846103,0.361351,0.075484,0.033386,0.019358,0.043567,0.039893,0.035453,3,6,4.571429,5,0.952381,3.057729,-0.229488,0.023954,0.014281,0.002465,0.002923,-0.000277,0.000294,-0.000257,-0.000528,0.012137,0.106099,0.00764,0.00062,0.000183,0.004783,0.002972,0.001106,0,7,3.242424,3,3.001894,3.150415,-0.136802,0.092686,0.005454,0.005034,0.000089,0.000046,0.000007,-0,-0,0,-0.000331,0.039675,0.001645,0.000028,0.000001,0.003087,0.000229,0.000027,0,8,3,3,2.84375,3.191013,-0.096204,0.133283,0.040597,0.006345,0.001343,0.000781,-0.000004,0,-0,-0,0,-0.004221,0.02281,0.000526,0.000005,0.000001,0.000535,0.000025,0.000008,0,13,3.169275,3,3.386418,NotSpot
2,2.653487,0.393227,0.264511,0.089923,-0.058265,-0.049031,-0.457894,5.966493,21.34679,0.567815,0.256066,0.096602,0.023247,0.012226,0.053499,0.03767,0.036207,0,4,1.857143,2,2.142857,2.955622,0.302135,0.080043,0.022133,0.005251,-0.000447,0.0006,0.000512,-0.000142,-0.000339,0.096926,0.137812,0.017293,0.000719,0.0002,0.009402,0.003334,0.001383,0,8,2.606061,3,2.433712,3.209939,0.556452,0.254317,0.008541,0.003775,0.002756,0.000322,0.000006,-0,0,0,0.007521,0.058293,0.003328,0.000047,0.000009,0.003873,0.000432,0.000055,0,10,2.980545,3,3.183214,3.233,0.579513,0.277378,0.023061,0.006563,0.000984,0.000268,-0.000014,0,-0,-0,0,-0.005847,0.024126,0.000585,0.000005,0.000001,0.000577,0.000026,0.000006,0,11,3.226174,3,3.425576,NotSpot
3,2.528793,0.434944,0.1402,0.112189,0.034913,-0.01414,0.039608,-4.083765,-18.103951,0.406933,0.09867,0.072109,0.019015,0.011025,0.051786,0.03752,0.034443,2,3,2.714286,3,0.238095,2.895547,0.366754,0.094891,0.028747,0.001641,0.00324,0.001272,0.000407,-0.000263,0.000114,0.125279,0.07511,0.008814,0.00188,0.000118,0.008189,0.003345,0.001268,0,8,2.636364,3,2.926136,3.183062,0.65427,0.287516,0.009877,0.003432,0.002039,0.000278,0.000009,-0,0,0,0.008484,0.052486,0.002771,0.00006,0.000005,0.003635,0.000401,0.000046,0,9,2.945525,3,2.856396,3.221857,0.693064,0.32631,0.038795,0.006498,0.001074,0,-0.000011,0,-0,-0,0,-0.005424,0.024052,0.000581,0.000005,0.000001,0.000573,0.000025,0.000007,0,11,3.197724,3,3.398742,NotSpot
2,2.562285,0.507738,0.172707,0.087772,0.169553,0.073334,0.237783,4.431919,-14.150055,0.592673,0.250208,0.084813,0.022527,0.011643,0.049623,0.038073,0.033584,0,3,1.714286,2,1.571429,2.911101,0.348816,0.078739,0.026551,0.000079,0.005698,0.001065,-0.000158,-0.000177,0.000651,0.10537,0.070237,0.004431,0.003526,0.000099,0.006832,0.003354,0.001184,0,6,2.545455,2,1.818182,3.164597,0.602311,0.253495,0.009699,0.003604,0.001233,0.000202,0.00001,-0,-0,0,0.007328,0.047126,0.002287,0.000065,0.000003,0.003425,0.000359,0.000037,0,9,2.85214,3,2.884302,3.211192,0.648906,0.300091,0.046595,0.006443,0.00117,0.000256,-0.000009,0,-0,-0,0,-0.005016,0.023857,0.000572,0.000005,0.000001,0.000567,0.000025,0.000008,0,13,3.174964,3,3.3911,NotSpot
2,2.960297,0.222034,0.083915,0.016777,0.191571,0.070307,-0.75528,-7.154303,42.341373,-0.121342,0.581635,0.112516,0.025554,0.011716,0.047336,0.039018,0.033785,2,6,3.571429,4,2.619048,2.989936,0.029639,0.037462,0.014211,0.006661,0.005071,0.000335,-0.00022,0.000088,0.000015,0.045012,0.105078,0.007105,0.001278,0.000111,0.005611,0.003278,0.001136,0,6,3,3,2.4375,3.154301,0.194005,0.164366,0.008217,0.00424,0.00034,0.000114,0.00001,-0,-0,0,0.004317,0.043195,0.001943,0.000055,0.000001,0.003266,0.000305,0.000031,0,9,2.992218,3,3.164002,3.201182,0.240885,0.211246,0.04688,0.006398,0.001274,0.000491,-0.000007,0,-0,-0,0,-0.004634,0.023554,0.000559,0.000005,0.000001,0.000558,0.000024,0.000009,0,13,3.172119,3,3.422448,NotSpot
3,3.025122,0.477592,0.320068,0.150714,-0.0065,0.068663,-0.002705,3.141743,-1.539577,0.308239,0.603328,0.165166,0.033122,0.017712,0.057146,0.039156,0.037243,0,7,2.714286,3,5.904762,3.131708,0.106586,0.03409,0.018925,0.015257,0.000131,-0.000294,-0.000099,-0.000075,0.000175,0.030422,0.200812,0.028479,0.000482,0.000314,0.010717,0.003157,0.001376,0,8,3.121212,3,4.547348,3.258172,0.23305,0.126464,0.005376,0.004559,0.001851,0.000325,0.000002,-0.000001,0,0,0.001034,0.06573,0.004108,0.000036,0.000006,0.004272,0.000455,0.000053,0,10,3.128405,3,3.448292,3.243598,0.218476,0.11189,-0.014574,0.006656,0.001002,0.000643,-0.000017,0,-0,-0,0,-0.006297,0.024133,0.000586,0.000005,0.000001,0.000584,0.000023,0.000007,0,11,3.275012,3,3.494541,NotSpot
0,2.737663,0.301385,0.235335,0.213029,-0.027739,0.178777,0.125973,-9.004097,-16.24778,0.279079,0.330628,0.103218,0.023895,0.017056,0.056221,0.037628,0.035713,0,8,3.285714,3,6.571429,2.998143,0.26048,0.077764,0.02139,0.002092,-0.000462,0.001034,0.0004,-0.000596,0.000011,0.097063,0.154258,0.020011,0.000763,0.000233,0.009875,0.003137,0.001272,0,8,2.666667,2,3.666667,3.222575,0.484912,0.224432,0.007638,0.00439,0.001348,0.000318,0.000005,-0,0,0,0.004596,0.061179,0.003632,0.000043,0.000004,0.004036,0.000436,0.000045,0,10,2.972763,3,3.151599,3.233089,0.495426,0.234946,0.010514,0.006585,0.001074,0.000381,-0.000014,0,-0,-0,0,-0.005892,0.024255,0.000591,0.000005,0.000001,0.000585,0.000023,0.000008,0,11,3.251778,3,3.510107,NotSpot
3,2.629987,0.345087,0.102934,0.016774,0.002498,0.056517,0.151548,6.044942,8.502382,0.225379,0.25076,0.075952,0.019878,0.011656,0.054489,0.037408,0.033981,0,3,2.142857,2,1.142857,2.929687,0.299699,0.098041,0.020512,0.004727,0.000805,0.001338,0.000523,-0.000454,-0.000038,0.12328,0.090161,0.01024,0.001946,0.00017,0.008587,0.003156,0.001191,0,8,2.69697,2,2.967803,3.193412,0.563425,0.263725,0.009411,0.003873,0.000842,0.000264,0.000008,-0,0,0,0.006379,0.05533,0.003054,0.000055,0.000002,0.003791,0.000408,0.000039,0,10,2.941634,3,3.180174,3.222594,0.592607,0.292908,0.029183,0.006522,0.00115,0.000116,-0.000012,0,-0,-0,0,-0.005487,0.024248,0.000591,0.000005,0.000001,0.000583,0.000023,0.000008,0,11,3.210526,3,3.424348,NotSpot
2,2.63992,0.54346,0.156031,0.010681,0.072672,-0.008326,-0.306736,-2.911708,2.325059,0.398109,0.188672,0.087226,0.023784,0.008797,0.052299,0.037886,0.033009,2,5,2.714286,2,1.238095,2.941002,0.301083,0.082278,0.014922,0.001903,0.001897,0.000612,0.000338,0.000119,-0.000315,0.099103,0.074618,0.004196,0.003957,0.000137,0.007121,0.003176,0.00114,0,6,2.575758,3,2.314394,3.172014,0.532095,0.231012,0.009669,0.003857,0.000294,0.000179,0.000009,-0,-0,0,0.006105,0.049519,0.002515,0.000062,0.000001,0.003567,0.00037,0.000034,0,9,2.972763,3,3.026599,3.212509,0.57259,0.271507,0.040495,0.006468,0.001232,0.000142,-0.00001,0,-0,-0,0,-0.005094,0.024125,0.000585,0.000005,0.000001,0.000578,0.000023,0.000009,0,13,3.211475,3,3.438179,NotSpot
0,2.829224,0.658756,0.370777,0.162561,0.021942,0.093323,-0.075048,3.239683,11.095512,1.192094,0.430079,0.138246,0.025031,0.019692,0.058935,0.039209,0.037663,0,3,1.285714,1,1.238095,3.174265,0.345041,0.037671,0.015016,0.01054,0.002753,0.000448,0.000055,-0.000335,0.000102,0.042147,0.197157,0.028368,0.000401,0.00028,0.010989,0.002993,0.00126,0,10,3.212121,3,5.484848,3.274192,0.444968,0.099927,0.006195,0.003109,0.000471,0.000299,0,-0.000001,0,0,-0.002615,0.067679,0.004342,0.000039,0.000002,0.004444,0.000458,0.000042,0,10,3.159533,3,3.501794,3.243457,0.414233,0.069193,-0.030735,0.00668,0.001081,0.00074,-0.000017,0,-0,-0,0,-0.006339,0.024239,0.000592,0.000004,0.000001,0.000592,0.000021,0.000008,0,11,3.288762,3,3.512877,NotSpot
2,2.735049,0.400934,0.173166,0.078522,-0.015251,0.159877,0.493787,0.113253,-12.089748,0.495578,0.253629,0.079718,0.023482,0.01872,0.057906,0.038224,0.035577,0,6,2.714286,2,5.571429,3.041166,0.306118,0.075265,0.02153,0.001783,-0.000492,0.001033,0.000175,-0.000685,-0.000028,0.095012,0.153167,0.019982,0.000707,0.000372,0.010149,0.002948,0.001185,0,8,2.454545,2,3.130682,3.237447,0.502398,0.196281,0.006451,0.005101,0.000223,0.000285,0.000004,-0,0,0,0.001574,0.063662,0.003911,0.000041,0.000002,0.004213,0.000441,0.000038,0,10,3.007782,3,3.226502,3.233746,0.498697,0.19258,-0.003701,0.006612,0.001139,0.000486,-0.000015,0,-0,-0,0,-0.005959,0.024422,0.0006,0.000004,0.000001,0.000594,0.000021,0.000009,0,11,3.251304,3,3.469074,NotSpot
2,2.715667,0.33487,0.063717,0.059827,-0.040154,0.211886,-0.176536,-2.868748,7.16901,0.33098,0.227528,0.059061,0.021128,0.012277,0.056119,0.037998,0.033665,1,4,2.142857,2,1.142857,2.970852,0.255186,0.091313,0.020753,0.000276,-0.002303,0.000819,0.000303,-0.000186,-0.000367,0.11179,0.093387,0.010211,0.001673,0.000338,0.008831,0.002945,0.001131,0,8,3.090909,3,3.085227,3.206038,0.490371,0.235185,0.008591,0.004437,0.000015,0.000227,0.000007,-0,-0,0,0.004169,0.058012,0.003335,0.000049,0.000001,0.003965,0.000416,0.000034,0,10,3.042802,3,3.213005,3.223975,0.508309,0.253123,0.017938,0.006551,0.001201,0.000225,-0.000013,0,-0,-0,0,-0.005575,0.024484,0.000602,0.000004,0.000001,0.000594,0.000021,0.00001,0,11,3.227122,3,3.509587,NotSpot
2,2.735205,0.47623,0.181661,0.038579,-0.061605,-0.246838,0.023748,2.798913,6.108843,0.333148,0.190224,0.069245,0.023434,0.008348,0.05396,0.038262,0.032571,2,3,2.285714,2,0.238095,2.974687,0.239482,0.075672,0.017006,0.006135,-0.003404,-0.000108,0.000369,0.00048,-0.000643,0.086543,0.069567,0.003842,0.003263,0.00027,0.007312,0.002948,0.001108,1,6,2.666667,3,1.291667,3.181581,0.446377,0.206895,0.00927,0.004243,0.000196,0.000141,0.000009,0,0,-0,0.004831,0.052006,0.00276,0.000057,0,0.00373,0.000381,0.000033,0,9,3.003891,3,3.183578,3.214548,0.479343,0.239861,0.032966,0.006498,0.001269,0.000031,-0.000011,0,-0,-0,0,-0.005198,0.024436,0.0006,0.000004,0.000002,0.000591,0.000021,0.000011,0,11,3.198672,3,3.399315,NotSpot
10,3.271842,0.425506,0.413493,0.203286,-0.053707,-0.305614,0.07138,10.732697,6.950774,-0.215298,0.409106,0.121355,0.02796,0.015276,0.059703,0.042062,0.039807,1,10,3.285714,2,9.904762,3.361254,0.089412,0.018955,0.015396,0.007492,0.008165,0.00106,0.000508,-0.000098,-0.000449,-0.003933,0.191954,0.027709,0.000344,0.000234,0.011206,0.003014,0.001225,0,10,3.121212,3,4.922348,3.32951,0.057668,-0.031744,0.008417,0.002748,0.000018,0.000208,-0.000005,-0.000001,0,0,-0.011184,0.069686,0.004598,0.000056,0.000001,0.004801,0.000464,0.000037,0,10,3.459144,3,3.827426,3.252522,-0.019321,-0.108733,-0.076989,0.006781,0.001094,0.001049,-0.000019,0,0,0,-0,-0.006736,0.024046,0.000585,0.000004,0.000001,0.000594,0.000019,0.000009,0,11,3.323376,3,3.532001,NotSpot
2,2.91689,0.44793,0.222314,0.024803,-0.133531,0.162931,0.480162,-8.281182,-6.864574,0.695047,0.368317,0.080013,0.031596,0.019059,0.059582,0.040841,0.03766,0,10,3,2,12.333333,3.209254,0.292364,0.04809,0.013718,0.010788,0.004004,0.000944,0.00032,-0.000175,-0.00025,0.05102,0.179922,0.025707,0.000454,0.000206,0.011031,0.00288,0.001165,0,10,3,3,4.4375,3.290438,0.373549,0.081184,0.007052,0.001706,0.000507,0.00024,-0,-0.000001,-0,0,-0.005853,0.068986,0.004511,0.000044,0.000001,0.00462,0.000459,0.000035,0,10,3.233463,3,3.460907,3.243889,0.326999,0.034635,-0.04655,0.00671,0.001134,0.000824,-0.000017,0,0,-0,0,-0.0064,0.024386,0.0006,0.000004,0.000001,0.000601,0.000019,0.000009,0,11,3.283072,3,3.573058,NotSpot
4,2.858548,0.18053,0.083109,0.010471,-0.01952,0.138843,0.140724,2.616162,7.812611,0.27411,0.289512,0.04861,0.024103,0.01997,0.058337,0.039934,0.035336,2,4,2.714286,2,0.904762,3.08555,0.227002,0.07112,0.023032,0.00997,-0.0004,0.00055,-0.000162,-0.000112,0.000034,0.084183,0.138964,0.0178,0.000682,0.000399,0.010209,0.002792,0.001116,0,10,2.818182,2,4.528409,3.252918,0.39437,0.167368,0.00589,0.00512,0.00037,0.000227,0.000004,-0,-0,0,-0.00114,0.065623,0.004142,0.000041,0.000001,0.004397,0.000444,0.000034,0,10,3.023346,3,3.171328,3.235037,0.376489,0.149487,-0.017881,0.006644,0.001177,0.000579,-0.000015,0,0,-0,0,-0.006047,0.024627,0.00061,0.000004,0.000001,0.000605,0.000019,0.00001,0,11,3.278331,3,3.49982,NotSpot
4,2.874069,0.215199,0.082788,0.026139,0.022322,-0.091474,-0.398968,-1.285008,-17.38722,-0.106272,0.229928,0.037934,0.02159,0.013795,0.056468,0.039448,0.033368,2,4,3.142857,3,0.809524,3.017107,0.143038,0.078516,0.023874,0.011919,-0.003792,0.000074,-0.000371,0.000168,-0.000049,0.090471,0.086112,0.009012,0.00123,0.000449,0.008904,0.002748,0.001088,1,6,2.878788,3,1.484848,3.219592,0.345523,0.202485,0.007521,0.005101,0.00023,0.000176,0.000007,0,-0,-0,0.00219,0.060403,0.003595,0.000045,0.000001,0.004152,0.000421,0.000035,0,10,3.042802,3,3.361442,3.226055,0.351987,0.208949,0.006464,0.006585,0.001225,0.000325,-0.000013,0,0,-0,0,-0.005686,0.024756,0.000616,0.000004,0.000002,0.000607,0.000019,0.000011,0,10,3.210052,3,3.429766,NotSpot
