@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
1,2.307232,0.403879,0.21048,0.139026,0.031268,-0.042047,-0.543048,-0.878456,13.552737,-0.332425,0.447604,0.125279,0.031751,0.148294,0.054689,1,4,2.571429,2,1.285714,2.186306,-0.120926,0.071047,0.05607,0.047169,0.002811,-0.000648,-0.000024,0.000654,-0.000275,-0.062145,0.274569,0.077213,0.004076,0.063468,0.012264,0,7,2.242424,2,2.689394,1.974157,-0.333075,-0.212149,0.016336,0.014886,0.007063,0.000184,0.000008,-0,-0,0,-0.038284,0.192979,0.034981,0.000267,0.023886,0.002556,0,7,2.198444,2,2.565935,NotSpot
2,2.580851,0.439519,0.177713,0.109978,-0.057263,0.172177,0.727993,-9.824854,-27.744862,-0.371783,0.225314,0.113919,0.036889,0.1522,0.057201,1,7,2.857143,2,5.142857,2.306413,-0.274438,0.075621,0.05977,0.012441,0.004039,-0.001311,-0.000011,0.000691,-0.000431,-0.122949,0.281408,0.080684,0.00466,0.063592,0.012697,1,7,2.878788,2,2.859848,1.996807,-0.584045,-0.309607,0.018037,0.016324,0.007642,0.000055,0.000004,-0,0,0,-0.042003,0.191304,0.034377,0.000332,0.023529,0.002875,0,7,2.299611,2,2.687226,NotSpot
1,2.673209,0.236291,0.081842,0.053143,-0.017784,-0.037576,0.698091,5.95828,3.288245,0.101305,0.228635,0.078167,0.03471,0.155177,0.05847,1,4,2.142857,2,1.142857,2.436575,-0.236634,0.081486,0.069187,0.038316,0.003941,-0.000726,-0.000222,0.00011,-0.000182,-0.188988,0.266844,0.077711,0.005437,0.063505,0.013174,0,7,2.606061,2,3.871212,1.999419,-0.673789,-0.437156,0.021646,0.016742,0.007789,-0.000077,-0.000001,-0,0,0,-0.046176,0.19,0.03393,0.000453,0.023313,0.003218,0,9,2.51751,2,3.110044,NotSpot
2,2.706203,0.482263,0.135858,0.079227,0.099535,-0.12827,-0.627741,5.423176,6.446098,0.425631,0.126435,0.05068,0.037828,0.156562,0.061618,0,6,1.857143,1,3.809524,2.524669,-0.181533,0.099807,0.072885,0.064886,0.003695,0.000186,-0.000535,-0.000411,0.000403,-0.237578,0.246438,0.072989,0.006488,0.063679,0.014577,0,6,2.848485,2,3.632576,1.978642,-0.72756,-0.546027,0.025164,0.016928,0.007489,-0.000205,-0.000004,-0,0,0,-0.049581,0.190088,0.033969,0.000589,0.023354,0.003484,0,9,2.684825,2,3.27137,NotSpot
1,2.805366,0.357779,0.17465,0.079252,0.158533,0.075966,-0.829828,-5.663123,15.394125,0.103877,0.110669,0.064795,0.032795,0.156399,0.069009,1,6,3,3,2.666667,2.5288,-0.276565,0.115128,0.08512,0.058174,0.003174,0.000436,-0.000622,-0.000428,0.000703,-0.258421,0.257294,0.078814,0.007874,0.064908,0.016987,0,6,2.848485,3,2.882576,1.930769,-0.874597,-0.598031,0.027515,0.01674,0.006579,-0.000318,-0.000006,0,0,0,-0.050834,0.192459,0.034769,0.000682,0.023704,0.003572,0,9,2.661479,2,3.248237,NotSpot
2,2.788175,0.356804,0.319139,0.103299,0.133405,0.196719,0.060155,-0.746172,-13.175069,-0.140963,0.208071,0.131782,0.02743,0.155449,0.074353,1,5,2.428571,2,2.285714,2.429291,-0.358885,0.113007,0.093742,0.039094,0.001137,0.000118,-0.000288,-0.000136,0.000261,-0.245843,0.310001,0.100633,0.008415,0.067662,0.018146,0,6,3.030303,3,2.405303,1.854075,-0.9341,-0.575215,0.02795,0.016116,0.004843,-0.000401,-0.000007,0,0,0,-0.048908,0.197126,0.036328,0.000687,0.024286,0.003429,0,8,2.579767,2,2.963339,NotSpot
2,2.515195,0.484723,0.371951,0.042065,-0.059229,-0.01575,0.430196,1.190646,-14.355433,-0.070708,0.481322,0.235427,0.022378,0.154382,0.074597,2,4,2.571429,2,0.952381,2.230184,-0.285011,0.099449,0.082871,0.017992,-0.002894,-0.000035,0.000243,0.000038,-0.00044,-0.200313,0.37505,0.130044,0.007612,0.071263,0.017485,0,5,2.515152,2,2.195076,1.749134,-0.766061,-0.48105,0.026297,0.015055,0.001994,-0.000432,-0.000006,0,0,-0,-0.043345,0.202718,0.038205,0.000606,0.024882,0.003081,0,8,2.291829,2,2.965285,NotSpot
2,2.096171,0.361137,0.275374,0.013846,-0.176133,-0.051922,0.137114,2.590657,28.764156,0.099608,0.71776,0.324288,0.025202,0.152363,0.069061,0,5,1.714286,2,3.571429,1.95736,-0.13881,0.082886,0.045344,0.006604,-0.007425,0.000248,0.000549,0.000028,-0.000603,-0.134834,0.421449,0.152964,0.005809,0.074079,0.015509,0,5,2.090909,2,1.897727,1.61944,-0.47673,-0.33792,0.023051,0.013601,0.002226,-0.000396,-0.000004,0,-0,-0,-0.034426,0.206826,0.039582,0.000477,0.025191,0.002608,0,8,2,2,2.671875,NotSpot
0,1.711184,0.096786,0.06611,0.038444,-0.142121,0.154487,0.206659,-4.707325,-24.787172,0.007769,0.811607,0.351452,0.025305,0.147162,0.059494,0,5,1.857143,2,2.476191,1.647591,-0.063592,0.064772,0.012334,0.008196,-0.009796,0.000551,0.000473,0.000038,-0.000222,-0.06891,0.432233,0.157973,0.003877,0.074506,0.012927,0,5,1.818182,2,1.965909,1.471384,-0.239799,-0.176207,0.019079,0.011823,0.00789,-0.000286,-0.000002,0,-0,-0,-0.023012,0.20691,0.039546,0.000339,0.024921,0.002099,0,6,1.700389,1,2.366914,NotSpot
2,1.373554,0.370145,0.251219,0.088072,-0.064987,-0.098756,-0.142799,2.197519,9.450706,-0.206998,0.693863,0.294437,0.027775,0.136985,0.048377,0,3,1.571429,2,1.285714,1.336455,-0.037099,0.056717,0.05065,0.02277,-0.00824,0.000451,0.000194,0.000083,0.000186,-0.016702,0.403757,0.14194,0.002446,0.071612,0.010274,0,5,1.242424,1,1.876894,1.313288,-0.060266,-0.023167,0.015081,0.014566,0.009795,-0.000113,-0.000001,0,-0,-0,-0.01031,0.200976,0.037444,0.000221,0.02387,0.001633,0,6,1.338521,1,1.974799,NotSpot
2,1.102102,0.438887,0.287525,0.228359,0.028759,-0.136566,-0.121534,1.860321,11.819185,-0.379721,0.414148,0.185484,0.028385,0.121563,0.037661,0,3,1.285714,2,1.571429,1.051549,-0.050554,0.090425,0.043512,0.030049,-0.003386,-0.000036,-0.000031,0.00006,0.000285,0.016864,0.343337,0.110547,0.001606,0.065321,0.007884,0,4,1,1,1.4375,1.154868,0.052766,0.10332,0.021316,0.011366,0.007567,0.000091,-0,0,-0,-0,0.002383,0.188212,0.033153,0.000131,0.021984,0.001269,0,5,1.019455,1,1.448839,NotSpot
2,1.280347,0.213929,0.19744,0.123582,0.041103,-0.011962,-0.102949,-2.519541,-4.049223,-0.107093,0.636871,0.271252,0.016385,0.106141,0.036547,0,4,1.428571,1,2.619048,1.216439,-0.063908,0.072164,0.057791,0.047005,0.001555,-0.000499,-0.000565,0.000319,0.000424,-0.061378,0.345932,0.097305,0.003747,0.048843,0.010204,0,4,1.333333,1,1.354167,1.17369,-0.106656,-0.042748,0.025964,0.014274,0.005328,-0.00036,-0.000007,-0,0,0,0.006362,0.15024,0.021348,0.000195,0.016009,0.002161,0,6,1.284047,1,1.891659,NotSpot
3,1.777931,0.231724,0.150274,0.098207,0.042315,-0.144579,-0.311587,3.003735,28.322147,-0.283791,0.715685,0.323961,0.024888,0.115358,0.040531,0,4,2,2,2.333333,1.486969,-0.290962,0.0833,0.070494,0.004278,0.004229,-0.000697,-0.000635,0.000194,0.000612,-0.149516,0.373619,0.111442,0.004809,0.05286,0.010391,0,6,1.69697,2,2.592803,1.272654,-0.505277,-0.214315,0.019306,0.016552,0.007467,-0.00009,-0.000005,-0,0,0,-0.004713,0.167798,0.02638,0.000245,0.018534,0.001678,0,6,1.490272,1,2.024319,NotSpot
4,2.218086,0.308258,0.158084,0.008809,-0.025397,-0.046231,0.142989,3.210348,-19.881413,-0.475151,0.670418,0.292021,0.039236,0.121263,0.044855,0,4,2,2,1.666667,1.724451,-0.493635,0.102307,0.084344,0.033452,0.00331,-0.000638,-0.000017,-0.000063,0.000044,-0.220102,0.356614,0.107848,0.006477,0.055584,0.010842,0,6,2.393939,2,2.808712,1.376456,-0.84163,-0.347995,0.018627,0.013721,0.009059,0.000129,-0.000002,-0,0,0,-0.013965,0.17979,0.030239,0.000301,0.020676,0.001572,0,12,1.789883,2,2.565053,NotSpot
2,2.4399,0.677948,0.087447,0.033867,-0.106293,0.116515,0.000092,-4.726009,-5.721269,-0.624368,0.401079,0.197256,0.069584,0.124641,0.048413,1,4,3,4,1.666667,1.883482,-0.556418,0.11931,0.074915,0.049213,-0.000447,-0.000338,0.000723,-0.00016,-0.000555,-0.243438,0.320425,0.095686,0.007438,0.057451,0.011083,0,6,2.545455,2,2.505682,1.476539,-0.963362,-0.406944,0.019702,0.010093,0.009208,0.000276,0.000002,-0,0,-0,-0.020587,0.187527,0.03294,0.000335,0.022338,0.001625,0,12,1.929961,2,2.4482,NotSpot
4,2.325279,0.443617,0.247588,0.081535,-0.114823,-0.113183,-0.120284,3.537281,22.503054,-0.277564,0.404792,0.118531,0.084243,0.12694,0.050331,1,4,2,2,1,1.948395,-0.376884,0.10363,0.055387,0.052537,-0.004041,0.000205,0.000896,-0.000118,-0.000533,-0.211554,0.295537,0.08639,0.006309,0.059034,0.011209,0,5,2.484848,2,1.882576,1.567288,-0.757991,-0.381107,0.019443,0.010705,0.005595,0.000349,0.000005,0,-0,-0,-0.024553,0.192499,0.034756,0.000333,0.02351,0.001704,0,12,2.031128,2,2.467777,NotSpot
1,2.052083,0.435985,0.26396,0.017445,-0.036815,0.136865,-0.039178,-2.903803,-15.428555,0.18947,0.360446,0.105476,0.049594,0.129264,0.051034,1,4,2,2,1,1.9405,-0.111583,0.077008,0.044423,0.020535,-0.004669,0.000838,0.000494,-0.000143,-0.00017,-0.141967,0.287451,0.082988,0.004711,0.0606,0.011352,0,6,2.181818,2,1.903409,1.646086,-0.405997,-0.294414,0.018217,0.011056,0.002689,0.000358,0.000009,0,-0,-0,-0.026584,0.195809,0.035963,0.000301,0.024246,0.001781,0,12,2.062257,2,2.527359,NotSpot
2,1.837841,0.413927,0.29086,0.203995,-0.041691,0.132525,0.551045,0.281695,1.889243,0.327063,0.188603,0.07963,0.046498,0.132182,0.051674,0,3,1.428571,1,0.952381,1.908282,0.070442,0.067886,0.034647,0.032209,-0.001477,0.001114,-0.000081,-0.000199,0.000169,-0.070324,0.284324,0.082516,0.003939,0.062111,0.011515,0,4,2.030303,2,1.592803,1.711407,-0.126434,-0.196876,0.016816,0.011301,0.000338,0.000321,0.00001,0,-0,-0,-0.027779,0.197946,0.036716,0.000262,0.024621,0.001866,0,12,2.007782,2,2.476502,NotSpot
3,1.84496,0.410058,0.385918,0.001907,0.054164,-0.109367,0.057305,0.597779,-7.622209,0.022233,0.320757,0.099733,0.044195,0.135945,0.053255,0,3,2,2,1.333333,1.905996,0.061036,0.06682,0.064969,0.035336,0.00388,0.000691,-0.000587,-0.000066,0.000488,-0.033484,0.290046,0.085496,0.00362,0.063417,0.011748,0,5,1.757576,1,1.751894,1.763102,-0.081858,-0.142894,0.015933,0.01184,0.00153,0.000256,0.00001,-0,-0,-0,-0.029303,0.199014,0.037067,0.000238,0.024718,0.001995,0,7,1.922179,2,2.220483,NotSpot
2,2.073942,0.401232,0.17171,0.079798,0.213969,-0.061204,-1.010501,-3.162117,5.540529,-0.309321,0.50545,0.160028,0.037313,0.140304,0.05588,1,5,2.428571,2,2.619048,1.967145,-0.106798,0.065163,0.061315,0.046036,0.007818,-0.00015,-0.000824,0.000278,0.000497,-0.049884,0.311012,0.093655,0.003634,0.064356,0.012074,0,7,2.151515,2,2.382576,1.800648,-0.273294,-0.166497,0.015733,0.013298,0.002831,0.000174,0.000008,-0,-0,0,-0.031862,0.199076,0.037053,0.000238,0.024622,0.002199,0,7,2,2,2.398438,NotSpot
5,2.375505,0.497327,0.315006,0.154947,0.093436,-0.202331,-0.050835,9.589275,30.052168,-0.657386,0.442174,0.189733,0.03516,0.144383,0.058665,1,5,2.285714,2,1.904762,2.086349,-0.289156,0.069617,0.059518,0.019069,0.007342,-0.000686,-0.000547,0.000458,-0.000088,-0.110065,0.329453,0.101505,0.003973,0.064806,0.012456,0,7,2.30303,2,2.342803,1.82253,-0.552975,-0.263819,0.016894,0.015049,0.003524,0.000083,0.000004,-0,-0,0,-0.035467,0.198369,0.036771,0.000291,0.024426,0.00248,0,7,2.132296,2,2.716805,NotSpot
3,2.522892,0.345231,0.167905,0.049739,-0.058048,0.030076,1.184396,-6.012425,-46.993343,-0.227064,0.360733,0.166772,0.037299,0.147179,0.06043,1,6,3,3,3.666667,2.222882,-0.300009,0.081264,0.069316,0.036784,0.002987,-0.000621,0.00008,0.00013,-0.000654,-0.187365,0.32496,0.101664,0.004787,0.064838,0.012857,0,7,2.545455,2,2.755682,1.825804,-0.697087,-0.397078,0.020339,0.01538,0.00366,-0.00001,0.000001,-0,0,0,-0.03938,0.197421,0.036421,0.0004,0.024233,0.002789,0,8,2.272373,2,2.995835,NotSpot
1,2.596395,0.51582,0.151455,0.094172,-0.069014,0.368087,0.034756,-5.576662,8.783625,0.458537,0.262885,0.118589,0.045113,0.148343,0.062362,0,5,2.142857,2,2.809524,2.319444,-0.27695,0.102221,0.086307,0.064419,-0.001604,-0.000453,0.000429,-0.000317,-0.000319,-0.252947,0.306174,0.096808,0.007097,0.064892,0.013871,0,6,2.848485,3,3.445076,1.807075,-0.78932,-0.51237,0.023841,0.015309,0.003227,-0.000097,-0.000003,0,0,0,-0.042377,0.197044,0.036275,0.000525,0.024138,0.003045,0,8,2.420233,2,3.072714,NotSpot
3,2.763183,0.397342,0.32412,0.110047,0.044806,0.036188,-0.807943,3.719803,22.50453,-0.036825,0.181787,0.111222,0.059669,0.148497,0.067782,1,5,2.428571,3,2.285714,2.324145,-0.439038,0.123446,0.080932,0.076967,-0.003662,-0.000636,0.000226,-0.000212,0.000558,-0.281345,0.31122,0.100481,0.009141,0.065701,0.015814,0,6,2.757576,3,2.439394,1.762758,-1.000425,-0.561387,0.026169,0.014896,0.002071,-0.000166,-0.000004,0,0,0,-0.043135,0.197938,0.036557,0.000615,0.024187,0.003156,0,8,2.357977,2,2.98854,NotSpot
5,2.734604,0.567518,0.19097,0.181828,0.143354,-0.368476,-0.478178,4.583195,-4.064,-0.576661,0.422065,0.218569,0.03777,0.14854,0.070446,2,5,3,2,2,2.211767,-0.522837,0.112363,0.084753,0.059618,-0.003882,-0.000746,-0.000034,0.000188,0.000623,-0.256734,0.357422,0.120189,0.008137,0.067635,0.016542,0,6,2.606061,2,2.683712,1.691376,-1.043228,-0.520391,0.026622,0.014127,0.000017,-0.000201,-0.000005,0,0,-0,-0.040732,0.200093,0.037246,0.000627,0.024332,0.00307,0,8,2.252918,2,3.010001,NotSpot
2,2.29223,0.279998,0.193434,0.074132,-0.063221,-0.090046,0.725659,0.955351,-12.646321,-0.160696,0.78827,0.338811,0.026173,0.148182,0.067934,0,5,2.142857,2,3.476191,1.990883,-0.301347,0.092709,0.058622,0.031696,-0.00449,-0.000133,0.000073,0.000102,-0.00025,-0.183027,0.411227,0.144658,0.006657,0.06998,0.015614,0,6,2.272727,2,2.329545,1.59383,-0.6984,-0.397053,0.025097,0.013019,0.003253,-0.000186,-0.000003,0,0,-0,-0.034863,0.202346,0.037954,0.000559,0.024414,0.002792,0,8,2.027237,2,2.862536,NotSpot
0,1.644222,0.382498,0.228762,0.071525,-0.169374,0.243146,0.457649,-7.055152,-9.7977,0.539736,0.767225,0.374884,0.025706,0.145453,0.06083,0,3,1.571429,2,0.952381,1.700202,0.055979,0.077043,0.010952,0.001034,-0.005883,0.000895,0.000261,-0.000325,-0.000684,-0.086961,0.435112,0.156769,0.004902,0.071232,0.013596,0,6,1.757576,1,2.814394,1.473866,-0.170356,-0.226336,0.022063,0.011625,0.007734,-0.000111,-0.000002,0,-0,-0,-0.025954,0.202679,0.038003,0.000442,0.024206,0.002381,0,8,1.750973,1,2.554931,NotSpot
1,1.13899,0.436428,0.270179,0.046835,-0.045144,0.095418,-0.791014,2.015848,32.733391,0.659772,0.56145,0.311552,0.025117,0.138211,0.051159,0,2,0.571429,0,0.619048,1.390314,0.251324,0.059661,0.052847,0.003485,-0.006279,0.001344,0.000174,-0.000334,-0.000211,-0.00333,0.415947,0.147489,0.003206,0.070036,0.011161,0,5,1.181818,1,1.465909,1.337875,0.198885,-0.052439,0.018263,0.013296,0.010014,0.000022,0,0,-0,-0,-0.014981,0.199006,0.036692,0.000314,0.023485,0.001919,0,8,1.478599,1,2.203642,NotSpot
0,0.862986,0.405843,0.161477,0.117452,0.001566,-0.01776,0.197544,2.414926,-18.937954,0.449867,0.436715,0.211624,0.017747,0.125645,0.040949,0,2,0.428571,0,0.619048,1.103797,0.240811,0.090114,0.045592,0.001211,-0.004189,0.00084,-0.000036,0.000076,0.000253,0.045733,0.361071,0.119946,0.001974,0.065761,0.008769,0,3,0.878788,1,0.984848,1.193978,0.330993,0.090181,0.01936,0.014285,0.008271,0.000197,0.000001,-0,-0,-0,-0.003196,0.189783,0.033607,0.0002,0.022107,0.00148,0,6,1.136187,1,1.704037,NotSpot
0,1.545803,0.200773,0.146171,0.040597,-0.005984,0.054221,-0.476444,1.308107,18.048683,0.014005,0.757045,0.304026,0.026463,0.101142,0.036864,0,3,1.142857,1,1.47619,1.310888,-0.234915,0.080101,0.075471,0.031568,0.001567,-0.000507,-0.000013,0.000123,-0.000134,-0.124005,0.352746,0.099309,0.004479,0.046855,0.00955,0,5,1.606061,1,2.246212,1.159999,-0.385803,-0.150889,0.02151,0.014972,0.006775,-0.000321,-0.000006,-0,0,0,-0.000238,0.156308,0.02304,0.000203,0.016703,0.001625,0,6,1.291829,1,1.79341,NotSpot
2,1.986012,0.364198,0.17359,0.023634,-0.003763,-0.147099,0.053799,-2.876517,-0.079239,-0.561421,0.704401,0.284427,0.053549,0.10788,0.042074,0,5,2.571429,2,3.285714,1.50969,-0.476322,0.10306,0.072528,0.008713,0.003464,-0.000476,0.000018,0.000081,0.000146,-0.184302,0.357738,0.104815,0.006433,0.050564,0.009975,0,5,1.909091,2,2.210227,1.247084,-0.738928,-0.262606,0.017024,0.016743,0.008324,-0.000106,-0.000003,-0,0,0,-0.008043,0.170023,0.02714,0.000244,0.018948,0.001396,0,12,1.505837,1,2.39938,NotSpot
4,2.15473,0.678555,0.171848,0.104631,0.015602,-0.074958,0.06554,1.182265,-6.239346,-0.745772,0.408827,0.205996,0.079853,0.112594,0.046323,2,4,2.571429,2,0.619048,1.641553,-0.513177,0.110643,0.059419,0.032372,0.002941,-0.000185,0.000063,-0.000163,0.000243,-0.202434,0.343504,0.10216,0.006991,0.053646,0.010366,0,5,2,2,1.875,1.332256,-0.822474,-0.309297,0.017599,0.013319,0.009254,0.000056,0.000001,-0,0,0,-0.013534,0.18003,0.03039,0.000269,0.02082,0.001387,0,12,1.649805,1,2.369072,NotSpot
2,2.0599,0.449051,0.306491,0.167593,-0.017215,0.065208,0.337209,3.918352,-17.17938,-0.310153,0.294158,0.135524,0.078361,0.116232,0.048641,0,4,2.142857,2,2.809524,1.694532,-0.365369,0.096102,0.050832,0.029195,0.001117,-0.000018,0.000091,-0.000156,-0.000006,-0.176129,0.327043,0.097752,0.005767,0.056369,0.010527,0,6,1.969697,2,1.592803,1.410372,-0.649528,-0.284159,0.017275,0.010274,0.009729,0.000158,0.000004,-0,0,-0,-0.016729,0.187401,0.032909,0.000265,0.022282,0.001434,0,12,1.708171,1,2.402785,NotSpot
2,1.958691,0.26181,0.260125,0.084597,-0.026043,0.00013,-0.082099,-3.657937,22.730503,-0.437339,0.317573,0.1046,0.056906,0.119613,0.049505,1,6,2.428571,2,3.619048,1.685924,-0.272767,0.072252,0.035213,0.012185,0.000066,-0.000069,0.000103,0.000184,-0.000308,-0.119651,0.315392,0.094542,0.004189,0.058843,0.010578,0,6,1.939394,2,2.121212,1.47903,-0.479661,-0.206894,0.016165,0.009907,0.007757,0.000204,0.000007,-0,-0,-0,-0.018315,0.192937,0.034842,0.00024,0.023347,0.00149,0,12,1.735409,1,2.578156,NotSpot
1,1.759599,0.239182,0.22959,0.178964,-0.046054,-0.042978,-0.072652,0.362967,-1.8403,-0.169372,0.352189,0.097166,0.046897,0.123325,0.049998,1,4,1.857143,2,1.142857,1.654039,-0.10556,0.0601,0.023941,0.019632,0.001581,0.000009,-0.000039,0.000262,-0.00028,-0.055791,0.309226,0.093158,0.003256,0.061038,0.010624,0,6,1.727273,1,1.579545,1.536736,-0.222863,-0.117303,0.014988,0.009966,0.005655,0.000208,0.000009,-0,-0,-0,-0.019299,0.196981,0.03626,0.000211,0.02405,0.001559,0,12,1.762646,1,2.494224,NotSpot
1,1.573161,0.516352,0.227195,0.074925,0.013224,0.150098,0.029478,-0.55196,-7.05221,0.214232,0.329984,0.121806,0.049233,0.127737,0.051142,0,3,1.428571,1,1.285714,1.644654,0.071493,0.061446,0.051797,0.02132,0.005374,0.00036,-0.000487,-0.000092,0.000104,-0.011671,0.315902,0.096417,0.002733,0.062871,0.010743,0,4,1.575758,1,1.189394,1.583118,0.009957,-0.061536,0.014277,0.010357,0.00392,0.000184,0.000009,-0,-0,-0,-0.020714,0.199615,0.037177,0.000195,0.02444,0.001666,0,7,1.603113,1,1.896553,NotSpot
1,1.604788,0.339762,0.159878,0.076427,0.133901,0.123514,0.278429,1.380942,4.661766,0.256312,0.567843,0.203777,0.035829,0.132609,0.053293,1,2,1.285714,1,0.238095,1.69221,0.087421,0.066402,0.046146,0.031111,0.008214,0.000646,-0.000924,-0.000274,0.000543,-0.010855,0.342155,0.107061,0.002533,0.064215,0.010969,0,5,1.606061,1,1.558712,1.617403,0.012614,-0.074807,0.014162,0.011636,0.002639,0.000143,0.000008,0,-0,-0,-0.023158,0.200889,0.037605,0.000197,0.024571,0.001842,0,7,1.70428,1,2.240333,NotSpot
1,1.845374,0.187608,0.186063,0.059059,0.168897,-0.160435,-0.022433,-3.337849,-26.043709,-0.060604,0.719552,0.283118,0.026219,0.136936,0.055875,0,5,2.142857,2,2.809524,1.79949,-0.045884,0.046712,0.043654,0.031225,0.006425,0.000536,-0.000671,-0.00005,0.000557,-0.05914,0.372889,0.119888,0.002708,0.064931,0.01127,0,6,1.787879,1,1.859848,1.637843,-0.207532,-0.161647,0.015415,0.013071,0.001922,0.000095,0.000005,0,-0,0,-0.026563,0.200981,0.037605,0.000242,0.024511,0.002085,0,7,1.809339,1,2.576787,NotSpot
3,2.119165,0.430551,0.274799,0.049953,0.053413,-0.182447,-1.303392,2.88663,45.089973,-0.105799,0.598131,0.296363,0.032516,0.139601,0.057773,1,3,2,2,1,1.932555,-0.18661,0.060227,0.050949,0.028351,0.000149,0.000053,0.000344,0.000105,-0.000079,-0.139527,0.38364,0.125316,0.003465,0.065019,0.011581,0,6,2,2,2.3125,1.641446,-0.477719,-0.291109,0.018662,0.013338,0.001814,0.000047,0.000002,0,0,-0,-0.030186,0.200255,0.037322,0.000337,0.024337,0.002356,0,8,1.984436,2,2.796632,NotSpot
1,2.367208,0.383311,0.320364,0.064016,-0.178627,0.054708,0.289337,2.510201,-0.251111,0.126964,0.421708,0.24617,0.041975,0.140356,0.058881,1,3,1.714286,1,0.904762,2.033234,-0.333974,0.095424,0.06378,0.058345,-0.006085,-0.000617,0.001196,0.000027,-0.000739,-0.217549,0.372708,0.122279,0.006447,0.064814,0.012378,0,6,2.575758,2,2.376894,1.624919,-0.742289,-0.408315,0.022009,0.013207,0.002362,0.00001,-0,0,0,-0,-0.032853,0.199306,0.036963,0.000447,0.024123,0.002588,0,8,2.089494,2,2.948991,NotSpot
3,2.587479,0.49153,0.280846,0.271413,-0.210258,0.064295,1.503582,-1.628701,-52.10656,-0.482098,0.3037,0.214753,0.076183,0.140115,0.062415,1,4,3,3,1.333333,2.043619,-0.54386,0.124441,0.072472,0.057616,-0.008011,-0.001172,0.001057,0.000076,-0.000594,-0.254529,0.36909,0.121807,0.009478,0.064921,0.014108,0,6,2.606061,2,2.621212,1.584909,-1.00257,-0.45871,0.024255,0.012777,0.003698,-0.000004,-0.000002,0,0,-0,-0.033334,0.198639,0.036694,0.000528,0.023908,0.002706,0,8,2.108949,2,2.839646,NotSpot
2,2.46539,0.472339,0.386042,0.319006,-0.037783,0.019887,-0.364708,-3.037771,26.135489,-0.539375,0.583925,0.294396,0.062751,0.139766,0.063071,1,5,2.428571,2,1.952381,1.935126,-0.530263,0.113788,0.0788,0.036011,-0.005821,-0.001129,0.000246,0.000212,0.000055,-0.228599,0.392643,0.132277,0.008344,0.065659,0.014604,0,8,2.727273,2,3.329545,1.520198,-0.945192,-0.414928,0.024746,0.012049,0.005976,0.000017,-0.000002,0,0,-0,-0.030819,0.198233,0.036493,0.000544,0.023666,0.002661,0,8,1.976654,2,2.811953,NotSpot
