@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,NotSpots}

@data
13,20.584183,7.127062,2.7838,1.611213,0.005689,1.258591,0.610225,-13.940921,-90.216179,-8.299648,24.693335,13.919825,3.147779,2.88737,21.714285,181.238098,13.73768,-6.846502,0.832079,0.619973,0.508945,0.007131,-0.019293,-0.000101,0.002191,-0.000298,-1.960997,0.458629,0.321776,0.250202,0.172253,23.121212,493.984863,10.5905,-9.993683,-3.147181,0.09026,0.043383,0.032515,0.000119,-0.000119,-0.000002,0.000001,0,-0.166158,0.033309,0.0017,0.066604,0.003582,12.914397,95.32077,Spots
46,25.396017,11.275547,8.308736,4.443924,0.216874,-1.673977,-1.527043,-39.447742,61.164406,-24.028206,23.573467,19.391933,3.241122,3.027998,43.857143,1289.142822,13.927096,-11.468921,0.908512,0.82193,0.581956,0.008381,-0.029642,-0.000657,0.006549,0.000695,-2.312397,0.498133,0.335228,0.248595,0.187782,24.424242,446.251892,10.554539,-14.841478,-3.372558,0.08761,0.04254,0.031985,0.000098,-0.000126,-0.000002,0.000001,0,-0.162135,0.033955,0.002231,0.064988,0.003946,12.914397,95.617645,Spots
45,20.908524,8.551458,5.220374,0.049752,-0.075622,-1.820212,-0.401799,46.90662,22.672306,-13.821585,23.664076,14.837428,3.063774,2.901408,25.571428,292.285706,13.276843,-7.63168,0.779554,0.648221,0.402912,0.009037,-0.021775,-0.000249,0.003795,0.000024,-1.830687,0.811502,0.277418,0.2349,0.193853,21.212122,478.484863,10.476553,-10.431971,-2.80029,0.083157,0.034091,0.029129,0.000052,-0.00011,-0.000002,0.000001,0,-0.146378,0.036843,0.002392,0.063369,0.004058,12.70428,96.818459,Spots
8,15.467925,7.183456,3.770514,0.346896,-0.696275,-0.195926,-4.100342,-9.864388,161.443054,3.066046,41.671021,12.963676,7.588129,7.099616,13.857142,46.809525,14.359304,-1.108621,1.004836,0.693107,0.2615,-0.027037,-0.001354,0.006718,-0.001134,-0.003592,-1.436443,2.931355,0.618458,0.66779,0.509883,15.30303,136.717804,10.932248,-4.535677,-3.427056,0.125446,0.067365,0.041223,0.001499,-0.000156,0.000001,0.000001,-0,-0.234034,0.101743,0.005495,0.105015,0.009679,15.385214,252.386185,Spots
12,17.727385,8.120465,4.871912,0.883701,-0.290957,2.832724,2.0537,4.896236,-71.805634,2.364851,53.242508,18.006891,8.25983,7.471257,14.714286,50.238094,15.090663,-2.636722,1.14578,0.800213,0.01285,-0.001965,0.002259,0.00108,-0.007817,-0.000749,-1.933143,2.887095,0.750173,0.68156,0.553279,19.151516,483.820068,11.05041,-6.676974,-4.040253,0.131227,0.070439,0.050009,0.00142,-0.000166,0,0.000001,-0,-0.251674,0.088655,0.005694,0.102518,0.010157,15.657588,252.218231,Spots
9,14.939209,7.693696,2.671272,0.843272,-1.075418,-1.303924,1.536285,10.368375,-4.82938,4.179152,42.807957,11.177543,7.724488,6.913339,12.857142,11.809524,14.168827,-0.770382,0.91736,0.713034,0.282537,-0.016458,-0.001047,0.006029,-0.000872,-0.003751,-1.347856,3.201,0.523354,0.6953,0.528267,14.606061,78.121216,10.875253,-4.063956,-3.293574,0.123306,0.066897,0.039256,0.001595,-0.000163,0.000001,0.000001,-0,-0.229459,0.1121,0.005068,0.108636,0.009199,14.817121,256.267212,Spots
14,23.683805,8.506762,7.935963,3.870442,-1.6082,-0.680156,7.442871,66.419525,-132.25766,-4.441242,64.0569,30.484327,8.981272,8.159861,17.142857,63.809525,16.169035,-7.514771,1.3671,1.036537,0.496389,-0.011119,-0.025809,0.005898,0.003208,-0.005519,-2.900026,2.807029,0.935461,0.746838,0.585398,25.424242,714.814392,11.066879,-12.616926,-5.102156,0.132897,0.074837,0.060827,0.001662,-0.00022,0.000001,0.000001,-0,-0.268562,0.094628,0.005558,0.106386,0.010146,15.712062,254.143326,Spots
27,31.228172,13.996861,7.514117,1.498808,0.00098,2.401391,-1.240313,-99.140259,58.218376,-20.012171,69.073242,45.55175,9.66664,8.689845,42.57143,1520.285767,17.237345,-13.990828,1.60641,1.206821,1.002216,0.004762,-0.040476,0.000464,0.004914,-0.000175,-3.815447,2.180746,1.208733,0.763039,0.621565,35.575756,1180.751953,11.190998,-20.037174,-6.046347,0.139141,0.078354,0.071398,0.001497,-0.00024,0.000001,0.000001,-0,-0.288893,0.07861,0.005586,0.103499,0.010729,15.933852,252.827637,Spots
17,27.471626,10.023478,5.380422,4.301193,2.001884,0.844774,-9.888638,4.107789,136.86409,-11.102707,75.30426,35.067276,9.574551,8.400329,28,435,16.813076,-10.65855,1.423146,1.126363,0.821017,0.021965,-0.031567,-0.005876,0.001874,0.006282,-3.370527,2.538467,0.983478,0.738578,0.624053,29.878788,839.484863,11.236184,-16.235443,-5.576892,0.141359,0.077907,0.067628,0.001136,-0.000217,0,0.000001,-0,-0.286894,0.068671,0.005284,0.100569,0.010827,15.712062,254.002701,Spots
10,17.533203,9.09838,4.016226,0.984134,1.305743,-0.715326,0.327662,43.338978,-79.54837,4.09802,61.672764,16.544832,8.705541,7.390434,10.857142,18.809525,15.157914,-2.375289,1.028098,0.825656,0.018364,0.028837,-0.006592,-0.006992,-0.002491,0.005153,-1.872118,3.043167,0.625847,0.675894,0.587427,18.121212,290.984863,11.205734,-6.327469,-3.95218,0.139775,0.07317,0.05174,0.000638,-0.000156,-0,0.000001,0,-0.264686,0.065049,0.004975,0.097976,0.010422,15.190661,257.397095,Spots
18,17.019327,9.003087,4.042218,1.995456,-0.097042,2.105209,-0.60707,24.849997,71.734612,2.965414,55.155388,15.193004,8.335165,7.278795,12.714286,16.238094,14.786306,-2.233021,0.973977,0.846795,0.037334,0.017034,0.003072,0.000396,-0.00725,-0.000644,-1.783439,3.340264,0.579557,0.730486,0.559861,18.030304,416.342804,10.937144,-6.082183,-3.849162,0.126926,0.06929,0.047119,0.001596,-0.000182,-0,0.000001,0,-0.243335,0.109504,0.004943,0.109294,0.009289,14.945525,256.817322,Spots
19,30.580013,11.96944,8.174913,1.808217,-0.26684,0.41056,4.317579,-48.508537,-126.883934,-18.336136,75.048973,40.501404,9.655882,8.625719,39.142857,1458.80957,17.093616,-13.486397,1.464729,1.226615,1.03412,0.015275,-0.039569,0.000294,0.005827,-0.000731,-3.725464,2.546794,1.015083,0.785488,0.622795,33.090908,1163.022705,11.134586,-19.445427,-5.95903,0.137223,0.07785,0.07003,0.001602,-0.000248,0,0.000001,-0,-0.285103,0.089346,0.005361,0.106799,0.010377,15.642023,255.004166,Spots
121,43.085892,21.393711,18.036963,13.342785,0.310414,-5.483862,-2.292537,30.094952,30.114031,-52.773457,68.336281,62.23632,10.310675,9.261556,76.428574,2506.952393,18.363874,-24.722017,1.823804,1.667414,1.418537,0.00929,-0.068132,-0.000224,0.016362,0.000535,-4.909756,1.521266,1.326823,0.803449,0.65279,40.969696,1041.280273,11.261198,-31.824694,-7.102676,0.143744,0.081868,0.081387,0.001362,-0.000275,0.000001,0.000002,-0,-0.307,0.071648,0.005282,0.10366,0.011082,16.089495,251.722427,Spots
72,37.911476,16.629684,13.10803,6.889452,0.518122,-2.109267,-3.279176,15.321623,77.335442,-36.627167,74.079391,51.953388,10.125753,9.031202,56,1387.333374,17.935595,-19.975882,1.614648,1.556331,1.269174,0.002254,-0.056933,-0.001009,0.010745,0.001511,-4.440153,1.845864,1.163123,0.778201,0.643208,39.333332,1099.041626,11.304976,-26.606499,-6.630618,0.145645,0.081449,0.078083,0.000924,-0.000253,0.000001,0.000001,-0,-0.305177,0.061496,0.005066,0.100524,0.011298,15.875486,253.875061,Spots
12,22.953753,7.833011,7.424432,3.786352,0.002269,2.499782,2.552627,-25.314112,-70.939194,-4.194931,68.233566,26.36404,9.142355,8.001738,23.571428,512.952393,16.084587,-6.869165,1.235212,1.033685,0.39055,-0.003186,-0.016598,-0.001238,-0.003649,0.000766,-2.659447,2.724125,0.801544,0.711645,0.595706,24.787878,595.922363,11.269091,-11.684662,-4.815496,0.143322,0.076085,0.062323,0.000365,-0.000189,0.000001,0.000001,-0,-0.28173,0.058973,0.005064,0.097796,0.010995,15.342412,256.749481,Spots
11,15.71736,9.246051,3.804056,1.456825,1.098004,3.659584,-0.979011,-58.886116,-58.917526,3.985171,51.70966,13.266228,8.177493,7.043589,15,51.333332,14.484327,-1.233032,0.940899,0.79565,0.213487,0.044194,0.00537,-0.005407,-0.006899,0.004046,-1.523062,3.237803,0.550722,0.719054,0.556478,17.787878,605.922363,10.931572,-4.785788,-3.552755,0.12739,0.06835,0.04318,0.001348,-0.000168,-0.000001,0.000001,0,-0.238921,0.108549,0.004692,0.108891,0.009119,15.132296,254.662109,Spots
26,27.537041,11.06424,7.54726,4.511525,1.525785,-0.014491,-8.004554,-24.584715,194.185623,-14.099976,75.775505,35.170418,9.431226,8.383454,34,2485.333252,16.651993,-10.885048,1.389063,1.157482,0.741755,0.03276,-0.030183,-0.004903,0.003003,0.005058,-3.288301,2.692267,0.95113,0.772957,0.617458,28.484848,1145.757568,11.126293,-16.410748,-5.5257,0.137878,0.076802,0.065495,0.001304,-0.000232,-0,0.000001,0,-0.280175,0.088542,0.005194,0.106377,0.010312,15.645914,254.573349,Spots
146,38.832375,19.32538,15.898247,9.722679,0.067989,-7.451762,0.850546,132.603333,-43.561611,-44.946304,71.993813,55.204926,9.999581,9.064115,62.57143,2496.285645,17.876333,-20.956041,1.671926,1.481181,1.249086,0.004922,-0.056076,0.000222,0.012564,-0.000325,-4.402193,1.790845,1.243146,0.791254,0.639446,36.636364,1133.238647,11.251137,-27.581238,-6.625196,0.144302,0.080763,0.077052,0.001019,-0.00026,0.000001,0.000001,-0,-0.302117,0.070849,0.005341,0.103182,0.011101,15.945525,251.559525,Spots
45,34.50806,14.529517,12.513273,2.625472,-1.86297,-1.502907,8.489461,-63.483852,-153.656693,-29.668262,68.7416,49.741001,9.741488,8.907704,53.142857,2006.476196,17.527105,-16.980955,1.614134,1.38528,1.025579,-0.024094,-0.049424,0.005362,0.00969,-0.006194,-4.024994,1.864541,1.18971,0.767711,0.618457,35.363636,1138.988647,11.294158,-23.213902,-6.232947,0.145859,0.079315,0.075738,0.000553,-0.000243,0.000002,0.000001,-0,-0.300912,0.060548,0.005497,0.099971,0.011398,15.762646,253.798904,Spots
17,21.839241,8.207684,6.908911,4.400386,-1.466433,2.565389,1.28572,-27.960655,65.795013,-3.101614,59.851582,24.83919,8.738736,7.941044,20.571428,158.952377,15.846286,-5.992955,1.248174,1.009208,0.19323,-0.038191,-0.017407,0.00539,-0.001273,-0.004461,-2.450612,2.542606,0.81304,0.703301,0.561986,24.878788,772.109863,11.258137,-10.581104,-4.588149,0.143149,0.074169,0.061175,-0.00001,-0.000186,0.000002,0.000001,-0,-0.278492,0.057958,0.005761,0.09718,0.011163,15.377432,255.501526,Spots
4,17.80212,10.793571,4.567179,2.883567,0.769176,0.658293,-0.76068,37.309456,-38.044331,3.342825,58.367554,18.079147,8.393473,7.465752,11,73,15.105315,-2.696805,1.109158,0.870739,0.040955,0.030558,-0.005868,-0.00528,-0.002481,0.004261,-1.938942,2.921753,0.705402,0.711905,0.574949,18.454546,610.193176,11.044814,-6.757306,-4.060501,0.13477,0.071415,0.049195,0.000791,-0.000177,-0,0.000001,0,-0.25538,0.091389,0.005224,0.10519,0.009983,15.330739,254.144089,Spots
19,23.644571,9.269786,7.442313,7.085298,-0.421697,1.88559,1.060454,-91.529381,1.821594,-8.912771,66.239594,28.255821,8.83477,8.125948,34.57143,2481.619141,16.064001,-7.58057,1.280408,1.057698,0.357753,-0.005686,-0.01515,0.000869,-0.002123,-0.001186,-2.695859,2.61587,0.870811,0.729038,0.588794,23.545454,944.505676,11.163604,-12.480968,-4.900397,0.140784,0.074856,0.060207,0.000511,-0.000201,0.000001,0.000001,-0,-0.275847,0.075446,0.005787,0.102162,0.010775,15.712062,251.994888,Spots
28,22.096872,8.216154,7.213607,6.232801,-1.553743,-0.190891,1.568401,48.083794,46.568726,-5.230254,60.12524,25.031521,8.525535,8.057,19.857143,169.809525,15.83639,-6.260482,1.211693,1.020118,0.234847,-0.041317,-0.016008,0.006918,0.000358,-0.006295,-2.466658,2.564977,0.800228,0.709188,0.558947,22.939394,703.121216,11.206184,-10.890688,-4.630206,0.142143,0.073616,0.05976,0.000079,-0.000191,0.000002,0.000001,-0,-0.27552,0.06534,0.00618,0.099037,0.011092,15.782102,252.366394,Spots
10,16.373428,7.95566,3.697603,2.5447,-0.714743,-1.062926,-1.815351,19.402138,24.209671,1.713357,42.131847,12.695132,7.592482,7.231932,15,44.333332,14.600709,-1.772719,0.965544,0.775406,0.295176,-0.055167,-0.008539,0.006743,0.002285,-0.003735,-1.445775,2.553777,0.567718,0.652199,0.494198,15.363636,85.11364,11.174706,-5.198723,-3.426003,0.139494,0.06825,0.048304,-0.000418,-0.000151,0.000002,0,-0,-0.256048,0.061812,0.006408,0.09627,0.010892,15.105059,255.102203,Spots
7,10.952415,2.906047,0.899966,0.503535,0.075512,1.184843,1.348031,-12.134588,-3.647269,1.502547,7.318605,1.738983,2.673912,2.35443,10.714286,16.238094,11.187375,0.23496,0.407296,0.382448,0.288458,0.004435,0.010488,0.0001,-0.005952,-0.001986,-0.26361,0.925309,0.105377,0.317562,0.20564,11.272727,24.642046,10.155628,-0.796787,-1.031747,0.076228,0.03169,0.007752,-0.000218,-0.000043,-0,-0,0,-0.115669,0.070639,0.001238,0.081191,0.003172,11.377432,83.993706,Spots
13,11.562434,2.823385,1.539943,0.753111,-0.053633,1.290034,-0.362637,16.926216,-15.201056,0.53033,6.903538,2.189689,2.667672,2.360523,10,7,11.281177,-0.281258,0.404011,0.369824,0.319101,-0.022409,0.010199,-0.000704,-0.006735,0.001416,-0.353288,0.914034,0.112074,0.319023,0.201557,11.909091,42.210228,10.156962,-1.405472,-1.124214,0.076568,0.0319,0.010206,-0.000421,-0.000045,0.000001,-0,-0,-0.118674,0.070565,0.001285,0.080961,0.00319,11.357977,84.246353,Spots
18,14.51554,5.018696,3.364003,2.670923,0.542513,0.430166,1.766604,17.097433,-71.294037,-1.01623,18.253775,6.456691,3.402809,3.070181,13.571428,66.952377,12.443451,-2.072089,0.611149,0.519354,0.104875,0.008434,-0.003792,-0.002898,-0.001849,0.001561,-1.025627,1.143017,0.212772,0.361877,0.235077,14.787879,116.734848,10.296961,-4.218579,-2.14649,0.083586,0.036277,0.026937,-0.000239,-0.000094,-0,0,0,-0.1468,0.06614,0.001618,0.081614,0.003561,12.626459,115.836487,Spots
13,15.217665,5.203919,4.209387,3.119805,-0.254845,1.549163,-1.625083,-34.489479,100.544968,-2.125273,17.028656,7.865431,3.40263,3.078238,18.285715,121.571426,12.554754,-2.66291,0.644055,0.551767,0.06315,-0.034887,-0.0047,0.002093,-0.003413,0.000304,-1.132672,1.08731,0.229685,0.36396,0.229797,15.727273,236.392044,10.298221,-4.919444,-2.256534,0.083939,0.037813,0.027995,-0.000392,-0.000097,0.000001,0,-0,-0.149747,0.065754,0.001706,0.081361,0.003619,12.595331,115.960602,Spots
30,21.63546,7.750309,7.255077,1.406082,1.469293,-1.807323,-5.039107,-1.810209,43.12384,-13.599304,26.27877,15.463176,4.005674,3.644869,28.571428,266.619049,13.69321,-7.94225,0.834659,0.79182,0.381874,0.010501,-0.023864,-0.004794,0.006022,0.005468,-2.008353,0.966393,0.337519,0.396981,0.254551,21.90909,460.460236,10.411491,-11.223969,-3.281718,0.089508,0.043241,0.037774,-0.00025,-0.000133,-0,0.000001,0,-0.170522,0.060161,0.002046,0.081869,0.003956,13.237354,117.267662,Spots
42,22.798632,9.706974,8.112903,0.480005,-0.779471,-2.1905,2.991499,10.171297,-149.220718,-17.339872,23.59761,18.085733,4.014352,3.652006,32.42857,735.619019,13.800713,-8.997919,0.886681,0.808112,0.417773,-0.037502,-0.026035,0.004535,0.00589,-0.002164,-2.112566,0.862356,0.369329,0.399596,0.249589,22.242424,458.251892,10.410375,-12.388257,-3.390338,0.089855,0.046328,0.036851,-0.000304,-0.000138,0.000001,0.000001,-0,-0.173033,0.059767,0.002116,0.081644,0.004003,13.101168,118.060036,Spots
13,17.628523,5.430074,5.000009,1.936402,1.693255,1.842414,-1.653785,-26.792053,-70.313332,-2.366467,27.326635,13.216731,3.95132,3.606429,18.285715,289.238098,13.42057,-4.207952,0.827486,0.604501,0.242872,0.029495,-0.010082,-0.006875,-0.001597,0.00544,-1.67486,1.007192,0.345337,0.39529,0.246612,19,329,10.450788,-7.177735,-2.969783,0.091596,0.046783,0.028563,-0.000319,-0.000119,-0.000001,0.000001,0,-0.166941,0.058559,0.002054,0.082868,0.003975,12.96498,118.651115,Spots
56,26.580963,12.440911,8.83948,2.838781,1.103604,-2.669825,-6.434701,7.523816,132.543579,-24.119173,27.815195,24.955559,4.353319,3.922756,39.857143,821.809509,14.385321,-12.195642,1.03994,0.927837,0.639126,0.006035,-0.033452,-0.002957,0.00844,0.003832,-2.606902,0.664826,0.470327,0.41595,0.261929,26.848484,548.570068,10.484356,-16.096607,-3.900965,0.09346,0.051407,0.036672,-0.000264,-0.000149,-0,0.000001,0,-0.181538,0.055702,0.002227,0.082304,0.004141,13.171206,117.814323,Spots
89,28.152679,13.535849,11.788666,5.401851,-0.753,-5.091268,0.5704,59.552883,22.904062,-30.726368,28.132614,25.399534,4.364324,3.934049,46.714287,1067.904785,14.46944,-13.683239,1.038978,0.98374,0.668829,-0.023124,-0.036711,0.003854,0.010692,-0.00267,-2.691546,0.538027,0.48793,0.418852,0.25962,26.030304,571.342773,10.478837,-17.673843,-3.990603,0.093786,0.051788,0.037604,-0.000178,-0.000156,0,0.000001,-0,-0.183179,0.055742,0.002178,0.082171,0.004117,13.280155,117.413391,Spots
10,22.675432,8.662629,3.774589,1.812742,-0.835417,1.31798,5.508658,-14.913573,-116.965729,-10.624476,33.389694,19.407331,4.359369,3.827734,24.428572,338.285706,14.136561,-8.538871,0.979651,0.778842,0.572225,-0.002875,-0.02344,0.001567,0.00252,-0.002594,-2.330718,0.802024,0.4351,0.415103,0.257132,25.515152,580.820068,10.510191,-12.165241,-3.62637,0.095402,0.050622,0.031505,-0.000292,-0.000139,-0,0.000001,0,-0.177529,0.054992,0.001962,0.083199,0.003973,13.093385,119.225616,Spots
21,23.861376,9.72126,5.033492,0.710149,0.17379,0.50919,-3.839987,-48.660168,164.782806,-15.464901,34.391521,20.378468,4.364846,3.84762,32.857143,1391.142822,14.187366,-9.674009,0.935533,0.851902,0.602123,0.004393,-0.025745,0.000265,0.004872,-0.000056,-2.389558,0.819652,0.394866,0.417977,0.258591,25.30303,575.217773,10.498451,-13.362925,-3.688915,0.095626,0.047629,0.034605,-0.00005,-0.000147,-0,0.000001,0,-0.17786,0.055777,0.001739,0.083204,0.003844,13.155642,118.272552,Spots
8,21.134474,8.074721,6.895554,1.764135,-0.042611,1.373082,0.052619,16.861061,-9.725723,-2.943302,48.048969,23.141613,6.358279,5.861573,19.428572,329.952393,15.115195,-6.019279,1.128145,0.838795,0.409073,0.007642,-0.015881,0.000889,-0.001625,-0.000514,-2.376013,1.788035,0.627978,0.582945,0.416825,22.060606,589.496216,10.880686,-10.253788,-4.234509,0.117441,0.063576,0.055754,0.00016,-0.000165,-0,0.000001,0,-0.236772,0.063995,0.004484,0.089295,0.009129,14.381323,178.830582,Spots
60,30.240067,14.235965,8.746792,2.644204,-0.040353,-0.220016,-1.682397,-29.727945,113.070869,-25.626961,49.340988,35.081181,6.822899,6.232572,47.42857,1581.619019,16.191633,-14.048433,1.294168,1.248737,0.767786,0.01025,-0.036879,0.000682,0.004789,-0.001236,-3.310691,1.197166,0.751743,0.614116,0.428873,30.878788,789.609863,10.984482,-19.255585,-5.207151,0.121678,0.070058,0.065715,0.000084,-0.000194,-0.000001,0.000001,0,-0.257451,0.053989,0.004455,0.088158,0.009428,14.692607,175.940292,Spots
29,28.353415,12.342045,5.979686,1.747763,0.060737,-0.236658,1.5251,-23.373444,-119.340393,-20.069494,45.911747,33.561287,6.676217,6.0771,39,827.333313,16.063231,-12.290184,1.311111,1.088478,0.701592,0.013528,-0.035571,-0.000372,0.006422,-0.000314,-3.10118,1.09402,0.793512,0.612107,0.421578,29.272728,665.142029,11.019619,-17.333796,-5.043612,0.123236,0.069334,0.066863,-0.000085,-0.00019,-0.000001,0.000001,0,-0.259433,0.050869,0.003758,0.087822,0.008982,14.922179,174.228302,Spots
15,19.149101,7.411464,6.18504,2.70757,0.347339,-0.502077,-0.061031,28.599226,27.028793,-1.481145,37.757523,18.124611,5.947606,5.452948,15.857142,42.142857,14.862686,-4.286415,1.032585,0.761236,0.157015,0.017575,-0.014351,-0.002028,0.002564,0.001242,-1.950836,1.52232,0.556213,0.578064,0.39096,20.515152,324.570068,10.985928,-8.163174,-3.876759,0.121949,0.063901,0.057116,-0.000319,-0.000152,-0.000001,0.000001,0,-0.242966,0.05496,0.003269,0.088397,0.007888,14.856031,173.553406,Spots
16,21.979166,7.883301,4.605433,4.209379,-2.242324,1.468818,5.384451,-57.264488,-13.519823,-7.487247,46.341354,22.714518,6.18586,5.898539,26.714285,1412.238037,14.983344,-6.995822,1.115274,0.890767,0.33813,-0.030836,-0.018716,0.00861,0.001433,-0.008294,-2.344172,1.799831,0.622577,0.571182,0.407133,23.60606,607.621216,10.842801,-11.136365,-4.140543,0.115678,0.061282,0.054429,-0.00009,-0.000161,0,0.000001,-0,-0.231389,0.065907,0.004584,0.088071,0.008971,14.389105,178.644882,Spots
111,31.904036,15.149102,14.976571,4.818749,-1.284978,-5.988312,6.174391,96.568031,-149.944046,-34.94442,40.072624,37.341507,6.684409,6.220793,51.714287,967.571411,16.031052,-15.872984,1.324846,1.243237,0.706718,0.001589,-0.04232,0.002874,0.010579,-0.004111,-3.274802,1.228803,0.787302,0.601277,0.417559,29.333334,661.291687,10.946692,-20.957344,-5.08436,0.119786,0.068566,0.062817,0.000005,-0.000189,-0.000001,0.000001,0,-0.251168,0.055978,0.004705,0.086962,0.00937,14.680934,176.561859,Spots
64,29.500391,13.611424,9.913406,3.314435,1.502952,-3.351857,-5.757232,15.109868,140.356155,-26.839266,41.92524,32.312832,6.580296,6.021158,45.714287,1156.571411,15.879585,-13.620806,1.237697,1.152969,0.665188,0.039522,-0.039245,-0.006057,0.009029,0.005576,-3.055855,1.312954,0.684236,0.599325,0.419679,28.575758,661.751892,10.982691,-18.5177,-4.896894,0.121382,0.069432,0.061564,0.000031,-0.000184,-0.000002,0.000001,0,-0.252378,0.052562,0.004145,0.086645,0.009048,14.66537,176.090714,Spots
9,19.246578,6.776771,6.217451,3.183055,2.127196,2.507087,-5.332032,-56.958698,44.102787,-2.623735,37.887714,17.017628,5.900263,5.359905,20.142857,386.476196,14.664969,-4.581609,0.954333,0.775934,0.162423,0.062394,-0.01383,-0.009823,-0.000157,0.007953,-1.89269,1.72695,0.480417,0.566341,0.396135,21.727272,525.392029,10.950342,-8.296236,-3.714627,0.120328,0.061884,0.053129,-0.000018,-0.000147,-0.000003,0.000001,0,-0.235341,0.05627,0.003387,0.087289,0.008035,14.529182,175.67981,Spots
36,22.633762,9.380089,7.033481,2.267208,-1.111904,-1.222644,3.56539,-39.489014,-49.9277,-14.146361,41.471989,22.062258,6.024875,5.640649,34.285713,1226.238037,14.710998,-7.922765,1.039342,0.823822,0.282008,-0.007446,-0.023129,0.002671,0.005851,-0.002126,-2.145173,1.88979,0.553444,0.556404,0.39278,22.545454,491.693176,10.846729,-11.787033,-3.864268,0.11497,0.063903,0.048196,-0.000116,-0.000149,-0.000001,0.000001,0,-0.227069,0.062632,0.00459,0.086044,0.008906,14.291829,178.926224,Spots
30,21.076103,7.50007,6.120523,3.836318,0.919157,-0.886647,0.352404,17.173109,-29.702738,-9.784275,41.459404,18.281292,5.966619,5.423675,25,409.333344,14.584212,-6.491891,0.971349,0.771047,0.230044,0.044608,-0.020071,-0.006307,0.00326,0.004801,-1.972441,1.897998,0.500836,0.554677,0.39586,20.818182,463.340912,10.88413,-10.191974,-3.700083,0.116612,0.065766,0.04559,0.000068,-0.000145,-0.000002,0.000001,0,-0.227967,0.058905,0.004268,0.085767,0.008715,14.245136,177.209198,Spots
12,14.879025,6.813183,3.243698,1.778256,1.55438,0.868919,-2.3588,8.376237,55.346977,1.791229,31.683348,9.118851,5.38698,4.79256,12.142858,72.476189,13.61502,-1.264006,0.759565,0.561417,0.199594,0.075048,-0.004634,-0.009221,-0.002126,0.00547,-1.121388,1.907155,0.350688,0.525338,0.3768,15.575758,169.376892,10.857466,-4.02156,-2.757554,0.115823,0.060344,0.036145,0.00018,-0.000116,-0.000003,0,0,-0.212312,0.061074,0.003487,0.086381,0.007843,14.058366,163.320801,Spots
11,17.605612,5.594354,1.951356,0.440642,0.484144,0.308197,0.398875,-27.147928,-39.328335,-7.986352,13.223973,6.94923,1.87515,1.435969,22.571428,553.619019,12.477592,-5.12802,0.593103,0.379904,0.286446,0.02152,-0.014878,-0.003039,0.003235,0.002201,-1.259453,0.464223,0.163047,0.278821,0.095936,18.30303,251.530304,10.434039,-7.171573,-2.043552,0.0871,0.032958,0.014233,0.000314,-0.000062,-0.000001,0,0,-0.134291,0.099841,0.00123,0.102458,0.003443,11.906615,62.56937,Spots
