@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_middle_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_middle_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_middle_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_middle_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_middle_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_middle_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_middle_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_middle_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,Notspot}

@data
625,618.436401,8.353669,2.730617,0.551793,-0.571998,0.15749,-0.122289,-0.273536,-6.841014,-10.532493,18.580679,381.211548,8.103184,2.655365,362.041443,19.53985,12.658784,601,638,622.857117,625,133.809525,607.040771,-11.39563,4.136466,1.770592,0.350096,-0.128982,0.021872,0.001862,-0.00263,-0.00015,-6.257154,18.435938,345.248871,2.990851,0.325887,299.110016,9.857916,5.152461,574,644,619.454529,625,296.255676,583.106262,-35.330139,-23.934509,1.491531,0.770058,0.583524,-0.013907,0.000064,0.000011,-0.000002,-0,-2.845112,15.192685,225.652191,0.602002,0.348532,191.107513,3.808458,2.368496,514,659,608.859924,618,1211.386597,545.705688,-72.730713,-61.335083,-37.400574,0.480122,0.329405,0.313964,-0.001158,-0.000002,0,0,-0,-1.123491,9.310719,85.627327,0.206178,0.097747,78.332123,1.743611,0.807017,443,682,584.944031,603,4134.07666,Notspot
621,615.665894,7.334729,2.073179,1.868733,-0.335382,-0.029057,0.07161,2.093007,0.740318,-7.539176,18.394491,376.645752,7.49262,2.601163,372.903107,19.297651,12.085843,598,633,618.857117,621,125.476189,606.143799,-9.522095,4.096054,1.649511,0.116566,-0.053673,0.011356,-0.00034,-0.000731,0.000021,-5.862131,18.774122,358.945496,2.907777,0.212125,307.676422,10.006734,4.761544,571,643,616.181824,619,299.215912,582.683899,-32.981995,-23.4599,1.475575,0.783123,0.605735,-0.005277,0.000044,0.000004,-0.000001,-0,-2.864433,15.386033,231.030151,0.632492,0.342999,193.899796,4.052692,2.547831,510,665,608.544739,617,1227.834961,544.577393,-71.088501,-61.566406,-38.106506,0.47885,0.350067,0.308221,-0.000282,-0.000003,0,0,-0,-1.137137,9.335551,86.069031,0.208195,0.113408,78.624779,1.752693,0.924041,441,682,584.787598,604,4279.021484,Notspot
617,614.705811,7.027482,2.623013,1.997047,0.020948,-0.121492,0.519624,-0.180005,-7.456779,-6.401516,19.249554,409.332092,7.689123,3.816239,383.519714,19.316679,12.250186,595,633,616.571411,619,141.285721,605.065308,-9.640503,4.108992,1.665403,0.212011,0.025506,-0.006191,-0.001418,0.001877,0.000416,-5.986406,19.448709,380.808197,2.89304,0.357134,315.230316,10.121181,4.76089,573,645,615.545471,619,320.568176,581.627197,-33.078613,-23.43811,1.437847,0.806066,0.61825,0.003056,-0.000014,-0.000004,-0,0,-2.862164,15.569387,236.134766,0.655214,0.351068,196.432022,4.323687,2.715338,504,669,607.400757,616,1333.600464,543.112854,-71.592957,-61.952454,-38.514343,0.480354,0.370344,0.293985,0.000611,-0.000005,0,0,-0,-1.144684,9.359984,86.501785,0.211773,0.127757,78.891808,1.771025,1.032084,439,682,583.781433,603,4382.735352,Notspot
619,615.646667,7.910776,3.525196,0.825195,0.246187,-0.077508,0.444661,-1.105434,-8.293185,-10.610776,21.451487,478.092529,9.18348,5.737935,392.410675,19.573168,13.247248,594,640,619.142883,619,194.809525,603.624329,-12.022339,4.070417,1.837705,0.520695,0.088244,-0.023131,-0.001286,0.0032,0.00091,-6.428817,20.338942,407.433746,2.983584,0.629985,321.002502,10.241812,5.228703,568,650,616.969727,620,408.030304,579.916077,-35.730591,-23.708252,1.382658,0.83498,0.62532,0.010178,-0.000093,-0.00001,0.000001,0,-2.842958,15.729918,240.620316,0.674392,0.379542,198.602661,4.613883,2.893368,496,669,605.548645,614,1517.842407,541.294312,-74.352356,-62.330017,-38.621765,0.485197,0.385702,0.274404,0.001489,-0.000006,0,0,-0,-1.145303,9.383874,86.922333,0.217619,0.139338,79.130386,1.802965,1.121616,438,682,581.931274,600,4440.618164,Notspot
626,615.338623,9.302325,5.176339,0.634225,0.29938,-0.273033,-0.896223,-0.105708,12.318619,-15.11289,24.256113,564.036438,12.29779,4.349405,397.720062,20.055992,14.928962,595,646,622,624,230.666672,601.437195,-13.901428,3.875199,2.044527,0.846477,0.121238,-0.03107,-0.000618,0.002429,0.000678,-6.766202,21.192162,431.571716,3.290294,0.880481,324.315887,10.416321,6.118975,558,653,616.484863,617,547.445068,577.534424,-37.804199,-23.902771,1.317642,0.86568,0.624984,0.015493,-0.000174,-0.000013,0.000001,0,-2.808305,15.857583,244.209137,0.697367,0.426827,200.339554,4.929458,3.08209,490,672,603.225708,611,1695.144165,539.107483,-76.23114,-62.329712,-38.426941,0.493113,0.395384,0.2498,0.002327,-0.000007,0,0,-0,-1.138297,9.406504,87.318268,0.225957,0.147106,79.331535,1.850715,1.184781,436,682,579.299683,595,4451.998535,Notspot
617,610.92749,8.124064,4.062266,0.183294,0.187713,-0.276856,-0.662909,0.344186,16.953642,-12.003036,27.098328,630.132202,12.193912,2.440548,398.024963,20.644539,17.067003,583,640,615.142883,617,307.142853,598.180298,-12.747192,3.592717,2.084012,1.04235,0.121455,-0.026252,0.000021,0.000593,-0.000331,-6.719079,21.729153,445.220245,3.649309,1.272041,324.847534,10.69963,7.254984,548,648,612.090881,616,704.272705,574.46875,-36.45874,-23.711548,1.251739,0.893873,0.611764,0.018829,-0.000243,-0.000012,0.000002,0,-2.757376,15.947783,246.772903,0.733786,0.480969,201.615372,5.280903,3.262836,489,669,600.295715,605,1806.177856,536.543213,-74.384277,-61.637085,-37.925537,0.502745,0.399962,0.220394,0.003094,-0.000008,-0,0,-0,-1.1231,9.426611,87.66671,0.235995,0.151009,79.478828,1.910966,1.219122,437,682,575.992859,588,4444.172363,Notspot
607,604.082031,6.13947,1.889154,0.678298,0.057795,-0.053675,0.832066,-0.475249,-20.868879,-7.350326,27.998095,637.115601,11.619444,2.587353,393.105804,21.344986,19.165178,574,637,606.571411,607,369.952393,593.747742,-10.33429,3.416858,1.910763,1.002272,0.094841,-0.012058,0.000606,-0.000598,-0.001132,-6.329893,21.771317,443.827118,3.78705,2.02771,322.829376,11.232713,8.269405,542,645,604.757568,606,757.314392,570.709473,-33.372559,-23.038269,1.191213,0.916189,0.580968,0.02049,-0.00029,-0.000007,0.000001,0,-2.688371,16.003139,248.373535,0.792495,0.522791,202.45018,5.6697,3.409659,494,669,596.311279,600,1808.62146,533.597046,-70.484985,-60.150696,-37.112427,0.512284,0.400596,0.186418,0.003764,-0.000009,-0,0,0,-1.099298,9.442337,87.933495,0.246208,0.151757,79.547546,1.974972,1.227901,438,681,572.039368,582,4432.07373,Notspot
597,596.611511,5.28299,1.334021,0.856853,0.020281,0.040454,0.596301,-3.287491,-6.210912,-4.805822,26.487883,583.714722,12.406322,3.8187,384.295105,23.068598,19.715788,571,627,597.714294,597,299.238098,588.184326,-8.427185,3.254185,1.828746,0.688316,0.052986,0.004107,0.001155,-0.000648,-0.001098,-5.771247,21.345938,429.193817,3.687517,2.891306,319.085419,12.188057,8.706721,549,644,597.363647,597,664.301147,566.24939,-30.362122,-21.934937,1.138036,0.929689,0.5318,0.021207,-0.000316,-0,0.000001,-0,-2.599525,16.032608,249.243729,0.870112,0.540688,202.898819,6.078628,3.501706,497,661,591.042786,591,1714.213013,530.270203,-66.341309,-57.914124,-35.979187,0.520217,0.398291,0.148125,0.004312,-0.000009,-0,0,0,-1.066633,9.451177,88.072952,0.255077,0.150152,79.504417,2.032393,1.216659,438,681,567.519653,575,4427.253418,Notspot
631,620.548401,11.321302,3.312819,1.112691,-0.475711,-0.059019,-0.3216,2.511211,5.80301,-15.746812,20.901381,460.622742,9.311022,4.063198,352.742035,21.015453,14.465533,600,643,626.857117,630,177.809525,605.434021,-15.11438,4.119175,1.950427,1.195775,-0.174876,0.009556,0.002596,-0.00031,0.000409,-7.265378,18.853004,349.520447,3.1383,1.393516,290.345306,9.693617,6.862874,559,646,621.969727,628,403.592804,580.451355,-40.097046,-24.982666,1.441243,0.842648,0.503039,-0.019742,-0.000042,0.000019,-0.000001,-0,-2.786929,15.040911,221.342377,0.635779,0.379051,188.613159,4.170164,2.034794,510,661,606.94165,618,1390.641113,544.46521,-76.083191,-60.968811,-35.986145,0.51724,0.306778,0.266337,-0.002259,-0,0,0,-0,-1.090355,9.286831,85.176071,0.235226,0.069404,77.850365,1.969377,0.589429,447,676,581.90564,600,3936.79126,Notspot
625,618.314758,9.833186,1.443051,0.640403,-0.599536,0.00719,0.354463,-0.222571,-8.219962,-11.916639,20.533396,440.269379,4.134214,3.71857,365.042755,19.353472,14.416869,600,637,623.142883,625,140.476196,605.830444,-12.484314,4.046103,1.528194,1.031494,-0.166853,0.019178,0.002796,-0.00063,0.000236,-6.605792,18.963173,357.744598,2.173869,1.103702,300.414398,9.744718,6.474423,561,646,619.393921,625,399.558716,581.176392,-37.138367,-24.654053,1.461771,0.844954,0.564153,-0.013811,-0.000011,0.000018,-0.000002,-0,-2.870878,15.244399,227.078705,0.6598,0.399446,191.986526,4.324193,2.317413,509,659,607.661499,618,1336.037354,543.9505,-74.364258,-61.879944,-37.225891,0.513886,0.304682,0.294214,-0.001539,-0.000002,0,0,-0,-1.112782,9.316036,85.699905,0.235824,0.083994,78.23922,1.969448,0.699537,445,682,582.868164,601,4124.916016,Notspot
618,614.729919,7.86939,0.55615,0.424255,-0.452974,0.090717,0.369201,1.472928,-2.47391,-7.737496,20.494249,425.177795,2.878334,2.451272,377.2323,18.585651,13.63333,592,633,617.285706,618,171.571426,605.210632,-9.519287,3.932936,1.372954,0.524547,-0.112354,0.022839,0.001561,-0.001085,-0.000413,-5.830438,19.182739,368.920624,1.949185,0.537818,310.322388,9.997369,5.743486,562,640,615.636353,621,385.426147,581.299438,-33.430481,-23.911194,1.458565,0.852106,0.600926,-0.006503,-0.000008,0.000013,-0.000002,-0,-2.911597,15.455798,233.04274,0.693811,0.388897,195.272964,4.534668,2.526434,506,659,607.377441,618,1296.306152,543.140564,-71.589355,-62.070068,-38.158875,0.511347,0.323597,0.295735,-0.000757,-0.000003,0,0,-0,-1.130679,9.343668,86.194618,0.236799,0.09928,78.588402,1.971074,0.81399,441,682,583.217163,602,4303.901367,Notspot
613,611.405029,6.082622,2.183677,0.472922,-0.081245,0.206376,-0.402279,-2.030905,-7.993674,-4.371868,20.758778,429.757629,3.261745,2.953767,389.208435,18.693239,12.73504,589,630,613,613,162.333328,604.062378,-7.342651,3.846146,1.399259,0.100747,-0.031513,0.017985,-0.000164,-0.001069,-0.000662,-5.346152,19.633093,386.035797,2.088088,0.249803,319.516418,10.317339,5.107537,562,640,611.939392,615,395.496216,580.786621,-30.618408,-23.275757,1.431155,0.867899,0.619851,0.00123,-0.00004,0.000005,-0.000001,-0,-2.918905,15.664294,238.941162,0.728055,0.37114,198.357956,4.791843,2.68263,503,665,606.735413,617,1326.28125,542.012207,-69.392822,-62.050171,-38.774414,0.510113,0.347944,0.284998,0.000059,-0.000004,0,0,-0,-1.143054,9.370095,86.666122,0.238467,0.114414,78.901627,1.976288,0.927109,439,682,582.921265,602,4452.612305,Notspot
609,610.017944,5.255027,3.318141,1.14501,0.266081,0.159732,-0.738075,-1.472454,23.187101,-3.081896,21.741268,466.471252,4.783796,4.198778,400.137604,19.290403,12.541219,587,629,610.142883,613,171.476196,602.705933,-7.312012,3.802952,1.555725,0.050913,0.044897,0.004907,-0.000982,-0.000104,-0.00025,-5.40959,20.340519,409.410889,2.402761,0.267255,327.260651,10.671599,4.865133,565,643,610.727295,614,424.517059,579.621033,-30.396912,-23.0849,1.38207,0.891358,0.629639,0.008442,-0.000103,-0.000004,-0,0,-2.903067,15.856537,244.39827,0.759421,0.365521,201.118088,5.077889,2.824035,497,669,605.276245,614,1447.560059,540.544373,-69.473572,-62.16156,-39.07666,0.510627,0.368808,0.269554,0.000882,-0.000005,0,0,-0,-1.148989,9.395408,87.115845,0.241199,0.128368,79.179321,1.987466,1.032001,438,682,581.824097,601,4551.638184,Notspot
614,611.261169,6.160415,3.130366,1.10302,0.180357,-0.059539,0.220958,1.23356,0.179009,-8.187759,23.867235,534.372009,8.887855,4.496236,408.514587,20.24185,13.332155,589,638,613.857117,614,241.809525,601.129272,-10.131897,3.725904,1.854648,0.352601,0.092548,-0.011757,-0.00044,0.001295,0.00018,-5.933152,21.177498,435.183105,2.923251,0.427851,332.777649,11.07772,5.153058,561,650,612.272705,614,529.579529,577.792847,-33.468323,-23.336426,1.317222,0.919522,0.635165,0.014372,-0.000189,-0.00001,0.000001,0,-2.871909,16.019039,249.041336,0.790318,0.382648,203.444427,5.381917,2.980449,492,669,603.260681,611,1632.763794,538.71991,-72.54126,-62.409363,-39.072937,0.513146,0.385194,0.249344,0.001684,-0.000006,-0,0,-0,-1.147684,9.419333,87.538071,0.24531,0.14007,79.417007,2.006789,1.121325,438,682,579.888123,597,4603.406738,Notspot
624,612.187378,7.947761,5.451766,1.06163,-0.011869,-0.376367,0.685342,2.032544,-18.421291,-14.461157,26.216242,611.421875,14.977564,3.572219,412.658997,21.426918,15.055357,590,648,618.857117,617,303.476196,599.047668,-13.139709,3.550389,2.218759,0.779477,0.104894,-0.024101,0.000376,0.002029,0.000169,-6.548626,21.898363,456.112915,3.67873,0.741207,335.476929,11.555531,5.95603,556,654,613.060608,614,645.746216,575.293945,-36.893433,-23.753723,1.245706,0.949011,0.634543,0.018586,-0.000281,-0.000013,0.000001,0,-2.829261,16.142439,252.60173,0.825238,0.423661,205.265518,5.702524,3.160711,490,673,600.926086,607,1801.373413,536.526001,-75.661377,-62.521667,-38.767944,0.517506,0.396639,0.224333,0.002435,-0.000007,-0,0,-0,-1.138478,9.441011,87.917709,0.250834,0.148683,79.603905,2.034999,1.188832,436,682,577.150757,591,4612.581543,Notspot
617,609.641907,7.308586,5.709497,0.249162,0.010726,-0.292406,0.345223,-2.083133,-2.061684,-13.267244,28.386675,664.392944,18.204824,2.68071,411.484741,22.642677,17.470325,580,644,614.714294,617,365.904755,596.109253,-13.532654,3.382577,2.463889,1.080386,0.090255,-0.025943,0.000213,0.001511,0.000062,-6.926853,22.261967,465.124115,4.438223,1.436093,335.205536,12.127507,7.099097,544,650,610.848511,613,798.257568,572.114563,-37.527344,-23.99469,1.178478,0.975218,0.621245,0.021062,-0.000365,-0.000011,0.000002,0,-2.774941,16.224089,254.997025,0.869256,0.479422,206.561523,6.041801,3.352017,491,669,598.159546,603,1881.611206,533.953918,-75.687988,-62.155334,-38.160645,0.522976,0.403275,0.194601,0.003108,-0.000007,-0,0,0,-1.120852,9.459043,88.229172,0.25728,0.153884,79.721748,2.069923,1.231212,437,682,573.730652,585,4601.15625,Notspot
611,604.764343,6.640256,3.829349,0.326917,0.094777,-0.132291,-0.199448,0.341242,10.893963,-10.796522,28.994972,662.317932,18.487249,4.636723,405.205414,23.859335,19.952166,573,644,608.571411,607,441.619049,592.061646,-12.702698,3.387434,2.490165,1.098354,0.060408,-0.017497,-0.000671,0.000098,0.000214,-6.975954,22.160583,459.56189,4.829422,2.629183,332.416077,12.857484,8.229844,541,652,605.909119,606,839.272705,568.243652,-36.520691,-23.817993,1.126748,0.99008,0.589031,0.022207,-0.00043,-0.000006,0.000002,0,-2.705859,16.269272,256.360046,0.92644,0.532638,207.363358,6.396461,3.527361,495,669,594.42804,599,1863.581665,531.000977,-73.763367,-61.060669,-37.242676,0.528422,0.405708,0.160314,0.003675,-0.000007,-0,0,0,-1.094444,9.471437,88.435799,0.263675,0.155885,79.744156,2.106081,1.248867,438,681,569.606445,579,4583.400879,Notspot
602,598.499634,6.427761,3.093013,0.227418,0.127226,-0.011944,-0.460794,-1.731102,0.985534,-9.293355,27.530745,607.142639,17.588408,9.113195,395.601929,25.659054,21.097305,570,635,601.428589,602,386.285706,586.755249,-11.744385,3.357591,2.464992,0.893934,0.022968,-0.004931,-0.000948,-0.0013,0.000246,-6.716517,21.690174,443.255951,4.661074,3.948977,328.153564,13.805916,8.917692,546,647,599.636353,597,749.738647,563.668884,-34.83075,-23.086365,1.102033,0.979538,0.535754,0.022777,-0.000465,0.000002,0.000001,-0,-2.617325,16.289679,256.995911,0.994851,0.566574,207.734543,6.749805,3.657388,500,661,589.25293,590,1764.174072,527.66925,-70.830383,-59.085999,-35.999634,0.532667,0.404681,0.121708,0.004112,-0.000007,-0,0,0,-1.059057,9.47559,88.489914,0.268871,0.155186,79.636597,2.136131,1.244843,438,681,564.880981,572,4569.376953,Notspot
625,615.277405,10.895803,4.152474,0.672949,-0.277268,-0.121844,0.200101,-1.836637,-6.556612,-14.375329,21.239029,469.967316,11.186418,2.204501,365.277618,20.313803,14.277986,594,637,621.714294,624,186.571426,601.879639,-13.397766,3.89644,1.889066,0.773404,-0.122314,0.000798,0.00101,0.001069,0.001149,-6.558909,19.351851,366.91861,3.182831,0.839614,300.355896,9.385667,7.447093,554,643,616.393921,623,414.933716,577.891724,-37.385681,-23.987915,1.402211,0.877748,0.519579,-0.011471,-0.000079,0.000016,-0.000001,-0,-2.799538,15.299203,228.480713,0.697679,0.417454,192.454224,4.838916,2.204395,511,659,603.396912,615,1448.365356,541.462769,-73.814636,-60.41687,-36.428955,0.544405,0.290721,0.255581,-0.001669,-0.000002,0,0,-0,-1.090707,9.313719,85.630142,0.265521,0.070991,78.000183,2.192939,0.597054,446,675,579.675232,598,4119.013672,Notspot
623,614.084717,9.607975,2.71893,0.759093,-0.410233,-0.088752,0.226772,0.817012,-7.416188,-11.567811,21.081755,458.854645,6.254831,1.886083,379.051575,18.412069,14.831481,593,636,619.142883,623,178.809525,602.573486,-11.51123,3.847015,1.470504,0.837388,-0.122148,0.008162,0.001316,0.001428,0.000282,-6.154906,19.54595,377.996307,1.983105,0.949265,311.240234,9.394171,7.179197,557,643,615.030273,618,408.030304,578.573486,-35.51123,-24,1.414875,0.886705,0.581279,-0.005482,-0.000094,0.000016,-0.000001,-0,-2.882858,15.518635,234.766235,0.722538,0.438618,196.145584,5.012223,2.481747,508,658,604.42804,615,1411.581665,540.950928,-73.133789,-61.622559,-37.622559,0.541712,0.303309,0.267298,-0.001005,-0.000003,0,0,-0,-1.112319,9.345428,86.200165,0.265958,0.085319,78.422516,2.190869,0.704768,444,678,580.502625,599,4311.103027,Notspot
615,610.532043,7.381922,1.026902,1.010018,-0.359785,0.130487,0.022017,-0.222379,10.330361,-7.365037,21.61673,456.903137,3.773706,1.518959,392.483215,17.146288,14.698977,586,634,613.857117,615,217.809525,601.953796,-8.578247,3.723446,0.960741,0.752633,-0.07402,0.016446,0.00066,0.00032,-0.000606,-5.43682,19.88662,392.742065,1.153652,0.894974,321.786407,9.769711,6.323041,558,639,611.181824,615,426.340912,578.622314,-31.909729,-23.331482,1.400789,0.900577,0.615962,0.001368,-0.000117,0.000011,-0.000001,-0,-2.917328,15.743147,241.211746,0.75954,0.422496,199.713776,5.243022,2.673636,503,659,604.249023,615,1396.554932,540.141235,-70.390808,-61.812561,-38.481079,0.539491,0.325254,0.264296,-0.000288,-0.000004,0,0,-0,-1.12904,9.374969,86.730377,0.266596,0.100157,78.796593,2.188976,0.815718,441,682,580.707947,600,4490.012207,Notspot
611,606.181763,4.910216,2.846185,0.857301,-0.03251,0.147817,0.168134,-0.4697,3.008951,-2.921332,22.366518,471.527802,4.977405,1.888812,405.212036,17.478115,13.598554,582,631,607.857117,611,228.809525,600.499268,-5.682495,3.575703,1.11276,0.109364,0.001468,0.021798,-0.000462,-0.001831,-0.000626,-4.797827,20.44235,413.08075,1.4635,0.336684,331.339264,10.273345,5.456988,558,640,606.242432,610,453.564392,578.008728,-28.173035,-22.49054,1.360997,0.922296,0.630305,0.008268,-0.000153,0.000004,-0.000001,-0,-2.913599,15.960698,247.482361,0.801087,0.393612,203.031281,5.522755,2.802673,504,665,603.412476,614,1452.587036,539.010681,-67.171082,-61.488586,-38.998047,0.538054,0.34773,0.254106,0.000452,-0.000004,-0,0,-0,-1.139891,9.402596,87.224579,0.267647,0.114732,79.124733,2.188651,0.924708,438,682,580.312927,599,4628.195313,Notspot
602,603.299438,4.530822,3.500234,0.970958,0.321095,0.166085,-0.080744,0.547938,-17.226534,0.059631,23.405632,513.760437,7.250267,2.965481,416.233917,18.506916,12.994473,579,626,602.714294,604,238.571426,598.671143,-4.628296,3.442815,1.334295,0.168373,0.070648,0.019397,-0.000646,-0.00293,-0.000397,-4.608736,21.201912,438.373291,1.891858,0.224678,339.098145,10.844021,4.958516,558,641,603.454529,609,494.068176,576.724609,-26.574829,-21.946533,1.299775,0.950347,0.634174,0.014441,-0.000207,-0.000004,-0,0,-2.884296,16.156887,253.164932,0.843449,0.374727,205.964142,5.833376,2.910676,501,669,601.498047,610,1595.188477,537.538818,-65.76062,-61.132324,-39.185791,0.537642,0.367633,0.238705,0.001189,-0.000005,-0,0,-0,-1.143979,9.428258,87.681625,0.269306,0.128181,79.405655,2.191254,1.025819,438,682,579.119019,597,4719.760254,Notspot
604,603.618774,4.312026,2.402315,2.188572,0.209832,0.093949,-0.309735,0.134853,12.297482,-4.098283,25.689053,587.975525,7.676176,4.693923,424.04483,19.907322,13.464863,581,630,604.714294,604,268.571442,596.682129,-6.936646,3.289248,1.652217,0.032007,0.107506,0.007871,0.000432,-0.001553,-0.00063,-4.973472,22.03751,464.403503,2.494914,0.284386,344.288757,11.488266,5.017757,555,648,604.181824,609,611.215881,574.769287,-28.849487,-21.912842,1.224835,0.981496,0.633999,0.01931,-0.000279,-0.000009,0,0,-2.84033,16.317825,257.866943,0.887469,0.379428,208.397476,6.159932,3.03393,498,669,599.050598,605,1785.266968,535.7099,-67.908875,-60.972229,-39.059387,0.538342,0.38381,0.218394,0.001893,-0.000006,-0,0,-0,-1.140546,9.451533,88.092926,0.271676,0.139654,79.63298,2.197734,1.113059,438,682,577.11145,593,4759.708984,Notspot
613,604.950439,6.033146,4.489581,0.400967,0.030169,-0.157221,0.090059,0.682129,13.98545,-10.923695,28.201721,668.328247,12.647429,3.90609,427.14505,21.526705,15.040026,581,642,610,610,383.666656,594.434875,-10.515564,3.091356,2.051924,0.52865,0.107748,-0.007562,0.001153,0.001194,-0.000656,-5.67193,22.707722,483.919922,3.314385,0.547112,346.401184,12.213832,5.652674,551,652,605.606079,606,756.058716,572.143188,-32.807251,-22.291687,1.147986,1.011384,0.628804,0.02262,-0.000363,-0.000011,0.000001,0,-2.788173,16.43471,261.327209,0.935412,0.410945,210.258942,6.493344,3.189103,494,670,596.319092,602,1957.132202,533.511047,-71.439392,-60.923828,-38.632141,0.539981,0.395749,0.19325,0.002537,-0.000006,-0,0,0,-1.128979,9.471406,88.440491,0.274661,0.148477,79.793945,2.207961,1.181314,436,682,574.307739,587,4759.002441,Notspot
610,604.14447,6.232184,5.487024,0.439192,0.133743,-0.234842,0.657389,0.703384,-28.968893,-12.158401,29.917721,715.983459,18.847525,3.387591,424.750458,23.191004,17.444832,572,641,608.285706,610,429.904755,591.623047,-12.521423,2.988102,2.420795,0.966648,0.084289,-0.01836,0.000047,0.002659,0.000345,-6.375546,22.977613,490.165131,4.19034,1.326828,345.426056,13.024673,6.703132,541,648,605.363647,606,883.676147,568.841309,-35.303162,-22.781738,1.09342,1.024358,0.611077,0.024494,-0.000449,-0.000009,0.000001,0,-2.728855,16.506304,263.497589,0.9891,0.462258,211.531616,6.826263,3.370446,492,669,593.369629,598,2030.983887,530.935486,-73.208984,-60.687561,-37.905823,0.542063,0.403378,0.163373,0.003092,-0.000006,-0,0,0,-1.108814,9.486336,88.695885,0.277861,0.15429,79.868431,2.220064,1.227373,435,681,570.762939,581,4745.934082,Notspot
