@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Median_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Median_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Median_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Variance_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Median_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Variance_16.0 numeric
@attribute Mean_16.0 numeric
@attribute Minimum_16.0 numeric
@attribute Maximum_16.0 numeric
@attribute Median_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Structure_largest_16.0_1.0 numeric
@attribute Structure_smallest_16.0_1.0 numeric
@attribute Structure_largest_16.0_3.0 numeric
@attribute Structure_smallest_16.0_3.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute Neighbors_1_0 numeric
@attribute Neighbors_1_1 numeric
@attribute Neighbors_1_2 numeric
@attribute Neighbors_1_3 numeric
@attribute Neighbors_1_4 numeric
@attribute Neighbors_1_5 numeric
@attribute Neighbors_1_6 numeric
@attribute Neighbors_1_7 numeric
@attribute Neighbors_2_0 numeric
@attribute Neighbors_2_1 numeric
@attribute Neighbors_2_2 numeric
@attribute Neighbors_2_3 numeric
@attribute Neighbors_2_4 numeric
@attribute Neighbors_2_5 numeric
@attribute Neighbors_2_6 numeric
@attribute Neighbors_2_7 numeric
@attribute Neighbors_4_0 numeric
@attribute Neighbors_4_1 numeric
@attribute Neighbors_4_2 numeric
@attribute Neighbors_4_3 numeric
@attribute Neighbors_4_4 numeric
@attribute Neighbors_4_5 numeric
@attribute Neighbors_4_6 numeric
@attribute Neighbors_4_7 numeric
@attribute Neighbors_8_0 numeric
@attribute Neighbors_8_1 numeric
@attribute Neighbors_8_2 numeric
@attribute Neighbors_8_3 numeric
@attribute Neighbors_8_4 numeric
@attribute Neighbors_8_5 numeric
@attribute Neighbors_8_6 numeric
@attribute Neighbors_8_7 numeric
@attribute Neighbors_16_0 numeric
@attribute Neighbors_16_1 numeric
@attribute Neighbors_16_2 numeric
@attribute Neighbors_16_3 numeric
@attribute Neighbors_16_4 numeric
@attribute Neighbors_16_5 numeric
@attribute Neighbors_16_6 numeric
@attribute Neighbors_16_7 numeric
@attribute class {Yes,No}

@data
208,118,124,113,107,173,188,199,204,209,165.552628,219.630432,219.630432,257.992249,983.577148,-928,-59392,277.199036,-1205.198975,-1.463117,946227642368,1098752,219.214218,224.980148,868.259888,-866.011719,-3801.289551,185.533371,-1051.545044,-1.500998,573868015616,765181.5625,1864.691406,275.555542,208,336,272,-2.162315,-28.04948,-49.135597,-136.972137,-6.010998,148.524429,50.499718,502.759552,465.656616,0,0,1,2.725481,259.330383,72.691208,436.612732,-557.34552,48642.332031,-37.77372,-519.571777,1.027706,36053643264,116064.695313,-40.116165,2427.64624,249.142853,144,336,256,-0.042784,0.0544,-0.044498,-0.143935,-13.140231,105.563126,33.850571,181.327545,159.718765,0,0,1.657743,3.041625,253.143661,58.585186,563.278931,-773.636414,132497.953125,-201.721649,-571.914734,0.900781,41011011584,68521.46875,-33.929443,6.186722,3057.029297,245.333328,144,384,240,0.150402,-0.003182,0.002314,0.000193,-3.789765,5.091198,1.544819,13.7952,2.661309,0,0,2.492312,3.690441,209.041855,23.49999,334.3526,-470.026184,53967.589844,-184.742554,-285.28363,-0.670302,1116609280,5054.254883,10.172363,50.288528,44.101807,5741.466797,166.384979,48,384,144,0.00034,-0.000062,0.000002,-0,-0.040825,0.200727,0.00707,0.175881,0.046928,0,2.064752,3.444164,4.052558,178.444443,5.039548,13.768593,-11.677368,-71.855484,8.717807,-20.395176,-0.589499,57787.425781,423.782867,40.769775,80.885941,74.699219,30.597412,5775.735352,180.949066,48,432,176,0.000011,-0,-0,-0,-0.063728,0.186972,0.0001,0.229649,0.000687,0,1.935071,3.4281,4.133583,191.740341,213.052628,176.421051,1917.403442,12.849124,187.204681,224,272,288,272,240,336,336,304,320,208,240,208,208,192,272,256,160,256,192,160,240,112,256,176,192,64,224,112,112,160,64,80,256,320,96,144,240,96,112,288,Yes
240,132,132,128,119,186,196,206,216,226,214.760864,234.239136,234.239136,90.509666,920.10437,800,-362496,1422.248535,-622.248474,-0.74107,1337589760000,2089984,242.09581,78.710922,764.745605,593.606201,-317802.125,1197.796143,-604.189941,-0.74414,572097036288,1623576.875,1649.777832,266.666656,208,336,272,-10.936622,-13.098204,-36.750317,-16.764172,6.611842,77.938736,40.279957,494.145111,451.162811,0,0,0,2.725481,258.043121,20.45019,307.689331,-330.381592,-10807.595703,110.836716,-441.218323,-0.901022,16632840192,152382.375,-15.947311,2135.074951,265.142853,208,384,256,0.070501,-0.293647,0.010714,-0.495422,-14.221848,68.408997,54.302643,188.01387,155.674866,0,0,0.721928,2.98709,255.966019,22.341099,627.495422,-863.938354,171729.984375,-259.531464,-604.406921,1.118847,44387438592,59469.539063,-13.870209,2.077103,2857.051514,247.298248,144,384,240,0.150627,-0.002923,0.002279,0.000204,-3.920557,7.908418,1.324605,15.285952,2.751525,0,0,2.514659,3.700481,209.261444,24.816351,345.579987,-486.71283,58260.65625,-199.500168,-287.212646,-0.714603,911252032,3846.740723,32.834366,48.781677,46.704575,5393.723633,164.281693,64,384,144,0.000334,-0.000077,0.000003,-0,-0.026463,0.176517,0.006296,0.162013,0.041522,0,1.991171,3.398052,4.002572,177.826096,5.020987,14.188297,-10.594055,-97.901283,10.574946,-21.169003,-0.584682,56547.886719,503.839142,64.269714,80.217026,78.139923,31.435349,5777.430664,181.127945,48,432,176,0.000006,-0,-0,-0,-0.061884,0.171769,0.000107,0.212604,0.000732,0,1.941456,3.43045,4.136819,191.333328,221.052628,173.89473,1913.333252,14.433679,187.672516,272,288,288,208,208,336,304,256,224,288,320,272,384,176,208,256,176,208,144,272,176,128,208,64,112,80,224,112,80,240,80,80,288,352,80,96,176,96,224,224,Yes
208,118,122,112,107,163,168,173,178,183,207.804352,207.804352,207.804352,182.42807,579.544678,-704,61440,1.451553,-705.451538,-1.132767,123832631296,249856,220.865875,151.645493,605.576538,-736.411011,74101.773438,-17.567427,-718.843567,-1.205497,133348671488,245894.125,2389.333252,272,208,384,256,-7.100881,-1.819865,-119.954926,118.128448,-7.638191,248.444626,31.550814,510.964142,431.004883,0,0,0,2.419382,261.790741,26.605246,759.489563,-899.658142,115895.46875,-34.014847,-865.643311,-1.523555,279887642624,345802.9375,-40.924866,2839.800537,256.761902,144,384,256,0.383884,-0.243676,-0.071036,-0.245569,-15.003542,166.107681,44.864227,195.086182,149.42923,0,0,1.370951,3.160208,251.323227,81.073807,731.804382,-993.396606,223339.859375,-280.506927,-712.889709,1.340429,92246966272,93477.429688,-30.457352,10.467514,3646.404541,230.736847,96,384,240,0.132708,-0.003225,0.002059,0.000153,-3.529255,14.241415,1.347687,16.507105,2.86905,0,0.918296,2.850927,3.806089,205.38736,50.138969,310.658813,-435.821686,46182.003906,-166.859222,-268.962463,-0.565867,990072000,5212.536621,15.478516,56.403381,45.935867,5416.011719,165.558685,64,384,144,0.00031,-0.000087,0.000003,-0.000001,-0.01247,0.153457,0.005624,0.146979,0.036682,0,1.997363,3.391082,4.015972,177.188766,5.17787,14.156557,-8.646606,-119.435547,12.297557,-20.944164,-0.56615,41307.449219,552.505981,43.677109,84.601974,74.13446,28.198593,5723.341309,180.432297,48,432,176,0.000001,-0,-0,-0,-0.060109,0.157421,0.000114,0.196457,0.000776,0,1.9481,3.43062,4.132993,188.065491,213.89473,174.666672,1880.654907,12.384905,184.666672,288,288,240,240,384,304,256,240,208,240,176,208,240,272,256,272,208,208,160,208,128,192,208,96,96,144,288,112,80,208,176,64,192,208,96,112,224,80,176,272,Yes
144,84,94,78,85,142,156,164,169,174,120.078949,120.078949,220.289474,368.347656,1653.737549,2208,947200,1841.042725,366.957275,0.629377,5296798826496,1086464,157.023438,345.235992,1410.154541,1862.688599,625057.4375,1627.540771,235.147873,0.676151,3363365715968,969378.9375,3356.444336,218.666672,144,336,192,-21.184059,-15.100036,-111.660843,-180.434006,24.388409,875.159729,68.032753,600.600647,456.699371,0,0,1.918296,2.503258,207.817047,259.040649,405.862183,208.534088,-117922.382813,611.79834,-403.264221,0.954552,22403182592,515176,-50.79361,3801.106689,227.809525,144,368,208,0.40984,0.591897,-0.293175,0.169038,-7.189027,352.297638,25.307726,171.82814,149.170883,0,0,2.502736,3.046381,216.382095,194.04895,351.189148,-487.356506,56555.339844,-168.52832,-318.828186,-1.238897,2682753024,11295.023438,-59.358658,-8.565048,5254.421875,203.228073,64,368,208,0.097669,-0.009375,0.001315,-0.000045,-1.799324,4.794616,2.211728,9.585837,2.552993,0,1.895462,3.324258,4.031477,195.574921,57.732059,168.357101,-194.064087,414.633789,37.136387,-231.20047,-0.664853,1355879296,36002.335938,-38.551483,12.242126,20.807175,5871.472656,178.629105,48,384,176,0.000547,-0.000032,0.000002,-0,-0.078921,0.267697,0.007439,0.216004,0.050325,0,2.046221,3.464735,4.170286,179.953979,5.637639,12.174748,-13.032288,-13.594032,4.071978,-17.104265,-0.601457,38081.074219,224.21666,-22.930542,27.863068,36.428116,15.620941,5642.462402,178.4646,48,432,176,0.00002,0,0,-0,-0.064196,0.167767,0.000095,0.208919,0.000656,0,1.956836,3.433132,4.121631,192.308777,216,165.052628,1923.087769,19.663729,198.608185,272,208,272,176,336,192,192,176,208,272,272,176,336,80,192,288,144,272,272,96,256,336,128,96,288,64,240,144,112,304,96,160,160,320,144,176,224,128,96,256,Yes
336,172,153,172,151,251,255,255,255,255,173.131577,220.289474,220.289474,485.831238,1501.615112,-1920,510976,-53.772655,-1866.227295,0.760419,6054897254400,1642496,319.79776,445.039703,1361.017456,-1720.914795,369132.78125,1.231895,-1722.146729,0.770255,4397948469248,1485016.875,4235.061523,238.222229,144,336,208,20.880693,4.468129,137.728394,-9.412525,-30.865679,622.46759,64.454445,565.172546,450.08728,0,0,1.921928,2.503258,255.78273,241.015747,774.672546,-916.256104,32530.140625,137.440842,-1053.696899,0.850655,595563118592,709404.625,64.01503,2752.725586,238.476196,144,336,224,0.47813,0.418693,0.055982,-0.023067,-10.75782,275.700653,30.526381,171.403854,157.912628,0,0,2.23127,3.100917,234.620422,153.043961,506.223694,-706.963379,119086.789063,-245.199539,-461.763855,0.933778,11720269824,23450.050781,85.177338,21.162308,4872.273438,223.157898,64,384,224,0.127212,-0.007571,0.001813,0.000097,-2.672303,4.299978,2.966401,11.464311,2.552476,0,1.921928,3.165838,4.021376,201.56955,51.746746,235.308563,-315.678528,19377.248047,-52.615837,-263.062683,-0.766787,2206708480,22143.939453,118.22821,54.213181,33.050873,5948.788086,173.971832,48,384,160,0.000528,-0.00005,0.000003,-0,-0.062228,0.261234,0.006797,0.213739,0.045248,0,2.049636,3.464144,4.12599,179.285904,5.764679,12.916086,-12.794037,-36.305378,6.030951,-18.824989,-0.624182,50564.484375,308.908875,140.511856,76.496826,55.334518,22.283646,5664.882324,179.637268,48,432,176,0.000014,0,0,-0,-0.062282,0.153972,0.000104,0.193311,0.000706,0,1.930528,3.423824,4.12281,195.639771,218.947372,169.263153,1956.397705,15.637029,198.327484,208,272,208,144,336,192,176,272,368,224,288,176,304,224,224,176,64,288,240,80,240,192,64,112,240,64,320,144,160,240,96,144,160,240,128,192,256,128,64,240,Yes
336,171,153,172,150,246,255,255,255,255,214.760864,234.239136,234.239136,64,2841.835938,-4000,3933184,-1634.442871,-2365.557129,0.975651,4276224000000,267264,326.951904,44.954056,2552.854492,-3590.523926,3161948,-1445.92627,-2144.597656,0.995087,3146528063488,244070.875,2958.222168,261.333344,176,336,272,19.6078,22.762499,-11.66218,245.638474,-50.768745,320.940186,75.302467,534.450684,452.553375,0,0,0.918296,2.503258,278.06015,61.30949,1158.009521,-1612.881226,613326.8125,-534.338867,-1078.542358,0.936365,385209827328,148078.703125,48.891754,2615.727783,242.285721,144,336,240,0.535242,0.049317,0.281305,-0.148343,-13.329782,192.616333,38.521835,179.596405,157.514877,0,0,2.121928,3.308751,246.532593,104.977333,618.790344,-864.687744,177912.5,-298.114838,-566.572876,0.822799,26942722048,36034.863281,80.419312,31.527557,3968.039307,235.508774,64,384,240,0.141537,-0.00499,0.002146,0.000149,-3.222376,7.959863,1.617743,13.462974,2.585665,0,1.584962,3.054539,3.954246,204.907059,46.391602,285.536926,-396.751617,36686.800781,-125.353027,-271.39859,-0.908853,1678742912,10664.654297,122.044846,73.153091,41.625534,5634.550293,169.164322,48,384,160,0.000481,-0.000066,0.000003,-0,-0.044422,0.247989,0.005964,0.206963,0.039816,0,2.044765,3.45102,4.064485,178.556641,6.024493,13.162179,-11.687256,-61.649323,7.998143,-19.685398,-0.628302,52340.566406,383.18924,148.395264,99.50351,67.975952,26.350418,5619.692871,179.93541,48,432,176,0.000009,0,-0,-0,-0.060383,0.141034,0.000113,0.178552,0.000759,0,1.927413,3.422894,4.120595,194.516953,218.10527,168.842102,1945.169556,14.294453,193.052643,272,208,240,336,304,176,272,208,272,272,288,144,256,192,288,288,80,240,208,176,144,144,128,64,208,80,224,48,112,240,224,96,208,240,128,208,272,80,128,256,Yes
304,157,145,156,140,223,235,247,255,255,210.58696,210.58696,234.239136,182.42807,1362.914551,-512,-799744,1059.507446,-1571.507446,-0.034428,907311841280,3461120,297.021729,157.663574,1192.697266,-538.699402,-567429.75,862.002563,-1400.702026,-0.031457,742880051200,2559916,1788.839478,254.222229,208,336,256,7.939319,2.577794,43.101444,109.78875,-15.519821,151.35495,76.633675,508.722717,468.3172,0,0,0,2.419382,266.564453,50.030426,608.114319,-772.015625,112624.8125,-116.277496,-655.738159,0.081394,86724485120,145508.890625,30.457275,2623.85498,264.380951,176,384,272,0.519083,-0.167703,0.070841,-0.04498,-15.434995,148.94838,61.963345,191.572113,152.356049,0,0,0.970951,3.046381,251.062424,70.987144,718.925476,-1009.11438,247686.84375,-387.159241,-621.955139,0.960001,28069318656,27564.560547,45.959305,15.502029,3476.368164,232.982452,96,384,240,0.138424,-0.002435,0.002291,0.000126,-3.323151,14.395289,1.05723,15.413082,2.653874,0,1.584962,2.932976,3.894221,204.638123,52.596706,299.95224,-421.00943,43271.679688,-164.88559,-256.12384,-1.072142,737747392,4162.210449,92.383606,61.926331,46.424301,5486.126953,167.136154,64,384,160,0.000403,-0.000078,0.000003,-0,-0.026062,0.229358,0.005186,0.195743,0.034853,0,1.986837,3.413833,4.01927,177.77803,6.377445,12.911626,-9.60202,-85.627426,9.941929,-19.543949,-0.616519,40079.597656,434.708496,119.243698,88.786423,73.284393,26.860092,5705.587891,179.637268,48,432,176,0.000004,0,-0,-0,-0.058533,0.128869,0.000122,0.164612,0.000811,0,1.932788,3.423163,4.118643,189.384811,209.263153,166.736847,1893.848145,12.609112,191.333328,208,240,208,336,256,272,208,256,224,288,240,336,240,224,176,336,240,304,176,176,192,96,144,96,144,80,224,96,128,272,224,64,288,224,80,160,208,80,192,208,Yes
256,138,133,136,124,192,199,206,213,220,207.804352,207.804352,207.804352,90.509666,236.778381,96,-23552,275.40274,-179.402725,1.520962,953155584,103424,255.510498,80.179398,232.2155,-32.222733,-27063.015625,217.651733,-249.874466,1.463444,113476688,109290.375,2616.888916,261.333344,208,384,256,-5.693148,-32.911362,23.39279,-387.442963,-3.48144,222.601654,105.053818,501.653687,478.963989,0,0,0,2.19716,257.718109,37.838169,586.026306,-749.521179,105867.429688,-111.78508,-637.736084,1.344355,77701324800,138312.234375,-2.207611,2940.807373,259.047607,144,384,256,0.570525,-0.179293,-0.219258,0.119071,-16.575563,216.027756,67.665031,204.189102,144.083847,0,0,1.370951,3.141619,247.343765,94.815094,814.561279,-1137.453857,312862.3125,-423.207214,-714.246643,1.212557,54795046912,42351.980469,8.166733,10.374344,4078.665527,225.964905,96,384,224,0.1183,-0.00048,0.002215,0.000064,-2.930961,23.53784,0.776028,17.070549,2.771758,0,1.950212,3.182428,3.965187,200.465958,69.368462,270.273438,-381.522156,36195.730469,-171.060394,-210.461761,-1.118452,112987864,776.233276,55.04454,57.252151,46.877808,5378.194824,167.286392,64,384,160,0.000297,-0.000085,0.000003,-0,-0.007789,0.207294,0.004672,0.180644,0.031029,0,1.992226,3.409901,4.030307,176.973343,6.739926,12.336772,-6.604584,-103.012833,11.791944,-18.396526,-0.590388,19876.646484,455.671875,78.537155,80.744766,70.370422,23.492615,5686.333008,179.617386,48,432,176,-0.000001,0,-0,-0,-0.056749,0.117436,0.000131,0.151458,0.000863,0,1.94197,3.427261,4.122949,187.487701,206.736847,169.684204,1874.877075,10.604764,188.631577,240,208,384,304,240,208,256,256,272,288,176,336,144,288,288,240,272,272,128,144,112,128,96,144,96,64,176,96,96,256,224,96,272,240,80,160,288,128,144,192,Yes
176,99,104,96,96,163,177,182,187,192,117.552635,227.978256,227.978256,500.879242,841.027954,-480,-361472,675.502075,-1155.502075,-1.13435,386216755200,1676288,188.297989,462.902618,762.581543,-569.106934,-217313.15625,487.824432,-1056.931396,-1.131161,386435874816,1193135.25,4437.333496,240,144,336,224,-2.329725,-20.593781,-127.838676,87.879539,-8.190368,805.286621,93.71064,619.915955,428.10257,0,0,1.921928,2.725481,228.771591,277.762787,658.845032,-917.08252,199704.421875,-313.243988,-603.838562,-1.066584,35510910976,42222.601563,-40.473602,3132.371826,224.761902,144,336,208,0.688557,0.220985,0.137239,-0.382297,-8.339153,338.957367,33.060482,180.081711,144.206985,0,0,2.270942,3.177566,219.32988,186.937225,435.55011,-602.985535,83057.140625,-176.266968,-426.718567,-0.738985,11403323392,31363.003906,-31.031891,9.441711,5360.635254,205.473679,64,368,208,0.10348,-0.011126,0.001316,-0.000017,-1.855295,7.215586,1.810817,10.882889,2.586672,0,1.891061,3.282388,4.064905,195.47644,58.357868,181.058548,-204.305695,-965.132813,48.846081,-253.151779,-0.89211,1903437696,45601.351563,-7.178452,33.295151,23.853439,5897.914063,178.629105,48,384,176,0.000666,-0.000052,0.000004,-0,-0.066878,0.303757,0.005538,0.242948,0.037921,0,2.030701,3.456933,4.127598,179.394684,6.637114,12.168954,-12.639038,-25.460396,5.116977,-17.756016,-0.68092,41787.269531,261.586884,8.903305,49.376907,39.935196,16.081757,5618.293457,178.4646,48,432,176,0.000013,0,0,0,-0.058952,0.114071,0.000119,0.148432,0.00078,0,1.977175,3.444326,4.134405,194.247955,219.368423,168,1942.479614,16.381926,191.415192,144,336,336,192,272,192,224,288,272,272,240,192,208,128,144,208,128,224,320,128,256,224,96,64,288,128,256,144,64,288,112,192,192,304,64,288,384,80,48,240,Yes
272,144,134,142,129,212,229,234,239,244,198.39473,198.39473,234.239136,336.380737,2170.050781,-2336,367616,243.813019,-2579.812988,1.514583,21753543786496,3986432,268.951111,305.09964,1979.029297,-2224.061035,508923.125,94.35981,-2318.420898,1.506291,14397898489856,2910755.25,3609.283936,257.777771,176,336,272,4.688316,-10.996379,21.370026,-102.998436,-30.70052,590.937073,112.53183,594.699341,440.071899,0,0,1.5,2.725481,256.069122,181.658081,1143.105103,-1590.555786,608158.5,-574.785645,-1015.770142,1.290739,245988327424,97233.671875,12.881989,3062.711914,236.952377,144,336,240,0.925696,0.060555,0.146036,-0.081156,-12.553997,323.143921,38.696354,187.927551,146.958389,0,0,2.246439,3.368042,232.67981,162.32814,639.605957,-902.508545,202670.171875,-407.430878,-495.077667,-0.151588,3128559616,3840.977783,36.271301,23.389313,4971.710449,213.614029,64,384,208,0.110096,-0.006765,0.001725,0.000022,-2.27756,13.101401,1.243716,13.114986,2.613559,0,1.846439,3.33875,4.106278,197.599625,64.126823,213.23436,-276.441376,13380.527344,-31.221317,-245.220062,-1.05751,1749840768,22897.730469,71.351486,58.469498,35.080185,5840.697754,174.723007,48,384,160,0.000561,-0.000064,0.000004,-0,-0.045614,0.299532,0.004673,0.240309,0.03272,0,2.029228,3.446258,4.110643,178.52449,7.203465,11.687515,-10.587921,-49.04916,7.12177,-17.70969,-0.678482,34561.765625,308.30072,90.42662,77.544632,54.155319,19.075134,5599.150391,178.345337,48,432,176,0.000007,0,-0,0,-0.057063,0.103871,0.00013,0.136493,0.000843,0,1.943705,3.430731,4.123153,191.340363,211.368423,168.842102,1913.403564,12.732956,188.666656,336,336,304,176,208,224,288,176,208,208,208,192,256,192,256,208,128,208,176,160,272,336,112,128,176,176,272,112,96,304,208,96,208,208,112,272,192,96,80,256,Yes
